Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10161546,64642,214794,173634,46599,9890,58653,18801,5884758,194066,105316,543935,1661145,118014,258234,330239
Total_people_complete,4000527,23154,82841,68424,18941,3863,23302,7611,2340427,77804,41406,223902,637544,45431,100834,129281
total_pouluation,7189020,30641,97189,84303,21785,4460,26849,9231,2726516,92867,50925,260277,755394,59668,120453,164083
Total_people_one_dose,4797804,30641,97189,84303,21785,4460,26849,9231,2726516,92867,50925,260277,755394,59668,120453,164083
Male-65 years and older,581985,2865,9583,11531,2440,519,5937,2503,292040,21518,7529,37975,93982,4889,26565,17621
Male-55-64 years,337811,2084,6468,5696,1610,376,2259,648,192656,8468,3659,18816,49401,3433,9389,10906
Male-45-54 years,305024,1687,5917,4501,1465,332,1283,334,187149,4408,2799,17217,42809,3579,5180,9451
Male-20-44 years,761899,4044,17617,12041,3669,806,2506,698,450720,7823,6062,39504,115249,9453,10604,28953
Male-Less than 20 years,284623,4299,6552,5994,1318,234,838,392,160434,1962,4655,13762,48125,7200,3099,13270
Female-65 years and older,707024,3435,10777,13502,2946,520,6328,2489,364817,23594,8463,43578,120880,5911,32266,20166
Female-55-64 years,383882,2241,7246,6760,1748,319,2653,759,216473,9785,4188,21258,59050,3798,11821,11689
Female-45-54 years,328252,1663,5960,5062,1431,330,1417,386,202573,4956,2808,17538,48447,3919,6157,10384
Female-20-44 years,796525,3933,20019,12764,3711,777,2669,621,482248,8014,5951,36352,126786,9925,10838,27305
Female-Less than 20 years,290887,4380,6779,6350,1435,245,901,382,163040,2159,4773,13536,49183,7473,3389,13706
"Black or African American, non-Hispanic",146427,60,811,1640,97,53,97,42,106948,648,213,9600,17389,61,599,865
"Asian or Pacific Islander, non-Hispanic",184078,138,1738,1526,88,46,213,93,138856,1423,376,5352,22855,190,1501,1262
"American Indian or Alaska Native, non-Hispanic",208024,23778,23318,374,5535,125,2833,549,53494,776,22401,10363,15929,57,1472,1204
Unknown,433420,1183,12414,10113,4155,307,4584,1908,183636,11692,2461,30329,65838,4468,18490,30191
Other Race,681316,1176,8858,12186,1320,96,4307,1214,435874,14682,6412,31855,93668,3619,17692,19814
Hispanic or Latino,907547,602,7565,24572,3944,2022,1512,1381,467070,7587,2643,42537,188213,43424,8520,74272
"White, non-Hispanic",2236992,3704,42485,33892,6646,1811,13303,4044,1340638,56059,16419,130241,351502,7849,72179,36475
