Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8547796,40802,178114,140728,39379,8221,49802,15822,5015405,164085,86797,462521,1373710,92505,216894,269497
Total_people_complete,393514,16917,79965,64574,18022,3654,22434,7301,2250833,73790,38660,213292,613213,42928,95546,122740
total_pouluation,7189020,22164,88276,73321,19907,4124,25021,8274,2500540,85407,44687,237484,676949,48255,111553,140478
Total_people_one_dose,4321863,22164,88276,73321,19907,4124,25021,8274,2500540,85407,44687,237484,676949,48255,111553,140478
Male-65 years and older,542158,2349,9107,10703,2344,500,5637,2282,277662,19802,7022,35498,88857,4457,24742,15139
Male-55-64 years,315354,1616,6138,5202,1549,372,2181,588,183019,7888,3414,17771,46432,3077,8837,9887
Male-45-54 years,284775,1233,5604,4043,1402,315,1223,309,177122,4075,2524,16236,39837,3216,4831,8795
Male-20-44 years,701676,2901,16472,10939,3447,765,2313,631,420676,7082,5408,36299,106200,8609,9717,26402
Male-Less than 20 years,193032,2723,4317,3612,860,147,575,256,112978,1466,3258,9780,29913,3854,2264,8297
Female-65 years and older,663034,2789,10294,12679,2834,503,6061,2326,347568,22219,7922,41062,114808,5353,30545,17610
Female-55-64 years,359717,1751,6954,6245,1689,316,2536,690,206444,9244,3919,20063,55806,3326,11241,10497
Female-45-54 years,307829,1256,5722,4543,1364,318,1368,357,192721,4630,2522,16545,45350,3437,5764,9651
Female-20-44 years,732969,2732,18774,11452,3444,730,2429,556,450921,7158,5248,33720,116693,8645,9884,24853
Female-Less than 20 years,201670,2806,4635,3805,962,156,640,262,117005,1669,3415,9765,31616,4215,2580,8832
"Black or African American, non-Hispanic",123448,48,682,1401,83,43,79,32,91271,540,189,8180,13910,51,495,710
"Asian or Pacific Islander, non-Hispanic",156345,112,1441,1355,89,41,200,85,119073,1214,359,4625,19184,176,1277,1072
"American Indian or Alaska Native, non-Hispanic",165086,15455,19310,319,4771,105,2416,392,46149,653,17375,8465,13282,48,1260,1062
Unknown,469926,1509,14987,9608,4199,311,5041,1880,194525,13175,2698,31894,81215,3015,23808,30060
Other Race,685360,1248,10246,11588,1507,113,4426,1179,447570,15022,7652,31060,94338,3166,17358,15881
Hispanic or Latino,771198,500,6433,18752,3502,1842,1348,1198,406457,6594,2289,37554,156258,34963,7449,62525
"White, non-Hispanic",1950500,3292,35177,30298,5756,1669,11511,3508,1195495,48209,14125,115706,298762,6836,59906,29168
