Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10643013,70587,211571,188309,41948,10186,60494,18983,6214601,201086,112671,532627,1715343,124773,281190,348326
Total_people_complete,4182074,26856,82631,74742,16916,4035,23826,7725,2467303,79646,44419,216371,662460,48620,108905,138175
total_pouluation,7189020,32421,93673,89983,19080,4499,27236,9280,2817996,94582,52826,247319,767892,63218,128745,170999
Total_people_one_dose,4922140,32421,93673,89983,19080,4499,27236,9280,2817996,94582,52826,247319,767892,63218,128745,170999
Male-65 years and older,590564,2996,8424,12055,1994,519,5985,2524,298753,21896,7603,39116,92359,4799,28526,18017
Male-55-64 years,342730,2164,6046,6021,1359,385,2271,650,197321,8557,3754,17469,49942,3479,10085,11186
Male-45-54 years,310533,1759,5769,4784,1311,337,1294,331,192738,4498,2870,15259,43701,3730,5513,9722
Male-20-44 years,780960,4324,17535,12890,3243,808,2566,704,464800,8008,6352,36684,118050,9767,11257,30257
Male-Less than 20 years,307949,4595,6831,6820,1279,242,911,410,174335,2055,5113,12589,51781,8504,3309,14650
Female-65 years and older,716837,3592,9417,14072,2467,523,6353,2487,373081,23906,8559,44586,118927,5839,34420,20580
Female-55-64 years,389459,2360,6725,7100,1501,317,2667,761,221224,9915,4250,20034,59518,3920,12720,12012
Female-45-54 years,334186,1758,5743,5373,1237,336,1441,385,208304,5032,2889,15547,49381,4106,6564,10659
Female-20-44 years,816108,4163,19991,13645,3284,778,2741,621,496915,8247,6202,32952,129964,10376,11454,28247
Female-Less than 20 years,312983,4699,7016,7120,1394,252,951,389,176125,2286,5196,12466,52754,8601,3652,14992
"Black or African American, non-Hispanic",151414,62,825,1699,83,55,96,41,111253,662,219,9151,17890,57,643,889
"Asian or Pacific Islander, non-Hispanic",189464,142,1719,1587,66,50,223,92,143693,1464,393,4929,23142,188,1654,1273
"American Indian or Alaska Native, non-Hispanic",217418,25329,23913,388,5811,127,2962,560,55243,794,24006,10527,16343,55,1542,1245
Unknown,442247,1194,11394,10912,3807,302,4557,1932,190188,11749,2511,30171,65814,5575,19192,30792
Other Race,691088,1223,8048,12718,865,98,4378,1206,445208,14846,6466,29543,94303,3570,19059,20597
Hispanic or Latino,952989,628,7560,27426,2823,2038,1580,1392,491095,7842,2750,41791,197502,46136,9189,78698
"White, non-Hispanic",2277520,3843,40214,35253,5625,1829,13440,4057,1381316,57225,16481,121207,352898,7637,77466,37505
