Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10908323,79080,215626,193542,42837,10312,61494,19246,6356834,204300,121706,545550,1759447,133229,285072,359517
Total_people_complete,4260477,30219,83782,76196,17236,4075,24099,7808,2510353,80718,47466,220315,674358,51011,110051,141085
total_pouluation,7189020,35088,94415,91776,19286,4518,27406,9362,2844759,95252,55679,249799,778353,67286,129241,174795
Total_people_one_dose,4987205,35088,94415,91776,19286,4518,27406,9362,2844759,95252,55679,249799,778353,67286,129241,174795
Male-65 years and older,594960,3139,8488,12083,2003,518,6002,2532,300160,21993,7787,39302,92736,4838,28608,18181
Male-55-64 years,345001,2345,6063,6033,1366,389,2263,657,198113,8583,3928,17543,50188,3573,10084,11346
Male-45-54 years,313469,1916,5810,4844,1318,337,1297,336,193974,4529,3013,15377,44229,3860,5528,9877
Male-20-44 years,792164,4850,17653,13118,3275,812,2605,720,469803,8108,6862,37123,119815,10223,11393,31008
Male-Less than 20 years,319452,4818,6941,7349,1312,247,946,419,179702,2108,5484,13002,53921,9774,3349,15274
Female-65 years and older,721626,3808,9498,14106,2483,525,6378,2506,374383,24006,8830,44827,119245,5910,34522,20768
Female-55-64 years,391801,2550,6746,7130,1513,317,2665,766,221985,9947,4449,20069,59828,4040,12702,12142
Female-45-54 years,337256,1967,5780,5453,1248,336,1445,389,209523,5067,3044,15662,49857,4287,6581,10843
Female-20-44 years,827742,4758,20138,13905,3319,780,2762,632,501930,8396,6720,33401,131928,11011,11549,28933
Female-Less than 20 years,323894,4926,7118,7648,1438,255,988,387,180959,2333,5523,12881,54981,9641,3706,15712
"Black or African American, non-Hispanic",154027,71,832,1721,84,55,99,42,113017,678,231,9318,18219,62,657,919
"Asian or Pacific Islander, non-Hispanic",191649,166,1741,1600,67,51,226,92,145249,1483,420,4995,23340,188,1670,1291
"American Indian or Alaska Native, non-Hispanic",225082,27765,24231,394,5870,127,2992,568,56031,798,26334,10711,16614,55,1556,1270
Unknown,449034,1233,11293,11156,3822,301,4520,1947,192868,11727,2611,30210,66910,7104,19012,30991
Other Race,694811,1249,8096,12735,868,98,4421,1216,446060,14895,6536,29688,94889,3692,19085,21366
Hispanic or Latino,978666,667,7717,28814,2875,2045,1605,1419,502371,7973,2850,42648,203339,48490,9337,80962
"White, non-Hispanic",2293936,3937,40505,35356,5700,1841,13543,4078,1389163,57698,16697,122229,355042,7695,77924,37996
