Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7872358,36274,160712,129074,24272,9792,56828,18758,3450107,168353,82838,345561,1033241,74606,201459,234829
Total_people_complete,3776883,13487,78533,63378,12058,4753,27490,9190,1702460,80111,39469,176348,507517,37423,97002,111895
Total_doses_ordered,5445296,18600,110439,94500,21940,12630,39830,19400,1741330,138430,44905,203332,650267,49512,177046,154328
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4266787,20510,87705,71966,13480,5555,30775,10385,1950404,95513,46585,197557,572632,41329,114865,131255
Male-65 years and older,559643,2147,8391,11090,1734,578,6091,3222,209867,22507,7407,31895,77710,3708,24915,16468
Male-55-64 years,312888,1449,6273,5356,1056,636,2712,723,137004,8875,3772,14581,38644,2687,8872,9274
Male-45-54 years,277566,1138,5677,4014,969,568,1711,358,138259,4705,2730,13927,33917,3177,5279,8317
Male-20-44 years,672632,2784,17436,10630,2327,1239,3460,645,330241,8087,5831,33819,86206,8158,10527,25130
Male-Less than 20 years,180271,2619,3501,3028,508,130,873,237,92972,1566,3280,6771,23808,2871,2263,6454
Female-65 years and older,686127,2332,9481,13119,2192,547,6438,3117,267334,25019,8134,36461,101684,4483,31021,18620
Female-55-64 years,359516,1595,6970,6456,1217,428,3027,881,157668,10341,4061,15538,47435,2726,11301,9688
Female-45-54 years,302622,1165,5821,4575,888,404,1802,387,152422,5014,2708,12488,39548,2992,6144,8526
Female-20-44 years,707298,2601,19916,10529,1985,907,3605,563,357322,7550,5202,24748,97522,7554,10698,21528
Female-Less than 20 years,188349,2670,4142,3076,592,115,993,225,95278,1682,3424,6724,25148,2903,2528,6828
"Black or African American, non-Hispanic",119788,311,668,1380,80,50,100,36,76526,691,243,5899,11613,38,645,823
"American Indian or Alaska Native, non-Hispanic",128798,12062,18292,348,1137,105,6326,289,42250,999,16354,9474,12390,20,1205,1727
"Asian or Pacific Islander, non-Hispanic",156770,181,1330,1359,71,52,265,79,87368,1380,431,3546,14386,103,1507,808
Unknown,449952,1083,17217,9691,4237,528,5582,2759,188172,16262,2500,38971,83978,2400,27914,34347
Other Race,712163,1346,10057,10890,1019,152,5076,1182,299746,16490,8752,21476,73718,2091,17723,11859
Hispanic or Latino,736020,2036,6499,17615,2239,2421,1427,1209,360537,7058,2437,31747,138391,31693,7491,57752
"White, non-Hispanic",1963296,3491,33642,30683,4697,2247,11999,4831,895805,52633,15868,86444,238156,4984,58380,23939
