date,hospitalizations
2021-11-25,3
2021-11-24,34
2021-11-23,100
2021-11-22,131
2021-11-21,113
2021-11-20,91
2021-11-19,112
2021-11-18,125
2021-11-17,138
2021-11-16,155
2021-11-15,146
2021-11-14,112
2021-11-13,119
2021-11-12,133
2021-11-11,119
2021-11-10,151
2021-11-09,208
2021-11-08,236
2021-11-07,175
2021-11-06,157
2021-11-05,165
2021-11-04,190
2021-11-03,200
2021-11-02,210
2021-11-01,192
2021-10-31,131
2021-10-30,142
2021-10-29,172
2021-10-28,157
2021-10-27,144
2021-10-26,171
2021-10-25,189
2021-10-24,135
2021-10-23,124
2021-10-22,133
2021-10-21,165
2021-10-20,165
2021-10-19,157
2021-10-18,171
2021-10-17,120
2021-10-16,118
2021-10-15,138
2021-10-14,135
2021-10-13,154
2021-10-12,90
2021-10-11,106
2021-10-10,101
2021-10-09,83
2021-10-08,103
2021-10-07,83
2021-10-06,76
2021-10-05,99
2021-10-04,132
2021-10-03,78
2021-10-02,95
2021-10-01,89
2021-09-30,91
2021-09-29,101
2021-09-28,99
2021-09-27,126
2021-09-26,79
2021-09-25,83
2021-09-24,88
2021-09-23,116
2021-09-22,94
2021-09-21,111
2021-09-20,109
2021-09-19,86
2021-09-18,101
2021-09-17,80
2021-09-16,102
2021-09-15,140
2021-09-14,146
2021-09-13,187
2021-09-12,123
2021-09-11,160
2021-09-10,165
2021-09-09,168
2021-09-08,187
2021-09-07,247
2021-09-06,175
2021-09-05,164
2021-09-04,150
2021-09-03,214
2021-09-02,204
2021-09-01,238
2021-08-31,215
2021-08-30,271
2021-08-29,165
2021-08-28,169
2021-08-27,193
2021-08-26,213
2021-08-25,202
2021-08-24,205
2021-08-23,225
2021-08-22,194
2021-08-21,168
2021-08-20,222
2021-08-19,229
2021-08-18,193
2021-08-17,213
2021-08-16,224
2021-08-15,171
2021-08-14,157
2021-08-13,180
2021-08-12,190
2021-08-11,198
2021-08-10,195
2021-08-09,185
2021-08-08,159
2021-08-07,150
2021-08-06,165
2021-08-05,199
2021-08-04,175
2021-08-03,167
2021-08-02,184
2021-08-01,120
2021-07-31,119
2021-07-30,148
2021-07-29,118
2021-07-28,141
2021-07-27,130
2021-07-26,132
2021-07-25,97
2021-07-24,85
2021-07-23,130
2021-07-22,111
2021-07-21,137
2021-07-20,126
2021-07-19,115
2021-07-18,67
2021-07-17,76
2021-07-16,100
2021-07-15,85
2021-07-14,90
2021-07-13,89
2021-07-12,95
2021-07-11,64
2021-07-10,50
2021-07-09,72
2021-07-08,71
2021-07-07,65
2021-07-06,71
2021-07-05,69
2021-07-04,38
2021-07-03,34
2021-07-02,42
2021-07-01,53
2021-06-30,61
2021-06-29,60
2021-06-28,60
2021-06-27,35
2021-06-26,46
2021-06-25,57
2021-06-24,59
2021-06-23,59
2021-06-22,42
2021-06-21,48
2021-06-20,28
2021-06-19,48
2021-06-18,46
2021-06-17,55
2021-06-16,43
2021-06-15,44
2021-06-14,59
2021-06-13,34
2021-06-12,33
2021-06-11,30
2021-06-10,52
2021-06-09,27
2021-06-08,46
2021-06-07,45
2021-06-06,35
2021-06-05,31
2021-06-04,35
2021-06-03,49
2021-06-02,45
2021-06-01,39
2021-05-31,32
2021-05-30,36
2021-05-29,35
2021-05-28,43
2021-05-27,39
2021-05-26,47
2021-05-25,47
2021-05-24,61
2021-05-23,35
2021-05-22,35
2021-05-21,47
2021-05-20,58
2021-05-19,46
2021-05-18,53
2021-05-17,55
2021-05-16,35
2021-05-15,40
2021-05-14,48
2021-05-13,58
2021-05-12,32
2021-05-11,59
2021-05-10,57
2021-05-09,34
2021-05-08,49
2021-05-07,40
2021-05-06,42
2021-05-05,43
2021-05-04,66
2021-05-03,46
2021-05-02,44
2021-05-01,46
2021-04-30,67
2021-04-29,51
2021-04-28,50
2021-04-27,58
2021-04-26,59
2021-04-25,49
2021-04-24,35
2021-04-23,49
2021-04-22,58
2021-04-21,47
2021-04-20,62
2021-04-19,77
2021-04-18,33
2021-04-17,37
2021-04-16,45
2021-04-15,42
2021-04-14,44
2021-04-13,50
2021-04-12,58
2021-04-11,41
2021-04-10,49
2021-04-09,53
2021-04-08,40
2021-04-07,52
2021-04-06,39
2021-04-05,47
2021-04-04,26
2021-04-03,31
2021-04-02,47
2021-04-01,42
2021-03-31,39
2021-03-30,47
2021-03-29,42
2021-03-28,35
2021-03-27,37
2021-03-26,30
2021-03-25,35
2021-03-24,32
2021-03-23,29
2021-03-22,40
2021-03-21,28
2021-03-20,25
2021-03-19,38
2021-03-18,34
2021-03-17,47
2021-03-16,49
2021-03-15,49
2021-03-14,34
2021-03-13,36
2021-03-12,36
2021-03-11,35
2021-03-10,41
2021-03-09,65
2021-03-08,66
2021-03-07,45
2021-03-06,47
2021-03-05,47
2021-03-04,54
2021-03-03,51
2021-03-02,56
2021-03-01,58
2021-02-28,54
2021-02-27,34
2021-02-26,58
2021-02-25,59
2021-02-24,68
2021-02-23,78
2021-02-22,96
2021-02-21,58
2021-02-20,59
2021-02-19,94
2021-02-18,95
2021-02-17,106
2021-02-16,122
2021-02-15,98
2021-02-14,79
2021-02-13,76
2021-02-12,135
2021-02-11,129
2021-02-10,142
2021-02-09,129
2021-02-08,168
2021-02-07,91
2021-02-06,124
2021-02-05,163
2021-02-04,158
2021-02-03,215
2021-02-02,213
2021-02-01,270
2021-01-31,165
2021-01-30,192
2021-01-29,232
2021-01-28,264
2021-01-27,278
2021-01-26,317
2021-01-25,333
2021-01-24,258
2021-01-23,265
2021-01-22,341
2021-01-21,390
2021-01-20,425
2021-01-19,436
2021-01-18,398
2021-01-17,313
2021-01-16,332
2021-01-15,468
2021-01-14,447
2021-01-13,513
2021-01-12,506
2021-01-11,539
2021-01-10,356
2021-01-09,417
2021-01-08,534
2021-01-07,483
2021-01-06,562
2021-01-05,609
2021-01-04,627
2021-01-03,447
2021-01-02,483
2021-01-01,401
2020-12-31,535
2020-12-30,562
2020-12-29,586
2020-12-28,661
2020-12-27,475
2020-12-26,419
2020-12-25,307
2020-12-24,394
2020-12-23,500
2020-12-22,518
2020-12-21,517
2020-12-20,384
2020-12-19,407
2020-12-18,459
2020-12-17,513
2020-12-16,441
2020-12-15,424
2020-12-14,538
2020-12-13,286
2020-12-12,334
2020-12-11,378
2020-12-10,372
2020-12-09,472
2020-12-08,473
2020-12-07,481
2020-12-06,290
2020-12-05,306
2020-12-04,361
2020-12-03,363
2020-12-02,445
2020-12-01,416
2020-11-30,437
2020-11-29,298
2020-11-28,303
2020-11-27,301
2020-11-26,182
2020-11-25,314
2020-11-24,358
2020-11-23,373
2020-11-22,232
2020-11-21,231
2020-11-20,272
2020-11-19,289
2020-11-18,253
2020-11-17,287
2020-11-16,269
2020-11-15,145
2020-11-14,164
2020-11-13,182
2020-11-12,208
2020-11-11,164
2020-11-10,163
2020-11-09,179
2020-11-08,104
2020-11-07,118
2020-11-06,149
2020-11-05,147
2020-11-04,146
2020-11-03,112
2020-11-02,138
2020-11-01,84
2020-10-31,109
2020-10-30,120
2020-10-29,96
2020-10-28,105
2020-10-27,103
2020-10-26,100
2020-10-25,51
2020-10-24,71
2020-10-23,93
2020-10-22,86
2020-10-21,81
2020-10-20,74
2020-10-19,84
2020-10-18,57
2020-10-17,59
2020-10-16,85
2020-10-15,63
2020-10-14,68
2020-10-13,67
2020-10-12,77
2020-10-11,48
2020-10-10,57
2020-10-09,65
2020-10-08,69
2020-10-07,51
2020-10-06,57
2020-10-05,63
2020-10-04,39
2020-10-03,39
2020-10-02,56
2020-10-01,38
2020-09-30,55
2020-09-29,56
2020-09-28,41
2020-09-27,27
2020-09-26,45
2020-09-25,43
2020-09-24,28
2020-09-23,32
2020-09-22,36
2020-09-21,39
2020-09-20,36
2020-09-19,21
2020-09-18,20
2020-09-17,32
2020-09-16,26
2020-09-15,27
2020-09-14,36
2020-09-13,21
2020-09-12,15
2020-09-11,18
2020-09-10,30
2020-09-09,32
2020-09-08,26
2020-09-07,21
2020-09-06,20
2020-09-05,26
2020-09-04,30
2020-09-03,34
2020-09-02,41
2020-09-01,28
2020-08-31,35
2020-08-30,24
2020-08-29,24
2020-08-28,38
2020-08-27,39
2020-08-26,44
2020-08-25,26
2020-08-24,36
2020-08-23,30
2020-08-22,41
2020-08-21,48
2020-08-20,58
2020-08-19,64
2020-08-18,61
2020-08-17,62
2020-08-16,46
2020-08-15,62
2020-08-14,81
2020-08-13,78
2020-08-12,79
2020-08-11,82
2020-08-10,88
2020-08-09,56
2020-08-08,62
2020-08-07,98
2020-08-06,98
2020-08-05,116
2020-08-04,121
2020-08-03,163
2020-08-02,107
2020-08-01,75
2020-07-31,152
2020-07-30,155
2020-07-29,170
2020-07-28,181
2020-07-27,228
2020-07-26,124
2020-07-25,160
2020-07-24,223
2020-07-23,239
2020-07-22,227
2020-07-21,262
2020-07-20,247
2020-07-19,189
2020-07-18,190
2020-07-17,254
2020-07-16,324
2020-07-15,372
2020-07-14,398
2020-07-13,402
2020-07-12,231
2020-07-11,272
2020-07-10,331
2020-07-09,299
2020-07-08,332
2020-07-07,373
2020-07-06,395
2020-07-05,271
2020-07-04,265
2020-07-03,283
2020-07-02,357
2020-07-01,354
2020-06-30,355
2020-06-29,386
2020-06-28,215
2020-06-27,238
2020-06-26,332
2020-06-25,300
2020-06-24,291
2020-06-23,293
2020-06-22,335
2020-06-21,206
2020-06-20,207
2020-06-19,265
2020-06-18,220
2020-06-17,200
2020-06-16,207
2020-06-15,241
2020-06-14,132
2020-06-13,149
2020-06-12,173
2020-06-11,144
2020-06-10,153
2020-06-09,165
2020-06-08,149
2020-06-07,91
2020-06-06,92
2020-06-05,128
2020-06-04,108
2020-06-03,128
2020-06-02,115
2020-06-01,111
2020-05-31,64
2020-05-30,85
2020-05-29,85
2020-05-28,86
2020-05-27,87
2020-05-26,91
2020-05-25,73
2020-05-24,59
2020-05-23,49
2020-05-22,76
2020-05-21,66
2020-05-20,66
2020-05-19,56
2020-05-18,67
2020-05-17,29
2020-05-16,48
2020-05-15,62
2020-05-14,57
2020-05-13,57
2020-05-12,58
2020-05-11,55
2020-05-10,35
2020-05-09,51
2020-05-08,49
2020-05-07,63
2020-05-06,63
2020-05-05,57
2020-05-04,58
2020-05-03,40
2020-05-02,37
2020-05-01,44
2020-04-30,63
2020-04-29,76
2020-04-28,72
2020-04-27,75
2020-04-26,42
2020-04-25,52
2020-04-24,58
2020-04-23,48
2020-04-22,57
2020-04-21,39
2020-04-20,73
2020-04-19,38
2020-04-18,40
2020-04-17,50
2020-04-16,50
2020-04-15,39
2020-04-14,45
2020-04-13,67
2020-04-12,35
2020-04-11,37
2020-04-10,50
2020-04-09,48
2020-04-08,63
2020-04-07,46
2020-04-06,56
2020-04-05,39
2020-04-04,35
2020-04-03,55
2020-04-02,43
2020-04-01,53
2020-03-31,51
2020-03-30,62
2020-03-29,30
2020-03-28,38
2020-03-27,47
2020-03-26,58
2020-03-25,41
2020-03-24,38
2020-03-23,50
2020-03-22,18
2020-03-21,18
2020-03-20,30
2020-03-19,28
2020-03-18,17
2020-03-17,16
2020-03-16,14
2020-03-15,7
2020-03-14,6
2020-03-13,6
2020-03-12,5
2020-03-11,2
2020-03-06,2
2020-03-05,1
2020-03-03,1
2020-03-02,1
