Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8905963,44490,187475,147709,40631,8485,52078,16640,5195873,170809,90857,479858,1440270,99047,227656,283750
Total_people_complete,420335,17198,80545,65170,18184,3674,22602,7382,2268499,74683,39003,215622,618494,43305,96697,124128
total_pouluation,7189020,24552,91535,76469,20366,4168,25423,8505,2564688,87148,46462,243223,701050,52216,113909,147972
Total_people_one_dose,4459907,24552,91535,76469,20366,4168,25423,8505,2564688,87148,46462,243223,701050,52216,113909,147972
Male-65 years and older,550253,2453,9213,10857,2359,505,5697,2316,280213,20165,7112,35872,89961,4551,25207,15415
Male-55-64 years,319640,1696,6197,5285,1555,369,2196,591,184764,7987,3455,17934,46986,3161,8943,10023
Male-45-54 years,288800,1306,5666,4126,1413,321,1236,314,179048,4147,2571,16435,40415,3286,4906,8927
Male-20-44 years,713870,3036,16709,11139,3492,763,2339,645,426449,7226,5511,37145,108011,8771,9883,27046
Male-Less than 20 years,233027,3502,5492,4588,1006,167,653,306,132986,1647,3884,11216,38002,5326,2654,10804
Female-65 years and older,671579,2909,10410,12823,2851,506,6117,2353,350575,22513,7995,41426,115961,5483,30949,17896
Female-55-64 years,364407,1837,7012,6329,1699,316,2564,705,208215,9353,3974,20244,56381,3418,11351,10691
Female-45-54 years,311896,1325,5776,4643,1378,319,1378,362,194515,4712,2577,16729,45900,3545,5853,9806
Female-20-44 years,746062,2897,19028,11730,3498,734,2473,573,457026,7361,5368,34313,118571,8972,10088,25519
Female-Less than 20 years,240647,3583,5770,4850,1103,166,712,322,136463,1862,3980,11163,39417,5626,2927,11312
"Black or African American, non-Hispanic",134133,50,755,1504,88,44,87,37,98334,582,194,8843,15720,53,525,789
"Asian or Pacific Islander, non-Hispanic",169294,112,1529,1408,80,42,198,87,128635,1295,338,4941,21077,183,1357,1157
"American Indian or Alaska Native, non-Hispanic",183120,18228,21626,340,5055,111,2587,476,49542,691,19692,9096,14616,56,1376,1133
Unknown,408118,1084,12922,8915,3979,292,4558,1751,170200,11411,2132,28836,65715,3288,19475,28150
Other Race,647749,1042,8411,11518,1273,83,4002,1125,419147,14039,6129,30286,88117,3393,16763,17126
Hispanic or Latino,812025,523,6800,20627,3598,1870,1380,1249,423233,6806,2359,38996,165245,37940,7719,67189
"White, non-Hispanic",2105468,3513,39492,32157,6293,1726,12611,3780,1275597,52324,15618,122225,330560,7303,66694,32428
