Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7464623,34177,154375,124500,22920,9079,54939,18073,3195896,161029,78903,328113,979005,72472,195425,223955
Total_people_complete,3594858,12698,76002,61403,11297,4429,26535,8875,1573904,76481,37648,166070,486676,36226,93725,107002
Total_doses_ordered,5346480,16800,97548,90990,21350,10850,37560,19000,1659789,133190,44200,199932,626302,49312,172400,149958
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4076013,19138,84641,69716,12830,5247,29983,9967,1817146,92080,44395,187572,548515,40422,111727,126374
Male-65 years and older,526788,1985,7916,10863,1699,569,5968,3170,185945,21948,7048,30323,74002,3649,24310,16146
Male-55-64 years,304484,1334,6128,5267,1034,619,2675,699,131032,8651,3666,14173,37577,2668,8709,9071
Male-45-54 years,268003,1055,5539,3874,930,536,1667,339,131699,4492,2610,13328,32791,3118,5112,8070
Male-20-44 years,640686,2582,16856,10106,2183,1134,3335,597,309418,7572,5502,31825,81679,8000,10054,23737
Male-Less than 20 years,170647,2553,3316,2857,469,103,809,166,86564,1392,3129,6294,22342,2707,2175,5942
Female-65 years and older,649146,2096,8994,12870,2138,538,6324,3068,240481,24479,7743,34771,97356,4420,30320,18251
Female-55-64 years,350041,1458,6835,6340,1185,429,2987,864,150798,10053,3923,15055,46291,2702,11130,9528
Female-45-54 years,292694,1059,5649,4428,840,390,1755,363,145433,4790,2621,11934,38386,2964,5962,8288
Female-20-44 years,674989,2370,19316,10103,1801,836,3452,504,334993,7048,4870,23060,93421,7389,10212,20605
Female-Less than 20 years,178950,2636,4006,2916,540,90,949,175,88928,1495,3248,6215,23711,2735,2430,6327
"Black or African American, non-Hispanic",112471,293,633,1324,75,47,100,33,70745,654,228,5426,10854,35,618,735
"American Indian or Alaska Native, non-Hispanic",121422,11074,17721,334,1098,98,6118,225,38813,963,15679,9008,11662,19,1149,1645
"Asian or Pacific Islander, non-Hispanic",151826,171,1284,1327,65,51,262,78,83494,1334,425,3356,13781,99,1465,762
Unknown,437822,1042,17046,9378,4067,485,5500,2670,178690,15427,2251,37874,84535,2367,27631,33946
Other Race,685139,1305,9803,10577,978,144,4974,1148,278869,16208,8466,20173,69846,2064,17173,11249
Hispanic or Latino,698220,1905,6125,16998,2112,2279,1380,1096,336506,6671,2326,30035,131878,30937,7157,55351
"White, non-Hispanic",1869113,3348,32029,29778,4435,2143,11649,4717,830029,50823,15020,81700,225959,4901,56534,22686
