date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,21091,22701,20672,18021,12089,201,147.0,138.0,184,188.0,232.0,4.0,643.0,728.0,562.0,430,349.0,3.0,343.0,315.0,269.0,278.0,200,3.0,179.0,184.0,161.0,188.0,241.0,5.0,15.0,17.0,27.0,20.0,36.0,,161,149.0,167.0,208.0,196.0,6.0,11.0,8.0,20.0,14.0,16.0,,11847,12915,12021,9700,5538,115,301.0,386.0,429.0,501.0,329.0,7.0,212.0,263.0,263.0,315.0,892.0,7.0,647.0,991.0,933,749,500.0,5.0,4377,4428,3662,3443,2046,25.0,314.0,416.0,431.0,647.0,407,8.0,111.0,95.0,53.0,59.0,48.0,1.0,945,863,632,480.0,221,7.0
1/10/2021,34794,34819,32764,29678,28826,474,181.0,188.0,256,298.0,654.0,11.0,1160.0,1136.0,936.0,782,699.0,15.0,465.0,450.0,378.0,388.0,629,6.0,273.0,304.0,301.0,314.0,518.0,8.0,22.0,22.0,39.0,33.0,88.0,1.0,312,341.0,409.0,534.0,1013.0,16.0,29.0,19.0,41.0,39.0,30.0,,20162,19891,18828,15809,11022,239,454.0,558.0,638.0,750.0,790.0,12.0,363.0,448.0,458.0,557.0,2150.0,33.0,1198.0,1727.0,1714,1464,2245.0,17.0,6674,6386,5534,5362,4522,66.0,570.0,702.0,803.0,1117.0,920,12.0,268.0,207.0,156.0,152.0,179.0,7.0,1293,1200,922,708.0,497,11.0
1/11/2021,36726,36632,34711,31350,32577,533,185.0,193.0,265,313.0,736.0,12.0,1232.0,1222.0,1013.0,832,763.0,16.0,477.0,464.0,400.0,404.0,827,6.0,280.0,316.0,309.0,329.0,564.0,8.0,22.0,22.0,39.0,33.0,88.0,1.0,327,358.0,426.0,567.0,1089.0,16.0,29.0,19.0,41.0,40.0,33.0,,21406,21002,20038,16778,12782,274,471.0,572.0,669.0,788.0,889.0,12.0,399.0,498.0,523.0,605.0,2329.0,36.0,1248.0,1811.0,1800,1529,2423.0,21.0,6990,6662,5805,5648,4898,77.0,579.0,711.0,811.0,1135.0,946,13.0,285.0,227.0,182.0,170.0,194.0,7.0,1353,1288,985,746.0,838,11.0
1/12/2021,39539,39317,37492,33869,40112,640,194.0,204.0,277,341.0,854.0,12.0,1339.0,1310.0,1085.0,914,960.0,17.0,483.0,470.0,404.0,413.0,1041,6.0,289.0,323.0,323.0,358.0,629.0,11.0,25.0,28.0,44.0,39.0,105.0,1.0,335,363.0,435.0,582.0,1123.0,16.0,29.0,19.0,42.0,40.0,39.0,,23418,22976,22055,18442,17528,361,491.0,596.0,698.0,835.0,1051.0,12.0,425.0,526.0,583.0,674.0,2545.0,37.0,1341.0,1927.0,1918,1629,2704.0,22.0,7322,6921,6069,5908,5407,87.0,598.0,737.0,839.0,1186.0,1031,13.0,305.0,242.0,205.0,197.0,239.0,8.0,1416,1355,1061,800.0,1159,13.0
1/13/2021,42317,42230,40593,36559,48853,730,196.0,214.0,298,371.0,939.0,14.0,1401.0,1375.0,1163.0,992,1214.0,18.0,502.0,502.0,426.0,437.0,1351,6.0,300.0,332.0,335.0,375.0,727.0,11.0,28.0,34.0,45.0,42.0,133.0,1.0,340,370.0,444.0,589.0,1159.0,16.0,57.0,47.0,79.0,83.0,63.0,,25457,25105,24262,20099,23028,431,509.0,627.0,742.0,879.0,1215.0,13.0,445.0,545.0,607.0,739.0,2700.0,38.0,1453.0,2068.0,2066,1806,3111.0,25.0,7543,7157,6310,6154,5842,97.0,643.0,785.0,928.0,1277.0,1212,14.0,314.0,251.0,211.0,206.0,407.0,8.0,1502,1429,1136,862.0,1494,13.0
1/14/2021,45084,45267,43823,39555,58188,800,213.0,237.0,315,426.0,1156.0,17.0,1502.0,1460.0,1256.0,1079,1482.0,18.0,507.0,510.0,439.0,448.0,1599,6.0,316.0,363.0,362.0,424.0,849.0,12.0,36.0,41.0,60.0,65.0,143.0,1.0,350,386.0,463.0,619.0,1304.0,16.0,58.0,47.0,79.0,84.0,68.0,1.0,27422,27233,26534,21988,28984,475,542.0,657.0,792.0,944.0,1416.0,14.0,476.0,590.0,645.0,823.0,2892.0,47.0,1553.0,2256.0,2224,1953,3631.0,26.0,7853,7467,6627,6448,6261,102.0,676.0,830.0,983.0,1350.0,1324,16.0,325.0,262.0,220.0,217.0,569.0,8.0,1521,1446,1165,885.0,1582,13.0
1/15/2021,48574,48503,47184,42671,67295,919,221.0,238.0,332,450.0,1226.0,22.0,1617.0,1557.0,1333.0,1176,2220.0,19.0,512.0,517.0,449.0,458.0,2025,6.0,424.0,478.0,468.0,551.0,977.0,32.0,39.0,42.0,64.0,67.0,148.0,1.0,406,432.0,504.0,674.0,1339.0,23.0,60.0,47.0,79.0,84.0,71.0,1.0,29638,29257,28639,23760,33789,543,567.0,702.0,830.0,1010.0,1649.0,15.0,508.0,634.0,702.0,901.0,3132.0,48.0,1676.0,2412.0,2400,2089,4004.0,28.0,8486,8037,7204,7014,7555,113.0,691.0,841.0,996.0,1369.0,1370,16.0,341.0,276.0,231.0,225.0,735.0,9.0,1550,1462,1185,912.0,1671,13.0
1/16/2021,50374,50082,48860,44280,72664,965,221.0,238.0,333,453.0,1240.0,22.0,1628.0,1573.0,1349.0,1199,2323.0,19.0,528.0,522.0,457.0,470.0,2381,6.0,427.0,478.0,469.0,551.0,1032.0,32.0,39.0,42.0,64.0,67.0,149.0,1.0,406,433.0,505.0,675.0,1341.0,23.0,60.0,48.0,79.0,85.0,72.0,1.0,31016,30458,29908,24920,36947,578,578.0,719.0,846.0,1050.0,1916.0,17.0,512.0,635.0,703.0,903.0,3140.0,48.0,1737.0,2503.0,2498,2181,4623.0,31.0,8729,8230,7389,7180,7823,116.0,713.0,871.0,1040.0,1416.0,1514,18.0,347.0,278.0,231.0,225.0,740.0,9.0,1554,1464,1188,913.0,1676,13.0
1/17/2021,51489,51100,49931,45367,76117,1006,221.0,238.0,334,453.0,1240.0,22.0,1634.0,1582.0,1356.0,1203,2330.0,19.0,531.0,523.0,460.0,471.0,2394,6.0,428.0,478.0,469.0,551.0,1034.0,32.0,39.0,42.0,64.0,67.0,149.0,1.0,406,433.0,505.0,675.0,1344.0,23.0,60.0,48.0,79.0,86.0,73.0,1.0,31993,31355,30868,25887,40054,614,579.0,722.0,846.0,1053.0,1940.0,17.0,514.0,636.0,703.0,904.0,3142.0,48.0,1756.0,2535.0,2541,2216,4677.0,31.0,8812,8290,7434,7237,7952,119.0,715.0,873.0,1043.0,1420.0,1530,19.0,348.0,279.0,231.0,226.0,744.0,9.0,1556,1467,1189,914.0,1680,13.0
1/18/2021,53143,52638,51666,47088,83892,1049,228.0,245.0,346,462.0,1267.0,22.0,1702.0,1654.0,1411.0,1256,2395.0,22.0,534.0,528.0,467.0,480.0,2571,6.0,441.0,482.0,483.0,564.0,1109.0,32.0,42.0,43.0,65.0,71.0,156.0,1.0,409,441.0,511.0,698.0,1411.0,23.0,61.0,49.0,80.0,88.0,80.0,1.0,33043,32300,32019,26999,45023,644,597.0,740.0,868.0,1083.0,2150.0,18.0,527.0,647.0,733.0,931.0,3165.0,48.0,1821.0,2650.0,2609,2308,4895.0,32.0,9158,8604,7749,7526,9519,126.0,722.0,876.0,1056.0,1440.0,1678,20.0,350.0,284.0,233.0,231.0,750.0,9.0,1565,1473,1198,918.0,1697,13.0
1/19/2021,55182,54507,53696,49272,93942,1147,236.0,254.0,360,485.0,1340.0,23.0,1790.0,1719.0,1476.0,1333,2651.0,23.0,551.0,540.0,479.0,495.0,2776,6.0,449.0,495.0,491.0,584.0,1162.0,33.0,46.0,44.0,67.0,71.0,173.0,1.0,420,443.0,518.0,709.0,1462.0,24.0,61.0,49.0,80.0,88.0,85.0,1.0,34322,33521,33321,28305,51244,710,616.0,757.0,900.0,1132.0,2333.0,19.0,558.0,673.0,772.0,1012.0,3313.0,49.0,1895.0,2726.0,2692,2392,5398.0,35.0,9531,8891,8076,7850,11187,137.0,754.0,931.0,1109.0,1518.0,1828,22.0,355.0,293.0,235.0,236.0,793.0,9.0,1608,1501,1227,947.0,1810,18.0
1/2/2021,22995,24405,22201,19432,13125,233,147.0,140.0,185,188.0,232.0,4.0,669.0,744.0,570.0,445,359.0,3.0,344.0,318.0,272.0,281.0,203,3.0,180.0,184.0,161.0,189.0,242.0,5.0,15.0,17.0,27.0,20.0,36.0,,177,166.0,189.0,247.0,295.0,9.0,11.0,8.0,20.0,14.0,16.0,,13394,14286,13247,10775,6242,139,307.0,395.0,438.0,512.0,342.0,7.0,213.0,263.0,263.0,315.0,893.0,7.0,730.0,1109.0,1057,856,578.0,7.0,4548,4551,3760,3554,2148,27.0,334.0,448.0,455.0,679.0,417,8.0,111.0,95.0,53.0,60.0,49.0,2.0,947,864,632,482.0,222,7.0
1/20/2021,57601,57011,56623,52210,106170,1273,249.0,268.0,382,515.0,1414.0,62.0,2044.0,1995.0,1799.0,1621,2860.0,28.0,560.0,555.0,494.0,518.0,3153,6.0,473.0,507.0,507.0,604.0,1242.0,33.0,47.0,47.0,70.0,73.0,190.0,1.0,430,453.0,539.0,741.0,1564.0,25.0,68.0,53.0,88.0,110.0,100.0,1.0,35611,34800,34943,29821,58167,758,649.0,785.0,924.0,1198.0,2606.0,20.0,581.0,710.0,825.0,1097.0,3460.0,55.0,1971.0,2855.0,2800,2515,6166.0,40.0,10028,9440,8589,8326,13308,152.0,796.0,982.0,1174.0,1615.0,2099,22.0,375.0,308.0,256.0,256.0,1121.0,11.0,1623,1508,1235,957.0,1840,19.0
