Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8056222,37091,165770,129296,37270,7742,45873,14938,4770915,151941,80603,433356,1287551,84531,198759,252487
Total_people_complete,358099,12904,77465,62182,17292,3537,21798,7074,2166270,70369,36005,204423,592510,41258,92260,117665
total_pouluation,7189020,20691,86231,70738,19503,4061,24550,8062,2452528,83178,43413,231396,662831,45747,108768,136107
Total_people_one_dose,4214165,20691,86231,70738,19503,4061,24550,8062,2452528,83178,43413,231396,662831,45747,108768,136107
Male-65 years and older,526726,2177,8875,10370,2320,495,5518,2230,272829,19150,6833,34740,86622,4362,23904,14693
Male-55-64 years,309160,1483,6022,5033,1532,372,2151,580,180367,7734,3341,17467,45709,3025,8695,9599
Male-45-54 years,278493,1135,5494,3881,1378,311,1207,301,173803,3990,2446,15796,39081,3125,4745,8588
Male-20-44 years,681609,2687,16082,10509,3348,753,2253,595,410448,6860,5246,34660,103506,8417,9433,25353
Male-Less than 20 years,187445,2687,4154,3336,823,143,559,241,110517,1430,3154,9484,29119,3218,2212,7900
Female-65 years and older,647337,2543,10089,12392,2793,495,5963,2285,342145,21652,7726,40359,112906,5258,29812,17215
Female-55-64 years,353309,1572,6827,6148,1660,315,2495,679,203795,9111,3804,19814,55012,3271,11083,10278
Female-45-54 years,301542,1133,5634,4404,1350,314,1344,353,189376,4521,2442,16156,44639,3323,5637,9470
Female-20-44 years,713114,2508,18342,11067,3358,714,2372,536,440113,6946,5060,32653,114013,8367,9579,24119
Female-Less than 20 years,195910,2758,4457,3504,929,147,630,246,114736,1611,3328,9523,30794,3327,2520,8440
"Black or African American, non-Hispanic",119640,47,657,1351,80,40,78,32,88665,515,182,7966,13435,46,483,681
"Asian or Pacific Islander, non-Hispanic",153314,109,1388,1327,90,40,200,85,117145,1185,355,4526,18792,167,1231,1041
"American Indian or Alaska Native, non-Hispanic",158418,14270,18819,305,4704,98,2369,358,45041,611,16770,8156,12914,47,1221,1035
Unknown,460404,1353,15232,9406,4160,305,5097,1855,187950,13017,2526,31167,83837,2851,24924,30255
Other Race,681297,1235,10561,11473,1532,109,4440,1172,447113,14953,7895,30545,93750,3119,17004,14957
Hispanic or Latino,745332,474,6194,17640,3403,1815,1312,1163,394558,6379,2209,36389,151958,32833,7169,60329
"White, non-Hispanic",1895760,3203,33380,29236,5534,1654,11054,3397,1172056,46518,13476,112647,288145,6684,56736,27809
