Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10096101,64156,213800,172664,46361,9788,58148,18717,5828735,192681,104247,539028,1644131,115876,256398,327285
Total_people_complete,3990879,23107,82700,68255,18897,3849,23226,7599,2332402,77545,41225,223084,635460,45196,100535,128873
total_pouluation,7189020,30487,96948,84003,21721,4439,26695,9202,2711594,92475,50568,258880,750951,58887,120001,163040
Total_people_one_dose,4778973,30487,96948,84003,21721,4439,26695,9202,2711594,92475,50568,258880,750951,58887,120001,163040
Male-65 years and older,580020,2855,9568,11512,2436,518,5917,2494,290770,21435,7487,37820,93636,4856,26476,17503
Male-55-64 years,336933,2083,6458,5693,1607,376,2255,645,191995,8436,3645,18757,49180,3388,9365,10852
Male-45-54 years,304202,1678,5911,4485,1465,331,1280,333,186439,4390,2781,17163,42641,3547,5170,9406
Male-20-44 years,759002,4022,17577,11992,3655,800,2486,698,448454,7779,6024,39302,114554,9358,10539,28774
Male-Less than 20 years,281966,4264,6505,5946,1303,232,806,387,158072,1939,4584,13525,47437,7034,3070,13102
Female-65 years and older,704836,3424,10759,13481,2944,520,6314,2485,363294,23514,8420,43429,120448,5863,32173,20065
Female-55-64 years,382883,2233,7239,6734,1745,319,2644,757,215723,9758,4176,21176,58855,3730,11794,11608
Female-45-54 years,327300,1654,5958,5038,1431,329,1407,387,201808,4940,2787,17471,48237,3856,6137,10353
Female-20-44 years,793525,3912,19962,12717,3706,770,2652,616,479842,7969,5912,36156,125995,9820,10782,27165
Female-Less than 20 years,288425,4352,6740,6304,1417,242,876,381,160822,2135,4714,13341,48497,7347,3350,13588
"Black or African American, non-Hispanic",145585,60,806,1632,97,53,96,42,106048,644,209,9540,17243,61,596,859
"Asian or Pacific Islander, non-Hispanic",183271,138,1733,1522,88,45,211,92,138068,1417,374,5308,22722,190,1492,1254
"American Indian or Alaska Native, non-Hispanic",206867,23644,23198,374,5504,125,2793,549,53193,771,22179,10249,15836,57,1464,1200
Unknown,432662,1177,12427,10064,4146,311,4596,1902,182689,11663,2431,30287,65864,4180,18565,30006
Other Race,679337,1173,8849,12158,1316,96,4263,1207,434301,14635,6402,31730,93172,3607,17615,19726
Hispanic or Latino,901829,596,7539,24427,3933,2007,1502,1375,462691,7528,2614,42189,186298,42986,8451,73778
"White, non-Hispanic",2229422,3699,42396,33826,6637,1802,13234,4035,1334604,55817,16359,129577,349816,7806,71818,36217
