Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8897152,44483,187197,147505,40585,8482,52066,16632,5190783,170644,90766,479516,1438873,98859,227390,283500
Total_people_complete,419871,17195,80518,65142,18177,3672,22599,7382,2267918,74667,38984,215571,618379,43290,96662,124091
total_pouluation,7189020,24550,91464,76375,20344,4167,25419,8503,2563217,87102,46431,243091,700575,52086,113858,147828
Total_people_one_dose,4456916,24550,91464,76375,20344,4167,25419,8503,2563217,87102,46431,243091,700575,52086,113858,147828
Male-65 years and older,549984,2452,9210,10851,2359,504,5697,2315,280113,20153,7107,35859,89912,4538,25194,15406
Male-55-64 years,319507,1695,6196,5279,1555,369,2196,591,184698,7986,3458,17929,46971,3152,8945,10021
Male-45-54 years,288643,1307,5663,4120,1413,320,1236,314,178968,4148,2566,16426,40407,3280,4898,8918
Male-20-44 years,713518,3036,16695,11127,3489,764,2338,645,426286,7222,5507,37131,107954,8763,9875,27036
Male-Less than 20 years,232427,3501,5470,4562,1003,167,653,306,132658,1644,3881,11194,37904,5291,2653,10767
Female-65 years and older,671250,2907,10402,12820,2851,506,6115,2352,350422,22503,7988,41412,115907,5471,30939,17887
Female-55-64 years,364316,1839,7011,6324,1697,316,2565,705,208189,9356,3976,20240,56372,3409,11346,10683
Female-45-54 years,311766,1325,5776,4642,1377,319,1378,362,194441,4707,2576,16723,45875,3545,5850,9805
Female-20-44 years,745700,2895,19019,11722,3491,734,2473,573,456848,7353,5359,34298,118528,8958,10081,25504
Female-Less than 20 years,240080,3585,5760,4829,1097,166,710,322,136160,1855,3978,11133,39300,5602,2929,11268
"Black or African American, non-Hispanic",134013,50,753,1504,88,44,87,37,98239,582,193,8835,15711,53,525,789
"Asian or Pacific Islander, non-Hispanic",169141,112,1527,1406,80,42,198,87,128519,1294,338,4935,21059,183,1356,1156
"American Indian or Alaska Native, non-Hispanic",183047,18227,21591,340,5055,111,2586,475,49528,691,19683,9090,14613,56,1375,1133
Unknown,407721,1084,12923,8883,3979,291,4558,1752,170043,11404,2126,28836,65677,3242,19481,28127
Other Race,647487,1042,8408,11513,1272,83,4001,1125,419001,14032,6125,30276,88063,3392,16755,17124
Hispanic or Latino,811032,523,6796,20578,3595,1870,1380,1249,422811,6799,2357,38949,165021,37859,7714,67088
"White, non-Hispanic",2104475,3512,39466,32151,6275,1726,12609,3778,1275076,52300,15609,122170,330431,7301,66652,32411
