Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7969722,36249,164533,128530,36933,7678,45536,14806,4715277,150988,79579,429468,1275562,84111,197621,250319
Total_people_complete,352532,12883,77459,62153,17240,3518,21780,7066,2165346,70314,35998,204328,592423,41253,92237,117554
total_pouluation,7189020,20237,85906,70373,19385,4046,24429,8014,2440490,82802,42965,230044,659930,45579,108406,135376
Total_people_one_dose,4191394,20237,85906,70373,19385,4046,24429,8014,2440490,82802,42965,230044,659930,45579,108406,135376
Male-65 years and older,524284,2126,8838,10336,2314,494,5489,2221,271737,19095,6783,34627,86362,4351,23847,14640
Male-55-64 years,307889,1450,6016,5008,1525,370,2140,579,179733,7709,3312,17392,45543,3016,8667,9556
Male-45-54 years,276916,1104,5467,3852,1370,311,1196,295,172958,3971,2409,15687,38859,3116,4733,8536
Male-20-44 years,676705,2637,16004,10420,3311,751,2238,593,407726,6781,5193,34384,102786,8373,9365,25157
Male-Less than 20 years,186222,2673,4134,3321,812,143,553,237,109793,1423,3123,9393,28961,3208,2200,7834
Female-65 years and older,644542,2452,10055,12356,2787,494,5949,2277,340940,21587,7647,40221,112602,5246,29746,17164
Female-55-64 years,352109,1520,6806,6134,1660,314,2478,677,203217,9089,3773,19753,54864,3264,11059,10239
Female-45-54 years,300129,1095,5609,4376,1342,311,1336,350,188588,4493,2415,16072,44458,3311,5619,9444
Female-20-44 years,708363,2428,18275,10993,3332,708,2361,531,437366,6888,4980,32333,113406,8330,9508,23987
Female-Less than 20 years,194741,2744,4447,3483,920,148,631,238,114038,1597,3297,9439,30668,3310,2514,8370
"Black or African American, non-Hispanic",119167,48,657,1345,80,40,77,32,88318,515,181,7935,13363,46,480,680
"Asian or Pacific Islander, non-Hispanic",153067,108,1388,1326,89,40,199,85,116960,1184,353,4514,18766,167,1229,1037
"American Indian or Alaska Native, non-Hispanic",157032,14033,18716,304,4689,98,2363,350,44787,598,16555,8102,12812,47,1213,1030
Unknown,450711,1165,15127,9240,4129,300,5036,1835,182829,12827,2373,30636,82976,2823,24780,29984
Other Race,680941,1231,10556,11456,1529,109,4440,1169,447141,14944,7885,30478,93627,3123,16990,14938
Hispanic or Latino,739639,465,6169,17528,3372,1809,1308,1153,391374,6324,2196,36073,151015,32702,7117,59962
"White, non-Hispanic",1890837,3187,33293,29174,5497,1650,11006,3390,1169081,46410,13422,112306,287371,6671,56597,27745
