Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,6911610,30968,146910,116675,20539,8393,50719,17334,2885706,150163,62802,300780,911886,66573,184968,202776
Total_people_complete,3360281,11397,72565,57763,10216,4209,25071,8516,1425411,71415,30710,151964,455854,33379,89013,97696
Total_doses_ordered,5244710,16600,96258,89070,18830,9770,36570,18600,1557479,126080,40790,196653,615768,49212,166400,140858
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3803581,17283,80500,65608,11369,4763,28247,9510,1646676,86231,35527,171525,513089,36793,105818,114539
Male-65 years and older,510169,1890,7584,10549,1625,548,5806,3102,176826,21166,6238,29527,72020,3558,23622,15720
Male-55-64 years,291017,1250,5917,5092,962,592,2583,684,122673,8157,2851,13378,35934,2583,8300,8610
Male-45-54 years,249316,947,5290,3654,832,486,1565,311,119495,4085,1973,12134,30591,2920,4720,7490
Male-20-44 years,580358,2216,15910,9322,1935,1005,3015,495,271425,6738,3983,26930,73853,7145,9098,21168
Male-Less than 20 years,143693,2261,2867,2345,282,48,630,130,69762,1038,2572,4823,18485,2170,1807,4119
Female-65 years and older,629524,2005,8686,12494,2040,524,6159,3005,229708,23562,6704,33877,94940,4299,29492,17793
Female-55-64 years,336341,1372,6627,6111,1103,408,2878,836,142097,9560,3147,14352,44637,2611,10659,9095
Female-45-54 years,274885,937,5480,4216,739,366,1677,343,133528,4347,2022,10930,36400,2779,5513,7736
Female-20-44 years,615861,2050,18441,9290,1494,738,3136,452,296514,6220,3327,20017,85484,6475,9273,18035
Female-Less than 20 years,153078,2345,3621,2444,346,45,738,137,72898,1205,2678,4965,19813,2186,2024,4440
"Black or African American, non-Hispanic",102184,258,574,1218,68,45,93,27,62635,588,205,4785,9807,32,524,638
"American Indian or Alaska Native, non-Hispanic",106549,9998,16691,313,944,84,5523,182,35101,861,9676,8259,10554,16,1050,1485
"Asian or Pacific Islander, non-Hispanic",145566,160,1193,1272,60,48,255,70,78663,1240,368,3141,13038,94,1376,698
Unknown,411600,979,16727,8712,3663,383,5307,2592,161724,14640,1897,34710,83246,2296,26827,32881
Hispanic or Latino,618967,1646,5497,15622,1871,2103,1242,977,289917,5851,2052,26519,118392,27677,6361,47798
Other Race,646601,1170,9336,10058,885,128,4717,1076,253408,15549,7683,18261,64681,1975,16248,10196
"White, non-Hispanic",1772114,3072,30482,28413,3878,1972,11110,4586,765228,47502,13646,75850,213371,4703,53432,20843
