Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8108829,37335,166612,129829,37397,7765,46221,15008,4802787,153278,80965,436254,1295466,84803,199975,253694
Total_people_complete,361440,12907,77426,62157,17299,3540,21796,7074,2165546,70387,35984,204336,592219,41251,92198,117656
total_pouluation,7189020,20812,86414,70865,19548,4068,24601,8081,2458275,83472,43529,232036,664128,45822,108975,136499
Total_people_one_dose,4225362,20812,86414,70865,19548,4068,24601,8081,2458275,83472,43529,232036,664128,45822,108975,136499
Male-65 years and older,528321,2196,8897,10393,2322,495,5534,2236,273413,19220,6848,34820,86809,4367,23952,14729
Male-55-64 years,309846,1488,6031,5050,1536,372,2158,578,180716,7755,3351,17508,45774,3025,8705,9618
Male-45-54 years,279129,1143,5500,3881,1382,312,1209,301,174171,4000,2453,15835,39154,3138,4751,8605
Male-20-44 years,683878,2700,16118,10537,3361,757,2258,599,411703,6899,5264,34814,103802,8428,9459,25494
Male-Less than 20 years,187907,2690,4162,3342,825,142,563,243,110827,1440,3161,9509,29172,3218,2218,7923
Female-65 years and older,648987,2565,10113,12414,2795,495,5975,2288,342769,21717,7750,40423,113067,5269,29859,17250
Female-55-64 years,353880,1587,6833,6150,1664,315,2495,681,204053,9130,3815,19835,55081,3276,11099,10299
Female-45-54 years,302225,1141,5649,4409,1354,314,1346,355,189797,4529,2446,16210,44700,3330,5651,9479
Female-20-44 years,715335,2531,18391,11090,3367,717,2376,537,441414,6986,5076,32791,114307,8382,9607,24193
Female-Less than 20 years,196327,2763,4464,3505,930,147,629,247,115009,1623,3331,9547,30832,3335,2526,8457
"Black or African American, non-Hispanic",119869,47,659,1354,80,40,78,32,88832,517,183,7978,13468,46,483,681
"Asian or Pacific Islander, non-Hispanic",153452,109,1389,1327,90,40,200,85,117250,1186,356,4537,18803,167,1230,1041
"American Indian or Alaska Native, non-Hispanic",158869,14338,18838,306,4707,100,2371,360,45158,629,16793,8172,12943,47,1221,1037
Unknown,465180,1398,15293,9463,4183,308,5116,1866,190314,13133,2573,31413,84147,2874,24949,30389
Other Race,681441,1233,10549,11473,1533,109,4439,1173,447015,14969,7884,30582,93796,3123,17035,14994
Hispanic or Latino,747832,476,6232,17663,3411,1817,1320,1164,396035,6413,2224,36525,152294,32873,7202,60502
"White, non-Hispanic",1898719,3211,33454,29279,5544,1654,11077,3401,1173671,46625,13516,112829,288677,6692,56855,27855
