Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10293457,65658,217222,176281,47203,9943,58988,18878,5939886,195260,106290,548966,1677638,119926,259883,332826
Total_people_complete,4018441,23270,83097,68804,19000,3866,23353,7621,2347860,77985,41541,224561,639469,45762,101090,129716
total_pouluation,7189020,30977,97764,85330,21952,4473,26935,9262,2740664,93231,51275,261727,760177,60867,120898,165194
Total_people_one_dose,4837181,30977,97764,85330,21952,4473,26935,9262,2740664,93231,51275,261727,760177,60867,120898,165194
Male-65 years and older,585059,2890,9622,11570,2444,519,5953,2512,292985,21584,7550,38084,94266,4894,26633,17683
Male-55-64 years,339667,2105,6486,5738,1615,382,2260,651,193275,8494,3679,18883,49600,3451,9409,10953
Male-45-54 years,306770,1702,5935,4555,1472,332,1281,336,187802,4425,2813,17283,43050,3611,5200,9475
Male-20-44 years,767800,4078,17717,12146,3695,807,2521,698,453032,7863,6097,39746,115943,9529,10673,29090
Male-Less than 20 years,291096,4370,6647,6257,1365,235,857,394,162696,1993,4728,14012,48975,7647,3141,13580
Female-65 years and older,710831,3463,10816,13558,2948,522,6333,2497,366143,23648,8516,43723,121248,5926,32336,20243
Female-55-64 years,386032,2258,7270,6810,1750,318,2657,761,217198,9806,4203,21335,59291,3825,11861,11741
Female-45-54 years,330172,1679,5981,5113,1444,332,1420,386,203293,4972,2826,17609,48669,3966,6173,10420
Female-20-44 years,803053,3970,20138,12904,3741,776,2676,624,484740,8073,5991,36571,127684,10062,10893,27407
Female-Less than 20 years,296822,4452,6877,6576,1466,248,919,384,165160,2193,4833,13740,49974,7865,3434,13966
"Black or African American, non-Hispanic",147904,60,823,1654,97,53,97,43,107666,654,215,9658,17503,61,604,870
"Asian or Pacific Islander, non-Hispanic",185815,139,1770,1539,88,48,214,93,139818,1435,381,5399,23005,191,1512,1272
"American Indian or Alaska Native, non-Hispanic",210316,24074,23456,376,5633,126,2861,552,53821,782,22632,10439,16017,58,1481,1208
Unknown,435714,1187,12328,10262,4174,304,4589,1921,184366,11682,2467,30386,65978,4499,18454,30193
Other Race,685010,1177,8906,12244,1322,95,4320,1214,437366,14726,6437,31980,94079,3634,17770,19867
Hispanic or Latino,921338,610,7667,25201,3966,2029,1519,1386,471798,7659,2675,42961,190528,44544,8603,75112
"White, non-Hispanic",2251084,3730,42814,34054,6672,1818,13335,4053,1345829,56293,16468,130904,353067,7880,72474,36672
