Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10231824,65198,216218,175491,47028,9933,58788,18838,5903909,194538,105727,546029,1667363,118552,258927,331149
Total_people_complete,4010855,23218,82994,68677,18975,3865,23325,7617,2343715,77872,41457,224211,638408,45472,100954,129411
total_pouluation,7189020,30817,97520,84979,21879,4469,26888,9247,2731574,93013,51079,260809,757049,60057,120615,164459
Total_people_one_dose,4818663,30817,97520,84979,21879,4469,26888,9247,2731574,93013,51079,260809,757049,60057,120615,164459
Male-65 years and older,583667,2876,9601,11556,2442,519,5941,2507,292379,21542,7537,38012,94074,4889,26588,17633
Male-55-64 years,338792,2098,6478,5731,1615,378,2257,648,192840,8478,3664,18842,49453,3440,9395,10927
Male-45-54 years,305941,1697,5928,4537,1468,333,1283,334,187378,4413,2802,17238,42891,3590,5189,9458
Male-20-44 years,765032,4062,17685,12113,3682,806,2513,699,451577,7837,6078,39591,115508,9481,10619,29002
Male-Less than 20 years,288004,4331,6603,6152,1339,235,851,394,161271,1980,4699,13851,48421,7331,3125,13371
Female-65 years and older,709097,3445,10798,13537,2949,521,6331,2495,365273,23615,8484,43630,121012,5914,32286,20190
Female-55-64 years,384973,2254,7259,6791,1750,319,2654,760,216701,9793,4193,21289,59124,3806,11837,11703
Female-45-54 years,329264,1671,5972,5096,1439,331,1417,385,202799,4960,2815,17565,48530,3940,6164,10397
Female-20-44 years,799925,3951,20084,12860,3728,777,2673,622,483167,8033,5964,36450,127102,9961,10854,27329
Female-Less than 20 years,294077,4422,6839,6503,1455,248,910,384,163830,2181,4804,13600,49455,7617,3413,13816
"Black or African American, non-Hispanic",147225,60,818,1646,97,53,97,42,107192,650,215,9613,17430,61,600,868
"Asian or Pacific Islander, non-Hispanic",184845,138,1759,1534,88,48,214,93,139130,1429,378,5364,22898,191,1504,1263
"American Indian or Alaska Native, non-Hispanic",209314,23925,23408,375,5585,125,2841,551,53636,781,22501,10386,15976,57,1478,1204
Unknown,435054,1185,12390,10231,4168,303,4583,1914,183981,11694,2462,30343,65874,4475,18483,30190
Other Race,683420,1177,8884,12222,1321,96,4315,1215,436517,14703,6420,31904,93817,3625,17714,19834
Hispanic or Latino,914419,608,7616,24971,3957,2028,1519,1384,468678,7618,2662,42721,188999,43792,8556,74551
"White, non-Hispanic",2244386,3724,42645,34000,6663,1816,13319,4048,1342440,56138,16441,130478,352055,7856,72280,36549
