date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,265,,2.0,,1.0,,3.0,,,,,,1.0,,,,156.0,,1.0,,,,5.0,,75,,1.0,,1.0,,7.0,
2020-12-02,291,26.0,3.0,1.0,2.0,1.0,,,,,,,,,,,173.0,17.0,,,1.0,,,,78,3.0,,,,,,
2020-12-03,316,25.0,5.0,2.0,,,,,,,,,,,,,182.0,9.0,,,,,6.0,1.0,86,8.0,,,,,8.0,1.0
2020-12-04,326,10.0,6.0,1.0,,,,,,,,,,,,,187.0,5.0,,,2.0,1.0,,,88,2.0,,,,,9.0,1.0
2020-12-05,330,4.0,,,,,,,,,,,,,,,189.0,2.0,,,,,,,89,1.0,,,,,,
2020-12-06,334,4.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,91,2.0,,,2.0,1.0,,
2020-12-07,357,23.0,8.0,2.0,,,,,,,,,,,,,198.0,9.0,,,4.0,1.0,,,94,3.0,,,,,,
2020-12-08,374,17.0,9.0,1.0,,,,,,,,,,,,,205.0,7.0,,,,,,,96,2.0,,,,,10.0,1.0
2020-12-09,394,20.0,11.0,2.0,,,,,,,,,,,,,213.0,8.0,,,,,7.0,1.0,105,9.0,,,,,,
2020-12-10,417,23.0,,,,,,,,,,,,,,,227.0,14.0,,,6.0,2.0,,,107,2.0,,,,,11.0,1.0
2020-12-11,435,18.0,,,,,,,,,,,,,,,235.0,8.0,,,,,,,116,9.0,,,,,,
2020-12-12,450,15.0,,,3.0,1.0,,,,,,,,,,,238.0,3.0,2.0,1.0,,,,,122,6.0,,,3.0,1.0,13.0,2.0
2020-12-13,461,11.0,12.0,1.0,,,,,,,,,,,,,244.0,6.0,,,,,,,125,3.0,,,,,,
2020-12-14,485,24.0,,,,,,,,,,,,,,,257.0,13.0,,,7.0,1.0,,,132,7.0,,,,,,
2020-12-15,581,96.0,16.0,4.0,12.0,9.0,4.0,1.0,,,,,,,,,292.0,35.0,,,11.0,4.0,,,159,27.0,,,,,,
2020-12-16,1234,653.0,45.0,29.0,144.0,132.0,5.0,1.0,,,,,,,,,344.0,52.0,4.0,2.0,38.0,27.0,12.0,5.0,169,10.0,,,6.0,3.0,19.0,6.0
2020-12-17,4515,3281.0,92.0,47.0,272.0,128.0,16.0,11.0,80.0,,,,69.0,68.0,,,1600.0,1256.0,,,113.0,75.0,49.0,37.0,1387,1218.0,9.0,8.0,10.0,4.0,44.0,25.0
2020-12-18,8272,3757.0,130.0,38.0,473.0,201.0,24.0,8.0,147.0,67.0,2.0,,109.0,40.0,,,3269.0,1669.0,6.0,2.0,184.0,71.0,83.0,34.0,2760,1373.0,16.0,7.0,,,45.0,1.0
2020-12-19,10852,2580.0,131.0,1.0,518.0,45.0,31.0,7.0,,,,,111.0,2.0,,,4925.0,1656.0,,,186.0,2.0,110.0,27.0,3496,736.0,20.0,4.0,13.0,3.0,48.0,3.0
2020-12-20,11953,1101.0,,,523.0,5.0,32.0,1.0,148.0,1.0,,,112.0,1.0,,,5922.0,997.0,,,188.0,2.0,121.0,11.0,3521,25.0,22.0,2.0,16.0,3.0,51.0,3.0
2020-12-21,17553,5600.0,148.0,17.0,531.0,8.0,44.0,12.0,195.0,47.0,16.0,14.0,148.0,36.0,10.0,,9084.0,3162.0,18.0,12.0,195.0,7.0,272.0,151.0,5031,1510.0,25.0,3.0,19.0,3.0,224.0,173.0
2020-12-22,25423,7870.0,159.0,11.0,588.0,57.0,305.0,261.0,241.0,46.0,42.0,26.0,170.0,22.0,29.0,19.0,13172.0,4088.0,79.0,61.0,274.0,79.0,521.0,249.0,6598,1567.0,72.0,47.0,385.0,366.0,870.0,646.0
