Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7529503,34446,161004,125280,23182,9143,55315,18175,3234417,163404,79907,331286,987270,72917,196622,225972
Total_people_complete,3627329,12854,79234,61801,11443,4459,26682,8931,1595257,77845,38109,167966,490738,36497,94417,108117
Total_doses_ordered,5348107,16900,99988,93280,21530,10850,37760,19100,1670401,134660,44300,200332,625076,49512,173670,150598
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4104536,19251,88288,70111,12977,5273,30151,10020,1835891,93192,44865,189031,552398,40589,112308,127236
Male-65 years and older,528733,1996,7984,10890,1705,570,5987,3178,187014,22091,7098,30416,74249,3654,24381,16192
Male-55-64 years,305918,1337,6208,5281,1040,620,2685,704,131986,8743,3691,14256,37755,2677,8745,9103
Male-45-54 years,269918,1063,5637,3897,934,545,1673,342,132982,4569,2641,13458,33016,3130,5152,8110
Male-20-44 years,647103,2608,17589,10199,2216,1139,3356,602,313729,7731,5554,32155,82614,8024,10170,23958
Male-Less than 20 years,173053,2563,4217,2896,479,103,829,172,88156,1470,3196,6386,22704,2744,2208,6048
Female-65 years and older,651395,2104,9067,12901,2150,539,6344,3078,241725,24631,7793,34884,97661,4429,30412,18288
Female-55-64 years,351522,1467,6888,6372,1188,428,2997,866,151795,10153,3945,15124,46485,2710,11166,9574
Female-45-54 years,294610,1064,5737,4449,850,392,1768,365,146784,4873,2640,12023,38596,2973,5998,8331
Female-20-44 years,681352,2398,19959,10184,1845,842,3489,510,339331,7182,4946,23405,94299,7419,10304,20800
Female-Less than 20 years,181316,2641,4886,2950,559,92,961,181,90519,1587,3326,6329,24055,2759,2458,6418
"Black or African American, non-Hispanic",113817,294,707,1335,77,47,100,34,71832,667,230,5505,10986,36,624,750
"American Indian or Alaska Native, non-Hispanic",122624,11125,17963,336,1114,101,6172,234,39349,969,15919,9107,11753,18,1148,1653
"Asian or Pacific Islander, non-Hispanic",152568,172,1425,1332,65,51,262,78,84058,1350,426,3393,13882,99,1473,770
Unknown,439774,1047,17115,9398,4087,490,5519,2671,179896,15887,2289,37930,84592,2373,27642,33980
Other Race,688630,1314,10213,10652,995,144,4991,1155,281263,16279,8491,20349,70380,2068,17273,11359
Hispanic or Latino,705583,1933,6517,17093,2138,2290,1392,1107,341223,6750,2349,30342,133160,31083,7240,55845
"White, non-Hispanic",1881540,3366,34348,29965,4501,2150,11715,4741,838270,51290,15161,82405,227645,4912,56908,22879
