Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10835107,78474,214468,192087,42563,10269,61162,19168,6310986,203228,120548,541587,1745338,131296,283841,356410
Total_people_complete,4237937,29996,83429,75692,17114,4066,24004,7773,2495736,80363,47106,218907,670454,50521,109697,140157
total_pouluation,7189020,34947,94246,91454,19246,4511,27347,9346,2836402,95042,55485,249090,775527,66602,129058,173911
Total_people_one_dose,4971598,34947,94246,91454,19246,4511,27347,9346,2836402,95042,55485,249090,775527,66602,129058,173911
Male-65 years and older,593610,3130,8473,12062,1996,517,5994,2529,299534,21945,7771,39231,92522,4827,28567,18129
Male-55-64 years,344411,2340,6060,6027,1367,390,2266,655,197805,8579,3930,17511,50108,3558,10074,11304
Male-45-54 years,312678,1913,5795,4833,1314,336,1297,335,193548,4516,3013,15348,44053,3821,5520,9850
Male-20-44 years,789490,4834,17629,13055,3272,811,2597,720,468324,8089,6838,36996,119331,10116,11366,30819
Male-Less than 20 years,317385,4782,6911,7301,1310,247,936,419,178509,2096,5427,12925,53529,9627,3341,15177
Female-65 years and older,719979,3802,9477,14085,2478,523,6363,2502,373617,23964,8807,44732,118991,5889,34479,20704
Female-55-64 years,391069,2546,6747,7116,1512,318,2667,765,221617,9938,4441,20061,59676,4008,12690,12111
Female-45-54 years,336516,1963,5778,5431,1246,337,1444,389,209163,5061,3044,15618,49712,4238,6573,10783
Female-20-44 years,824798,4740,20097,13845,3310,774,2755,629,500276,8349,6705,33267,131393,10867,11524,28748
Female-Less than 20 years,321782,4886,7101,7594,1430,256,973,385,179725,2324,5471,12786,54582,9527,3698,15582
"Black or African American, non-Hispanic",153251,71,831,1716,83,55,97,42,112436,676,227,9268,18124,61,653,912
"Asian or Pacific Islander, non-Hispanic",191057,165,1736,1599,66,51,226,92,144750,1477,419,4979,23291,188,1666,1285
"American Indian or Alaska Native, non-Hispanic",224071,27642,24164,393,5857,127,2984,567,55782,795,26237,10660,16540,55,1555,1267
Unknown,447676,1230,11319,11104,3825,302,4536,1944,192373,11737,2604,30186,66667,6838,19035,30921
Other Race,693458,1248,8083,12736,868,98,4406,1213,445427,14874,6530,29637,94642,3682,19058,21216
Hispanic or Latino,973015,659,7681,28612,2867,2042,1598,1416,499259,7935,2822,42422,202006,48097,9311,80457
"White, non-Hispanic",2289070,3932,40432,35294,5680,1836,13500,4072,1386375,57548,16646,121938,354257,7681,77780,37853
