Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9882671,62598,209088,167943,45105,9625,57050,18331,5713857,189088,101952,528350,1608171,111773,251746,319543
Total_people_complete,3963543,22913,82225,67573,18718,3818,23075,7564,2318133,76958,40867,221571,631684,44645,99765,127994
total_pouluation,7189020,29935,95807,82645,21448,4423,26379,9073,2680029,91411,49849,255621,740820,57380,118752,160173
Total_people_one_dose,4714710,29935,95807,82645,21448,4423,26379,9073,2680029,91411,49849,255621,740820,57380,118752,160173
Male-65 years and older,573905,2823,9505,11397,2418,516,5873,2452,288334,21234,7419,37484,92822,4786,26199,17123
Male-55-64 years,333629,2063,6400,5630,1593,376,2238,626,190447,8341,3610,18622,48752,3323,9297,10688
Male-45-54 years,301072,1653,5874,4407,1456,330,1265,326,184826,4342,2747,17007,42140,3472,5127,9315
Male-20-44 years,749551,3962,17382,11802,3614,794,2443,689,443554,7656,5908,38824,113113,9196,10371,28449
Male-Less than 20 years,273100,4139,6314,5714,1239,232,763,381,153240,1878,4483,13064,45945,6673,3011,12675
Female-65 years and older,697359,3395,10688,13346,2931,519,6269,2469,360103,23319,8333,43035,119349,5792,31875,19684
Female-55-64 years,379111,2210,7194,6669,1735,318,2626,748,214009,9683,4138,20957,58308,3639,11693,11427
Female-45-54 years,323993,1623,5911,4946,1427,329,1401,380,200199,4884,2750,17302,47666,3772,6093,10244
Female-20-44 years,783373,3857,19746,12534,3663,766,2610,606,474651,7828,5810,35736,124298,9636,10638,26806
Female-Less than 20 years,279696,4201,6522,6098,1360,241,833,377,156232,2066,4614,12846,46957,7005,3299,13149
"Black or African American, non-Hispanic",142940,59,794,1600,94,53,92,41,104272,627,204,9372,16903,60,578,843
"Asian or Pacific Islander, non-Hispanic",180379,136,1671,1503,86,43,209,89,136109,1395,369,5222,22420,187,1468,1236
"American Indian or Alaska Native, non-Hispanic",203352,23163,22925,366,5421,125,2739,544,52536,755,21805,9987,15607,57,1449,1190
Unknown,429242,1162,12559,9889,4135,316,4589,1865,180393,11624,2385,30160,66195,3926,18677,29684
Other Race,673000,1161,8749,12043,1304,92,4200,1193,431109,14525,6362,31393,92227,3556,17434,19366
Hispanic or Latino,882767,580,7321,23755,3868,1996,1462,1354,453979,7364,2542,41467,181853,41921,8307,72399
"White, non-Hispanic",2203030,3674,41788,33489,6540,1798,13088,3987,1321631,55121,16182,128020,345615,7673,70839,35455
