date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,21023,22766,20767,18099,12351,200,149.0,138.0,186,193.0,234.0,4.0,643.0,730.0,564.0,432,355.0,3.0,336.0,320.0,272.0,280,202,3.0,178.0,184.0,160.0,189.0,242.0,5.0,15.0,17.0,27.0,20.0,36.0,,160,149.0,168.0,208.0,200.0,6.0,11.0,8.0,20.0,14.0,16.0,,11801,12940,12067,9727,5625,114,298.0,387.0,428.0,498.0,341,7.0,216.0,258.0,270.0,317.0,897.0,6.0,645.0,994,930,754.0,511,5.0,4368,4448,3685,3472,2148,26.0,314.0,411.0,435.0,645.0,414,8.0,111.0,95.0,55,61.0,48.0,1.0,941,870,638,481.0,227,7.0
1/10/2021,34685,34903,32885,29780,29211,459,183.0,187.0,259,305.0,658.0,11.0,1158.0,1138.0,938.0,785,705.0,15.0,458.0,454.0,382.0,389,632,6.0,273.0,304.0,298.0,314.0,522.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,309,341.0,412.0,534.0,1017.0,16.0,29.0,19.0,41.0,38.0,31.0,,20082,19936,18879,15843,11182,234,450.0,556.0,639.0,748.0,804,12.0,367.0,442.0,465.0,561.0,2156.0,32.0,1192.0,1727,1720,1469.0,2261,15.0,6664,6413,5563,5396,4646,63.0,570.0,697.0,805.0,1118.0,930,12.0,269.0,208.0,157,155.0,179.0,5.0,1289,1207,927,710.0,503,10.0
1/11/2021,36617,36707,34835,31465,32976,517,187.0,192.0,268,321.0,743.0,12.0,1230.0,1222.0,1015.0,837,769.0,16.0,470.0,468.0,403.0,406,830,6.0,280.0,316.0,306.0,329.0,568.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,324,358.0,429.0,567.0,1093.0,16.0,29.0,19.0,41.0,39.0,34.0,,21325,21041,20095,16817,12949,268,467.0,570.0,670.0,786.0,903,12.0,403.0,491.0,530.0,611.0,2336.0,35.0,1242.0,1811,1805,1533.0,2440,19.0,6980,6689,5832,5685,5024,74.0,579.0,706.0,813.0,1135.0,956,13.0,286.0,228.0,183,173.0,194.0,5.0,1350,1294,991,748.0,844,10.0
1/12/2021,39411,39397,37612,33993,40534,622,196.0,203.0,280,349.0,862.0,12.0,1337.0,1309.0,1087.0,920,966.0,17.0,476.0,473.0,408.0,416,1043,6.0,289.0,323.0,320.0,358.0,633.0,10.0,25.0,28.0,44.0,39.0,105.0,1.0,332,363.0,438.0,582.0,1127.0,16.0,29.0,19.0,42.0,39.0,40.0,,23322,23023,22106,18490,17706,354,487.0,594.0,699.0,833.0,1065,12.0,429.0,519.0,589.0,681.0,2553.0,36.0,1332.0,1929,1924,1633.0,2721,20.0,7312,6944,6096,5944,5538,83.0,598.0,731.0,842.0,1185.0,1042,13.0,306.0,243.0,206,200.0,239.0,6.0,1412,1363,1067,801.0,1166,12.0
1/13/2021,42181,42311,40718,36688,49309,710,198.0,214.0,301,380.0,954.0,14.0,1399.0,1374.0,1167.0,996,1224.0,18.0,495.0,506.0,430.0,440,1353,6.0,300.0,332.0,332.0,375.0,731.0,10.0,28.0,34.0,45.0,42.0,133.0,1.0,337,370.0,447.0,589.0,1163.0,16.0,57.0,47.0,79.0,82.0,64.0,,25355,25147,24319,20150,23216,422,505.0,625.0,742.0,878.0,1229,13.0,449.0,540.0,612.0,747.0,2711.0,37.0,1443.0,2071,2072,1809.0,3127,23.0,7530,7182,6337,6192,5978,93.0,643.0,779.0,931.0,1276.0,1225,14.0,315.0,252.0,212,209.0,407.0,6.0,1498,1436,1142,863.0,1502,12.0
1/14/2021,44935,45349,43949,39689,58678,780,214.0,237.0,319,435.0,1179.0,17.0,1499.0,1460.0,1260.0,1083,1493.0,18.0,500.0,514.0,443.0,451,1601,6.0,316.0,363.0,359.0,423.0,854.0,11.0,36.0,41.0,60.0,65.0,143.0,1.0,347,385.0,467.0,619.0,1308.0,16.0,58.0,47.0,79.0,83.0,69.0,1.0,27310,27273,26594,22044,29179,466,539.0,655.0,791.0,943.0,1431,14.0,480.0,586.0,650.0,831.0,2909.0,46.0,1543.0,2259,2228,1957.0,3649,24.0,7838,7492,6654,6485,6400,98.0,676.0,824.0,986.0,1348.0,1338,16.0,326.0,263.0,221,220.0,569.0,6.0,1517,1453,1171,886.0,1590,12.0
1/15/2021,48416,48587,47314,42813,67835,893,221.0,239.0,337,459.0,1255.0,22.0,1614.0,1556.0,1338.0,1178,2233.0,19.0,505.0,521.0,453.0,461,2028,6.0,424.0,479.0,465.0,549.0,983.0,30.0,39.0,42.0,64.0,67.0,148.0,1.0,403,431.0,508.0,674.0,1343.0,23.0,60.0,47.0,79.0,83.0,72.0,1.0,29523,29296,28694,23827,34004,530,564.0,700.0,829.0,1009.0,1664,15.0,512.0,631.0,707.0,910.0,3149.0,47.0,1665.0,2416,2404,2095.0,4023,26.0,8467,8064,7235,7051,7704,108.0,691.0,835.0,999.0,1367.0,1384,16.0,342.0,277.0,232,228.0,735.0,7.0,1546,1468,1192,912.0,1680,12.0
1/16/2021,50210,50162,48995,44420,73214,939,221.0,239.0,338,462.0,1269.0,22.0,1625.0,1572.0,1354.0,1201,2336.0,19.0,521.0,526.0,461.0,473,2384,6.0,427.0,479.0,466.0,549.0,1038.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,403,432.0,509.0,675.0,1345.0,23.0,60.0,48.0,79.0,84.0,73.0,1.0,30894,30493,29967,24988,37168,565,575.0,717.0,845.0,1049.0,1931,17.0,516.0,632.0,708.0,912.0,3157.0,47.0,1726.0,2506,2503,2185.0,4641,29.0,8710,8258,7419,7217,7976,111.0,713.0,865.0,1043.0,1414.0,1529,18.0,348.0,279.0,232,228.0,740.0,7.0,1550,1469,1196,913.0,1685,12.0
1/17/2021,51321,51181,50062,45508,76682,977,221.0,239.0,339,462.0,1269.0,22.0,1631.0,1580.0,1362.0,1205,2343.0,19.0,524.0,527.0,464.0,474,2397,6.0,428.0,479.0,466.0,549.0,1040.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,403,432.0,509.0,675.0,1348.0,23.0,60.0,48.0,79.0,85.0,74.0,1.0,31867,31392,30923,25953,40288,598,576.0,720.0,845.0,1052.0,1955,17.0,518.0,633.0,708.0,913.0,3159.0,47.0,1745.0,2538,2545,2221.0,4695,29.0,8793,8318,7464,7275,8107,114.0,715.0,867.0,1046.0,1419.0,1545,19.0,349.0,280.0,232,229.0,744.0,7.0,1552,1472,1197,914.0,1689,12.0
1/18/2021,52974,52712,51803,47230,84468,1017,228.0,246.0,351,472.0,1296.0,22.0,1698.0,1653.0,1417.0,1258,2408.0,22.0,527.0,532.0,471.0,483,2574,6.0,441.0,483.0,480.0,561.0,1116.0,30.0,42.0,43.0,65.0,71.0,156.0,1.0,406,440.0,515.0,698.0,1415.0,23.0,61.0,49.0,80.0,87.0,81.0,1.0,32917,32332,32076,27064,45264,626,594.0,738.0,867.0,1082.0,2165,18.0,531.0,644.0,738.0,939.0,3183.0,47.0,1810.0,2652,2614,2313.0,4913,30.0,9140,8630,7781,7566,9675,120.0,722.0,870.0,1059.0,1439.0,1694,20.0,351.0,285.0,234,234.0,750.0,7.0,1560,1479,1206,918.0,1706,12.0
