Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7693838,35162,157548,127421,23889,9656,56219,18533,3336095,166225,81580,338492,1007782,73936,199347,230915
Total_people_complete,3699483,13188,77495,62718,11839,4679,27156,9106,1645520,79247,38838,171985,498771,37046,95818,110359
Total_doses_ordered,5410140,18600,109804,94300,21720,12550,38260,19400,1701453,136460,44540,202212,634806,49512,174846,153008
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4181406,19635,86439,71091,13308,5510,30499,10219,1889123,94536,45853,192966,561723,41029,113711,129495
Male-65 years and older,540106,2022,8130,10994,1720,575,6029,3205,195157,22317,7246,30934,75458,3678,24646,16322
Male-55-64 years,309099,1375,6204,5321,1052,636,2699,715,134239,8826,3737,14414,38143,2688,8820,9171
Male-45-54 years,274175,1089,5631,3950,953,562,1698,354,135953,4643,2699,13704,33535,3160,5220,8205
Male-20-44 years,661402,2672,17247,10419,2299,1220,3418,618,323112,7930,5752,32953,84479,8104,10368,24706
Male-Less than 20 years,177608,2602,3440,2975,501,128,862,201,91256,1536,3239,6612,23337,2821,2249,6296
Female-65 years and older,664057,2153,9218,13012,2178,545,6384,3102,250708,24856,7955,35440,99059,4458,30718,18434
Female-55-64 years,355019,1493,6912,6415,1208,429,3012,874,154343,10246,4012,15309,46897,2721,11236,9620
Female-45-54 years,298821,1089,5757,4527,875,402,1785,375,149701,4958,2677,12261,39145,2983,6093,8432
Female-20-44 years,695749,2472,19708,10372,1933,895,3567,539,349187,7404,5108,24171,96050,7503,10543,21223
Female-Less than 20 years,185661,2658,4099,3014,578,115,982,210,93543,1655,3392,6567,24646,2843,2504,6665
"Black or African American, non-Hispanic",116804,300,652,1362,79,50,101,36,74179,681,237,5668,11315,37,637,791
"American Indian or Alaska Native, non-Hispanic",125946,11344,18091,342,1127,104,6267,253,41135,988,16160,9322,12092,19,1184,1698
"Asian or Pacific Islander, non-Hispanic",154420,174,1311,1341,68,51,262,78,85511,1368,429,3452,14117,101,1493,789
Unknown,447219,1072,17189,9580,4187,524,5570,2727,185407,16132,2469,38480,84730,2392,27837,34185
Other Race,698111,1331,9922,10766,1012,152,5034,1163,288525,16390,8618,20801,71638,2081,17493,11615
Hispanic or Latino,722909,1988,6377,17387,2205,2398,1422,1169,352327,6927,2398,31098,135928,31448,7385,56985
"White, non-Hispanic",1915997,3426,32897,30313,4630,2231,11843,4793,862039,52050,15542,84145,231903,4951,57682,23432
