Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10378699,66129,218643,177858,47680,9990,59302,18951,5988166,196237,107055,553504,1690894,122541,261327,336007
Total_people_complete,4029268,23339,83290,69110,19081,3871,23404,7628,2353622,78141,41652,225113,641165,45989,101352,130074
total_pouluation,7189020,31140,98094,85803,22062,4476,27023,9284,2754056,93499,51524,262831,763789,62072,121235,166278
Total_people_one_dose,4862631,31140,98094,85803,22062,4476,27023,9284,2754056,93499,51524,262831,763789,62072,121235,166278
Male-65 years and older,586946,2898,9643,11608,2451,519,5969,2515,293724,21656,7570,38170,94505,4923,26690,17755
Male-55-64 years,340696,2110,6502,5748,1621,383,2262,652,193782,8495,3692,18936,49743,3492,9422,10983
Male-45-54 years,307874,1707,5949,4575,1475,334,1290,336,188417,4433,2828,17324,43202,3667,5199,9499
Male-20-44 years,771521,4103,17760,12224,3712,806,2529,702,455041,7889,6115,39908,116517,9655,10711,29241
Male-Less than 20 years,295918,4398,6716,6348,1386,235,873,396,165546,2000,4792,14197,49644,7983,3176,13815
Female-65 years and older,712997,3479,10840,13598,2954,522,6349,2499,367035,23711,8534,43837,121519,5964,32414,20325
Female-55-64 years,387271,2273,7273,6838,1752,318,2653,766,217763,9823,4217,21385,59466,3897,11889,11807
Female-45-54 years,331398,1683,6000,5130,1450,332,1426,386,203936,4987,2834,17681,48829,4035,6184,10470
Female-20-44 years,806848,3996,20187,12975,3756,776,2691,627,486759,8112,6018,36725,128235,10219,10939,27552
Female-Less than 20 years,301277,4483,6946,6656,1493,249,923,386,167735,2213,4885,13928,50641,8144,3465,14185
"Black or African American, non-Hispanic",148944,61,829,1662,97,53,97,43,108394,656,215,9738,17608,61,608,873
"Asian or Pacific Islander, non-Hispanic",187036,139,1781,1544,89,48,213,93,140711,1441,384,5444,23120,191,1520,1274
"American Indian or Alaska Native, non-Hispanic",211621,24214,23554,379,5677,127,2891,555,54112,784,22790,10493,16086,58,1491,1214
Unknown,438004,1185,12318,10276,4162,302,4573,1920,185552,11682,2481,30425,66174,5065,18418,30254
Other Race,687453,1183,8937,12297,1328,96,4349,1217,438623,14745,6455,32080,94447,3660,17814,20013
Hispanic or Latino,929342,615,7727,25488,4006,2029,1529,1388,475743,7687,2686,43300,192021,45085,8658,75749
"White, non-Hispanic",2260231,3743,42948,34157,6703,1821,13371,4068,1350921,56504,16513,131351,354333,7952,72726,36901
