Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10464497,66900,220517,179469,48051,10044,59626,19001,6036919,197781,108179,557918,1704588,123431,263042,338424
Total_people_complete,4040627,23425,83532,69354,19138,3877,23465,7634,2359541,78367,41843,225883,642864,46142,101660,130388
total_pouluation,7189020,31351,98470,86308,22176,4487,27112,9314,2765900,93837,51832,264128,767876,62497,121635,167158
Total_people_one_dose,4886703,31351,98470,86308,22176,4487,27112,9314,2765900,93837,51832,264128,767876,62497,121635,167158
Male-65 years and older,589269,2911,9668,11670,2456,520,5982,2519,294645,21744,7606,38326,94811,4939,26778,17822
Male-55-64 years,341705,2111,6519,5763,1620,383,2267,654,194256,8513,3705,18997,49919,3503,9435,11022
Male-45-54 years,308994,1708,5965,4592,1484,334,1290,336,188991,4449,2838,17395,43378,3692,5219,9532
Male-20-44 years,775098,4142,17832,12304,3731,807,2537,706,456862,7923,6166,40088,117035,9714,10738,29431
Male-Less than 20 years,299447,4433,6762,6427,1408,239,884,398,167480,2011,4835,14355,50414,8074,3204,13929
Female-65 years and older,715703,3492,10869,13645,2959,522,6368,2507,368247,23780,8568,43979,121901,5986,32505,20416
Female-55-64 years,388437,2279,7292,6859,1755,319,2663,768,218283,9841,4229,21478,59611,3915,11933,11837
Female-45-54 years,332679,1702,6014,5151,1453,333,1430,385,204570,5006,2851,17762,49063,4061,6200,10501
Female-20-44 years,810780,4030,20260,13051,3776,777,2706,631,488724,8152,6063,36905,128902,10291,10987,27708
Female-Less than 20 years,304730,4533,7013,6744,1522,251,928,391,169561,2237,4931,14104,51346,8228,3494,14306
"Black or African American, non-Hispanic",149788,62,837,1670,97,53,97,44,108955,660,215,9800,17712,61,612,879
"Asian or Pacific Islander, non-Hispanic",188026,140,1799,1547,90,49,216,94,141369,1448,385,5477,23241,192,1522,1277
"American Indian or Alaska Native, non-Hispanic",213001,24408,23670,380,5723,127,2914,556,54360,787,22959,10537,16148,58,1494,1222
Unknown,440781,1191,12278,10454,4156,303,4581,1919,186760,11695,2515,30761,66533,5144,18423,30376
Other Race,689450,1188,8964,12312,1330,96,4363,1219,439668,14787,6467,32181,94783,3675,17846,20059
Hispanic or Latino,937309,615,7792,25725,4035,2034,1537,1397,479725,7742,2723,43603,193879,45384,8715,76284
"White, non-Hispanic",2268348,3747,43130,34220,6745,1825,13404,4085,1355063,56718,16568,131769,355580,7983,73023,37061
