Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,6983126,31378,147964,117823,20741,8414,51056,17429,2925165,151694,63418,304454,920423,68009,186082,205168
Total_people_complete,3384777,11505,72978,58238,10262,4217,25180,8565,1440307,72035,30888,153534,459341,34312,89477,98618
Total_doses_ordered,5255270,16600,97568,89070,19250,9770,36710,18600,1587440,126950,40790,196918,615438,49212,166680,141758
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3846189,17571,81257,66396,11536,4778,28492,9582,1673595,87276,35980,174131,518693,38044,106639,116087
Male-65 years and older,512134,1899,7627,10618,1634,550,5825,3115,177827,21291,6259,29633,72258,3575,23716,15791
Male-55-64 years,293015,1253,5942,5132,973,593,2599,686,123954,8253,2890,13518,36176,2605,8362,8687
Male-45-54 years,252366,959,5345,3698,847,486,1586,314,121508,4169,1989,12359,30946,2993,4779,7555
Male-20-44 years,589843,2256,16064,9449,1965,1011,3046,511,277623,6884,4054,27662,75057,7430,9245,21466
Male-Less than 20 years,148706,2345,2976,2458,298,47,672,131,72868,1102,2642,5087,19280,2319,1852,4345
Female-65 years and older,631895,2008,8727,12563,2049,526,6183,3020,230930,23732,6748,33996,95243,4327,29600,17856
Female-55-64 years,338356,1388,6674,6149,1113,410,2888,844,143390,9642,3178,14459,44872,2650,10726,9169
Female-45-54 years,277856,950,5519,4266,760,366,1687,348,135550,4434,2037,11125,36743,2848,5569,7803
Female-20-44 years,624941,2079,18578,9434,1523,742,3164,456,302412,6350,3410,20515,86683,6850,9402,18412
Female-Less than 20 years,157713,2424,3728,2538,363,44,782,137,75776,1264,2740,5185,20500,2378,2078,4665
"Black or African American, non-Hispanic",103885,263,581,1235,68,46,94,27,64030,595,205,4887,9960,32,529,648
"American Indian or Alaska Native, non-Hispanic",108138,10201,16893,314,967,84,5616,183,35629,874,9822,8388,10767,16,1056,1517
"Asian or Pacific Islander, non-Hispanic",146606,161,1203,1282,61,48,256,70,79485,1254,374,3169,13164,96,1386,706
Unknown,415562,983,16806,8828,3708,384,5330,2623,164150,14805,1939,35133,83495,2326,26981,33059
Hispanic or Latino,632611,1683,5591,15969,1898,2107,1256,984,297829,6011,2089,27119,120592,28837,6481,48716
Other Race,652157,1186,9425,10131,896,130,4751,1090,257160,15654,7763,18587,65419,2003,16356,10329
"White, non-Hispanic",1787230,3094,30758,28637,3938,1979,11189,4605,775312,48083,13788,76848,215296,4734,53850,21112
