Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10908323,79080,215626,193377,42823,10311,61467,19245,6351830,204209,121604,545137,1757962,133092,284929,359273
Total_people_complete,4260477,30219,83782,76133,17228,4075,24091,7808,2508713,80677,47437,220141,673929,50953,110009,140997
total_pouluation,7189020,35088,94415,91741,19284,4518,27402,9362,2844074,95241,55668,249742,778030,67236,129232,174726
Total_people_one_dose,4987205,35088,94415,91741,19284,4518,27402,9362,2844074,95241,55668,249742,778030,67236,129232,174726
Male-65 years and older,594960,3139,8488,12081,2002,518,6000,2532,300084,21985,7787,39297,92708,4837,28604,18179
Male-55-64 years,345001,2345,6063,6031,1366,389,2264,656,198093,8588,3928,17538,50188,3573,10085,11343
Male-45-54 years,313469,1916,5810,4845,1318,336,1297,337,193935,4529,3013,15377,44215,3858,5528,9878
Male-20-44 years,792164,4850,17653,13105,3274,813,2604,720,469673,8106,6859,37108,119757,10210,11392,30988
Male-Less than 20 years,319452,4818,6941,7351,1313,247,947,419,179637,2108,5481,13004,53873,9766,3348,15269
Female-65 years and older,721626,3808,9498,14104,2482,525,6374,2506,374275,24000,8823,44815,119215,5908,34518,20756
Female-55-64 years,391801,2550,6746,7127,1514,317,2665,766,221954,9948,4452,20067,59823,4035,12699,12145
Female-45-54 years,337256,1967,5780,5451,1248,336,1447,389,209520,5068,3043,15661,49833,4289,6579,10836
Female-20-44 years,827742,4758,20138,13899,3318,779,2761,632,501780,8393,6719,33389,131853,10998,11552,28916
Female-Less than 20 years,323894,4926,7118,7640,1438,256,988,387,180887,2334,5524,12874,54940,9633,3706,15705
"Black or African American, non-Hispanic",154027,71,832,1721,84,55,99,42,112971,677,231,9312,18213,62,656,918
"Asian or Pacific Islander, non-Hispanic",191649,166,1741,1601,67,51,226,92,145195,1482,420,4994,23334,188,1670,1289
"American Indian or Alaska Native, non-Hispanic",225082,27765,24231,393,5870,127,2992,568,56013,797,26330,10712,16613,55,1556,1270
Unknown,449034,1233,11293,11157,3823,301,4522,1947,192885,11734,2611,30215,66885,7102,19017,30987
Other Race,694811,1249,8096,12739,868,98,4421,1216,446031,14890,6536,29680,94857,3689,19083,21365
Hispanic or Latino,978666,667,7717,28786,2874,2045,1604,1419,502087,7974,2846,42628,203145,48446,9337,80905
"White, non-Hispanic",2293936,3937,40505,35344,5698,1841,13538,4078,1388892,57687,16694,122201,354983,7694,77913,37992
