Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8169884,37761,167932,130921,37585,7815,46669,15179,4835609,154769,81481,439608,1305790,85099,202220,255530
Total_people_complete,365916,12909,77300,62115,17295,3546,21795,7076,2164365,70390,35940,204246,591593,41238,92011,117607
total_pouluation,7189020,20999,86642,71091,19606,4073,24646,8126,2464334,83711,43666,232712,665700,45878,109301,136976
Total_people_one_dose,4238223,20999,86642,71091,19606,4073,24646,8126,2464334,83711,43666,232712,665700,45878,109301,136976
Male-65 years and older,530350,2220,8935,10428,2326,495,5543,2247,274072,19297,6865,34902,87087,4374,24055,14773
Male-55-64 years,310640,1512,6054,5068,1537,372,2159,581,181075,7766,3362,17538,45866,3028,8720,9658
Male-45-54 years,279927,1159,5512,3905,1382,312,1215,302,174593,4010,2462,15893,39237,3144,4763,8639
Male-20-44 years,686271,2720,16154,10590,3373,760,2261,604,412955,6924,5283,34955,104098,8441,9482,25648
Male-Less than 20 years,188456,2695,4172,3353,837,142,564,247,111159,1444,3171,9544,29230,3222,2225,7946
Female-65 years and older,651027,2601,10139,12442,2797,495,5983,2296,343504,21785,7768,40502,113307,5274,29953,17291
Female-55-64 years,354686,1605,6859,6153,1670,315,2506,686,204382,9142,3832,19860,55199,3280,11125,10320
Female-45-54 years,302912,1157,5657,4426,1355,315,1349,355,190182,4541,2451,16259,44770,3333,5659,9496
Female-20-44 years,717556,2552,18426,11127,3383,718,2377,539,442700,6998,5103,32931,114567,8388,9635,24273
Female-Less than 20 years,196865,2770,4478,3505,934,147,631,253,115306,1631,3335,9583,30909,3340,2536,8478
"Black or African American, non-Hispanic",120101,47,662,1357,80,41,78,32,89002,518,182,7991,13498,46,483,683
"Asian or Pacific Islander, non-Hispanic",153595,109,1392,1327,90,41,200,85,117342,1187,355,4544,18826,168,1236,1042
"American Indian or Alaska Native, non-Hispanic",159576,14437,18886,306,4714,100,2375,367,45275,632,16850,8194,12998,47,1225,1040
Unknown,471046,1478,15365,9579,4195,310,5128,1887,193054,13247,2619,31694,84535,2883,25019,30557
Other Race,681577,1229,10529,11478,1534,109,4427,1171,446940,14981,7882,30612,93806,3119,17074,15044
Hispanic or Latino,750491,480,6244,17704,3429,1818,1328,1172,397540,6434,2233,36670,152707,32914,7231,60709
"White, non-Hispanic",1901837,3219,33564,29340,5564,1654,11110,3412,1175181,46712,13545,113007,289330,6701,57033,27901
