Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9756649,61602,206534,165688,43985,9493,56177,18152,5646528,186862,100534,521705,1585032,110132,248554,316218
Total_people_complete,3947797,22746,81955,67207,18565,3794,22945,7543,2309565,76699,40606,220507,629381,44734,99203,127625
total_pouluation,7189020,29564,95249,81874,21148,4406,26162,9001,2663122,90745,49363,253734,734619,56821,117985,158916
Total_people_one_dose,4678592,29564,95249,81874,21148,4406,26162,9001,2663122,90745,49363,253734,734619,56821,117985,158916
Male-65 years and older,570174,2803,9456,11312,2410,516,5847,2437,286963,21103,7361,37221,92271,4748,26016,16919
Male-55-64 years,331672,2045,6391,5585,1590,373,2233,617,189542,8287,3590,18511,48521,3291,9240,10598
Male-45-54 years,299257,1642,5837,4358,1450,329,1264,327,183964,4319,2726,16898,41808,3454,5095,9278
Male-20-44 years,744179,3917,17260,11715,3586,795,2417,683,440906,7563,5844,38628,112211,9130,10304,28280
Male-Less than 20 years,268417,4059,6242,5618,1153,230,714,371,150865,1831,4405,12871,44947,6542,2977,12554
Female-65 years and older,693058,3369,10644,13243,2919,517,6233,2454,358325,23201,8292,42772,118710,5747,31677,19469
Female-55-64 years,376974,2195,7148,6603,1727,319,2618,742,213045,9626,4120,20821,58023,3620,11656,11313
Female-45-54 years,322116,1606,5892,4900,1421,328,1401,377,199279,4857,2724,17172,47344,3753,6047,10198
Female-20-44 years,777768,3790,19647,12422,3629,763,2588,601,471916,7747,5731,35477,123361,9554,10566,26648
Female-Less than 20 years,275002,4130,6459,6017,1251,234,789,373,153832,2032,4533,12611,45950,6897,3256,13047
"Black or African American, non-Hispanic",141461,60,789,1592,93,53,90,39,103300,619,205,9284,16682,58,572,838
"Asian or Pacific Islander, non-Hispanic",178791,136,1654,1488,85,43,206,90,135117,1381,362,5184,22189,187,1454,1224
"American Indian or Alaska Native, non-Hispanic",200941,22845,22785,362,5204,122,2654,535,52162,747,21519,9898,15199,57,1439,1182
Unknown,427516,1130,12616,9714,4123,315,4592,1851,179507,11579,2340,30032,66279,3895,18809,29559
Other Race,669379,1149,8702,11955,1303,90,4176,1188,429279,14468,6337,31213,91650,3535,17322,19188
Hispanic or Latino,872760,574,7243,23468,3835,1991,1446,1345,449263,7253,2513,41057,179459,41478,8199,71872
"White, non-Hispanic",2187744,3670,41460,33295,6505,1792,12998,3953,1314494,54698,16087,127066,343161,7611,70190,35053
