Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,6761008,23029,144625,114253,20008,8301,49901,17183,2803870,147372,61598,293836,892870,65376,182393,197544
Total_people_complete,3324353,11188,71939,56948,10059,4188,24880,8497,1403168,70715,30373,149801,450436,33103,88286,96252
Total_doses_ordered,5222530,16600,95930,87630,18520,9800,36470,18600,1535817,124750,40790,196665,604413,48042,165060,139268
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3711407,12908,78905,64016,10973,4702,27635,9390,1590039,84187,34712,166637,500159,35965,103964,111194
Male-65 years and older,505732,1696,7505,10436,1607,540,5746,3091,174649,20874,6142,29280,71456,3534,23433,15587
Male-55-64 years,286350,894,5846,5038,948,588,2540,676,119941,7964,2796,13103,35346,2542,8154,8443
Male-45-54 years,242980,586,5184,3560,802,484,1527,303,115387,3964,1923,11756,29891,2891,4595,7308
Male-20-44 years,561331,1080,15572,8990,1871,989,2932,476,259366,6451,3893,25784,71448,6998,8826,20546
Male-Less than 20 years,131815,2079,2629,2117,233,46,542,117,62249,930,2467,4314,16373,2011,1665,3562
Female-65 years and older,624307,1736,8588,12377,2023,517,6099,2985,227052,23268,6610,33612,94303,4275,29222,17672
Female-55-64 years,331946,1013,6592,6033,1069,405,2854,832,139501,9360,3094,14088,44110,2588,10507,8965
Female-45-54 years,268747,634,5407,4145,717,364,1641,337,129550,4194,1962,10589,35656,2742,5396,7543
Female-20-44 years,597015,1001,18113,9011,1422,723,3048,435,284644,5952,3222,19028,82878,6304,8984,17353
Female-Less than 20 years,141899,2180,3394,2220,270,44,646,124,65968,1081,2571,4492,17776,2013,1872,3895
"Black or African American, non-Hispanic",98333,235,555,1184,66,44,92,26,59611,566,195,4500,9431,29,500,609
"American Indian or Alaska Native, non-Hispanic",100186,6178,16246,308,899,83,5271,169,34212,834,9514,7935,10240,16,1027,1443
"Asian or Pacific Islander, non-Hispanic",143331,147,1168,1252,57,48,250,69,76941,1215,356,3072,12763,93,1345,668
Unknown,402729,943,16559,8387,3594,376,5220,2564,155952,14421,1829,34012,82541,2270,26585,32446
Hispanic or Latino,589285,1507,5277,15006,1794,2080,1211,952,271789,5554,1964,25371,112523,26946,6114,45767
Other Race,636857,949,9194,9924,865,126,4673,1066,246886,15331,7542,17846,63373,1967,16047,9974
"White, non-Hispanic",1740686,2949,29906,27955,3698,1945,10918,4544,744648,46266,13312,73901,209288,4644,52346,20287
