Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9521871,59966,201255,161047,43323,9310,55227,17849,5516092,182560,98510,510056,1543485,108365,243234,308215
Total_people_complete,3925636,22590,81557,66679,18477,3761,22861,7519,2297691,76157,40381,219299,626142,44402,98610,126763
total_pouluation,7189020,29111,94132,80282,21017,4368,25941,8893,2632351,89710,48797,250469,723790,56031,116853,155955
Total_people_one_dose,4613665,29111,94132,80282,21017,4368,25941,8893,2632351,89710,48797,250469,723790,56031,116853,155955
Male-65 years and older,564174,2777,9394,11186,2396,516,5800,2402,284740,20843,7302,36742,91599,4705,25807,16368
Male-55-64 years,328085,2022,6335,5489,1582,369,2223,610,187982,8199,3573,18324,48036,3270,9155,10403
Male-45-54 years,296059,1616,5782,4297,1440,325,1252,327,182401,4266,2692,16760,41319,3422,5040,9173
Male-20-44 years,734480,3848,17077,11542,3567,786,2389,669,436168,7459,5772,38258,110742,9028,10175,27930
Male-Less than 20 years,258262,3961,5998,5308,1140,221,695,364,145474,1766,4309,12335,42758,6386,2882,12256
Female-65 years and older,686804,3341,10572,13108,2906,515,6201,2430,355894,23010,8237,42315,117849,5694,31476,18939
Female-55-64 years,373449,2176,7116,6521,1722,318,2591,735,211570,9550,4093,20626,57517,3573,11602,11108
Female-45-54 years,319118,1594,5864,4819,1420,326,1393,372,197787,4822,2705,17040,46863,3703,5993,10117
Female-20-44 years,768091,3737,19476,12236,3606,759,2566,598,467286,7644,5662,35156,121692,9432,10423,26342
Female-Less than 20 years,265236,4031,6251,5675,1226,231,773,368,148587,1973,4416,12162,43949,6733,3149,12727
"Black or African American, non-Hispanic",139026,59,779,1566,93,53,89,39,101665,611,204,9126,16354,58,552,825
"Asian or Pacific Islander, non-Hispanic",175729,132,1622,1466,84,43,204,89,133041,1352,354,5115,21813,185,1426,1204
"American Indian or Alaska Native, non-Hispanic",197540,22474,22432,359,5199,121,2651,526,51476,731,21237,9702,15088,57,1425,1160
Unknown,420007,1104,12630,9422,4100,314,4565,1830,176114,11514,2292,29571,65749,3819,18985,29002
Other Race,663478,1139,8635,11830,1299,90,4146,1171,426324,14343,6289,30967,90732,3499,17196,18694
Hispanic or Latino,854608,568,7080,22643,3789,1969,1424,1334,440975,7117,2469,40419,174642,40896,8050,70863
"White, non-Hispanic",2163277,3635,40954,32996,6453,1778,12862,3904,1302756,54042,15952,125569,339412,7517,69219,34207
