Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8500804,40486,176821,138547,39128,8146,49385,15767,4993176,163045,86484,459927,1364138,92194,215034,268037
Total_people_complete,390489,16880,79865,64437,17998,3644,22404,7288,2247626,73645,38621,212896,612353,42883,95344,122547
total_pouluation,7189020,22023,87954,72529,19874,4106,24969,8268,2496000,85172,44605,236951,675423,48108,111217,140020
Total_people_one_dose,4310967,22023,87954,72529,19874,4106,24969,8268,2496000,85172,44605,236951,675423,48108,111217,140020
Male-65 years and older,540863,2342,9088,10662,2342,500,5620,2278,277263,19745,7007,35424,88661,4449,24650,15099
Male-55-64 years,314826,1607,6131,5170,1546,372,2179,589,182832,7868,3413,17753,46351,3070,8815,9856
Male-45-54 years,284197,1219,5593,4019,1402,315,1224,309,176806,4060,2518,16195,39769,3215,4827,8788
Male-20-44 years,699815,2881,16438,10866,3441,763,2306,630,419739,7054,5398,36197,105960,8592,9680,26321
Male-Less than 20 years,192132,2719,4240,3411,855,145,571,256,112681,1457,3254,9733,29777,3827,2257,8239
Female-65 years and older,661667,2764,10282,12646,2832,503,6052,2324,347106,22173,7915,40986,114612,5347,30461,17568
Female-55-64 years,359092,1740,6939,6225,1685,316,2535,690,206193,9223,3907,20041,55726,3320,11220,10478
Female-45-54 years,307191,1242,5706,4512,1360,316,1367,357,192425,4622,2517,16515,45258,3420,5751,9629
Female-20-44 years,730831,2704,18722,11356,3442,725,2420,556,449834,7131,5232,33616,116387,8606,9841,24770
Female-Less than 20 years,200711,2797,4557,3568,957,149,637,262,116698,1665,3409,9746,31485,4196,2567,8757
"Black or African American, non-Hispanic",122942,48,677,1396,83,42,79,32,90926,538,188,8147,13845,51,494,706
"Asian or Pacific Islander, non-Hispanic",155909,111,1429,1355,89,41,199,85,118807,1205,359,4611,19134,176,1270,1068
"American Indian or Alaska Native, non-Hispanic",164434,15323,19270,316,4763,104,2406,391,46011,647,17349,8405,13241,48,1252,1062
Unknown,471597,1511,15097,9606,4198,309,5066,1884,195028,13209,2698,32010,81953,2975,24001,30151
Other Race,684558,1243,10246,11541,1506,112,4430,1177,447335,15009,7669,31021,94203,3158,17303,15781
Hispanic or Latino,768020,495,6388,18148,3496,1831,1347,1198,405254,6562,2287,37431,155739,34877,7414,62238
"White, non-Hispanic",1943507,3292,34847,30167,5739,1667,11442,3501,1192639,48002,14055,115326,297308,6823,59483,29014
