Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7839193,36002,160090,128737,24224,9772,56682,18717,3428558,167990,82707,344142,1027913,74542,201056,234220
Total_people_complete,3762440,13419,78276,63266,12028,4735,27405,9180,1692024,79938,39396,175497,505765,37393,96773,111620
Total_doses_ordered,5422016,18600,110439,94500,21520,12630,38520,19400,1721227,136600,44665,202352,641256,49512,175366,153428
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4250885,20304,87431,71784,13462,5546,30705,10355,1939286,95334,46499,196690,570352,41294,114645,130927
Male-65 years and older,556327,2114,8340,11070,1734,576,6077,3217,207458,22475,7384,31736,77300,3701,24855,16437
Male-55-64 years,312073,1431,6265,5344,1053,637,2709,724,136407,8865,3770,14544,38525,2690,8872,9249
Male-45-54 years,276897,1120,5660,4005,969,567,1708,358,137834,4690,2725,13856,33840,3173,5267,8301
Male-20-44 years,670461,2766,17382,10582,2325,1235,3446,640,328909,8062,5824,33652,85860,8154,10496,25024
Male-Less than 20 years,179825,2613,3496,3016,509,129,869,230,92668,1561,3277,6752,23700,2864,2259,6442
Female-65 years and older,681997,2288,9425,13102,2189,546,6425,3113,264348,24994,8105,36263,101131,4479,30957,18574
Female-55-64 years,358594,1570,6962,6448,1216,429,3023,879,156961,10327,4059,15504,47295,2723,11299,9682
Female-45-54 years,301909,1151,5807,4567,886,403,1796,386,151914,4999,2705,12452,39456,2993,6137,8506
Female-20-44 years,705074,2574,19859,10494,1975,905,3596,558,355820,7522,5191,24623,97210,7548,10664,21476
Female-Less than 20 years,187882,2667,4138,3063,594,116,993,223,94950,1672,3423,6704,25033,2899,2522,6814
"Black or African American, non-Hispanic",119255,308,665,1374,80,50,100,36,76110,691,242,5863,11552,38,643,818
"American Indian or Alaska Native, non-Hispanic",128181,11880,18254,348,1136,104,6312,277,41966,994,16351,9439,12351,20,1203,1727
"Asian or Pacific Islander, non-Hispanic",156345,180,1324,1356,71,52,265,79,87046,1375,431,3524,14331,103,1504,807
Unknown,449263,1082,17210,9675,4230,527,5577,2757,187531,16232,2497,38886,84082,2401,27906,34300
Other Race,709524,1342,10041,10865,1018,152,5062,1179,297689,16468,8729,21348,73296,2088,17672,11810
Hispanic or Latino,733483,2025,6469,17552,2237,2416,1427,1205,358991,7035,2433,31621,137839,31663,7475,57627
"White, non-Hispanic",1954834,3487,33468,30614,4690,2245,11962,4822,889953,52539,15816,86009,236901,4981,58242,23838
