Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7516167,34359,160760,125089,23109,9124,55200,18119,3225997,163143,79835,330686,985331,72766,196356,225451
Total_people_complete,3620622,12812,79116,61714,11399,4453,26651,8895,1590849,77687,38064,167649,489830,36415,94273,107827
Total_doses_ordered,5348107,16900,99988,93280,21530,10850,37760,19100,1670401,134660,44300,200332,625076,49512,173670,150598
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4098440,19202,88160,70011,12941,5260,30087,9998,1831896,93085,44833,188725,551568,40519,112189,127012
Male-65 years and older,528286,1993,7972,10883,1703,570,5981,3176,186765,22079,7089,30385,74178,3654,24367,16178
Male-55-64 years,305596,1334,6206,5276,1040,619,2682,702,131758,8738,3688,14246,37722,2674,8731,9097
Male-45-54 years,269517,1058,5629,3893,935,542,1672,340,132720,4564,2640,13428,32954,3124,5147,8100
Male-20-44 years,645735,2600,17558,10165,2205,1136,3351,600,312834,7707,5555,32094,82409,8015,10147,23890
Male-Less than 20 years,172512,2559,4205,2884,476,103,819,169,87810,1463,3191,6362,22636,2726,2204,6017
Female-65 years and older,650866,2101,9061,12896,2148,538,6338,3074,241417,24618,7785,34859,97575,4425,30388,18281
Female-55-64 years,351225,1462,6882,6367,1186,429,2991,866,151589,10143,3943,15110,46449,2706,11162,9567
Female-45-54 years,294226,1061,5729,4445,848,391,1761,364,146508,4861,2638,12005,38555,2972,5993,8322
Female-20-44 years,679992,2386,19929,10167,1836,839,3476,508,338407,7166,4944,23334,94122,7406,10285,20748
Female-Less than 20 years,180875,2638,4873,2943,553,90,954,177,90220,1584,3325,6308,24004,2747,2451,6401
"Black or African American, non-Hispanic",113514,293,707,1330,76,47,100,33,71591,664,230,5490,10954,36,621,749
"American Indian or Alaska Native, non-Hispanic",122351,11101,17931,335,1111,98,6156,230,39230,968,15912,9071,11726,19,1148,1653
"Asian or Pacific Islander, non-Hispanic",152436,172,1427,1332,65,51,262,78,83954,1348,427,3385,13863,99,1473,770
Unknown,439378,1045,17103,9388,4084,485,5511,2672,179581,15874,2296,37932,84579,2368,27635,33964
Other Race,687908,1308,10207,10629,992,144,4978,1152,280776,16272,8488,20311,70272,2066,17262,11330
Hispanic or Latino,703894,1926,6503,17069,2126,2286,1390,1101,340170,6737,2349,30274,132888,31023,7220,55711
"White, non-Hispanic",1878959,3357,34282,29928,4487,2149,11690,4732,836594,51222,15131,82262,227286,4908,56830,22835
