Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9187694,57327,193569,153519,41861,8852,53735,17001,5337505,176173,96108,492873,1486426,103857,234841,294119
Total_people_complete,439928,22331,81017,65813,18313,3714,22740,7423,2281985,75335,40112,217246,621809,43714,97619,125092
total_pouluation,7189020,28356,92665,78310,20678,4264,25686,8642,2594905,88320,48134,246320,711089,54291,115307,151268
Total_people_one_dose,4531253,28356,92665,78310,20678,4264,25686,8642,2594905,88320,48134,246320,711089,54291,115307,151268
Male-65 years and older,556426,2742,9292,10999,2374,508,5741,2350,282110,20440,7237,36212,90712,4630,25496,15741
Male-55-64 years,323611,2000,6267,5383,1567,368,2208,601,186234,8105,3535,18088,47433,3217,9048,10140
Male-45-54 years,292191,1593,5707,4213,1427,323,1244,318,180532,4201,2659,16575,40786,3364,4966,9034
Male-20-44 years,723309,3751,16866,11322,3525,773,2362,656,430691,7338,5678,37652,109205,8930,10018,27390
Male-Less than 20 years,244693,3775,5709,4927,1076,195,672,318,138610,1700,4186,11741,40115,5856,2750,11509
Female-65 years and older,678440,3299,10490,12954,2878,509,6156,2382,352887,22712,8182,41737,116802,5588,31215,18253
Female-55-64 years,368670,2130,7052,6419,1708,316,2583,719,209721,9438,4055,20415,56896,3501,11472,10840
Female-45-54 years,315412,1558,5802,4732,1401,320,1392,367,196026,4769,2668,16856,46342,3636,5925,9948
Female-20-44 years,756626,3662,19238,11988,3551,748,2532,582,461671,7533,5582,34691,119968,9207,10241,25895
Female-Less than 20 years,252102,3838,5979,5272,1159,202,738,331,141981,1907,4317,11605,41381,6281,3028,11964
"Black or African American, non-Hispanic",136244,59,763,1530,89,50,88,38,99771,592,201,8963,16000,55,536,804
"Asian or Pacific Islander, non-Hispanic",172139,128,1566,1438,83,43,204,89,130613,1322,349,5010,21374,184,1388,1177
"American Indian or Alaska Native, non-Hispanic",192151,21816,22009,348,5127,116,2624,492,50475,714,20930,9383,14821,56,1401,1145
Unknown,414481,1094,12808,9218,4053,307,4562,1783,173282,11471,2218,29264,65815,3654,19365,28393
Other Race,654592,1104,8507,11660,1293,86,4085,1140,422335,14208,6228,30587,89156,3434,16984,17736
Hispanic or Latino,831043,560,6908,21638,3685,1913,1402,1273,430870,6949,2415,39608,169492,39507,7849,68849
"White, non-Hispanic",2130603,3595,40104,32478,6348,1749,12721,3827,1287559,53064,15793,123505,334431,7401,67784,33164
