Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10709356,75759,212488,189896,42207,10218,60708,19052,6243647,201656,117365,535367,1723707,128275,281781,351131
Total_people_complete,4202160,28859,82904,75066,17010,4050,23886,7735,2476402,79870,46039,217242,664903,49565,109118,138795
total_pouluation,7189020,33990,93999,90808,19165,4505,27267,9306,2824174,94717,54579,247833,770418,65380,128697,172216
Total_people_one_dose,4943037,33990,93999,90808,19165,4505,27267,9306,2824174,94717,54579,247833,770418,65380,128697,172216
Male-65 years and older,591270,3089,8441,12025,1996,517,5979,2520,298582,21892,7723,39114,92224,4803,28492,18039
Male-55-64 years,343408,2282,6062,6020,1363,388,2266,652,197372,8571,3889,17475,49980,3536,10076,11224
Male-45-54 years,311411,1854,5782,4812,1314,337,1299,333,192992,4505,2952,15287,43843,3787,5508,9778
Male-20-44 years,784646,4565,17576,12956,3255,811,2577,713,466303,8030,6601,36812,118599,9968,11292,30454
Male-Less than 20 years,312869,4700,6892,7178,1294,247,930,415,176469,2082,5324,12696,52478,9272,3319,14933
Female-65 years and older,717247,3742,9453,14038,2473,524,6349,2492,372555,23902,8745,44576,118633,5862,34374,20605
Female-55-64 years,390052,2513,6736,7103,1508,317,2664,762,221165,9926,4403,20028,59497,3983,12700,12058
Female-45-54 years,335187,1915,5756,5399,1246,336,1446,387,208540,5040,3011,15577,49506,4197,6560,10693
Female-20-44 years,819668,4513,20054,13726,3293,773,2743,628,498011,8281,6520,33051,130548,10656,11473,28420
Female-Less than 20 years,317387,4806,7069,7448,1412,253,958,386,177863,2307,5373,12602,53477,9208,3669,15327
"Black or African American, non-Hispanic",152084,66,827,1701,83,55,96,41,111683,673,223,9193,17959,59,647,903
"Asian or Pacific Islander, non-Hispanic",190124,157,1725,1591,66,51,224,92,144146,1467,411,4940,23173,188,1660,1276
"American Indian or Alaska Native, non-Hispanic",221214,26766,24053,388,5825,127,2973,567,55447,789,25497,10561,16406,56,1546,1250
Unknown,444761,1219,11365,10985,3823,301,4550,1935,191312,11706,2585,30158,66346,6111,19059,30812
Other Race,691038,1233,8059,12724,865,98,4383,1209,444448,14843,6493,29521,94219,3667,19020,20822
Hispanic or Latino,962532,647,7630,28209,2847,2038,1588,1404,494682,7879,2795,42038,199256,47646,9236,79544
"White, non-Hispanic",2281284,3902,40340,35210,5656,1835,13453,4058,1382456,57360,16575,121422,353059,7653,77529,37609
