Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,6705176,22714,143877,113329,19738,8266,49267,17085,2775747,146081,61805,291018,885915,64831,181140,195507
Total_people_complete,3298260,11040,71502,56516,9966,4172,24611,8467,1386595,70139,30260,148293,446773,32836,87729,95282
Total_doses_ordered,5222530,16600,95930,87630,18520,9800,36470,18600,1535817,124750,40790,196665,604413,48042,165060,139268
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3676299,12710,78298,63433,10761,4675,27191,9318,1567547,83263,34460,164594,495278,35660,103110,109981
Male-65 years and older,503722,1689,7469,10394,1600,539,5730,3078,173657,20741,6115,29149,71184,3526,23319,15517
Male-55-64 years,284316,885,5814,5005,936,585,2514,673,118664,7882,2778,12959,35044,2532,8077,8390
Male-45-54 years,240331,574,5138,3531,790,482,1510,298,113581,3896,1903,11575,29561,2875,4544,7228
Male-20-44 years,554819,1055,15445,8876,1837,983,2864,470,254972,6346,3871,25383,70659,6914,8694,20360
Male-Less than 20 years,127385,2028,2546,2030,187,43,456,106,59437,895,2414,4085,15642,1977,1614,3357
Female-65 years and older,622058,1728,8564,12331,2013,516,6077,2977,225870,23135,6581,33479,93995,4265,29116,17604
Female-55-64 years,330210,1006,6561,6005,1058,404,2838,830,138414,9244,3080,13982,43872,2576,10436,8922
Female-45-54 years,266189,621,5367,4117,705,360,1622,336,127762,4106,1936,10418,35402,2720,5327,7486
Female-20-44 years,590377,981,17983,8915,1385,718,2963,427,280191,5851,3211,18681,81980,6225,8878,17113
Female-Less than 20 years,137622,2134,3336,2140,240,43,557,109,63270,1021,2539,4293,17020,1983,1795,3687
"Black or African American, non-Hispanic",96783,223,549,1169,61,43,90,24,58401,553,194,4390,9280,28,492,593
"American Indian or Alaska Native, non-Hispanic",98729,6077,16036,307,826,83,4976,161,33872,818,9456,7770,10076,14,1017,1429
"Asian or Pacific Islander, non-Hispanic",142351,146,1158,1240,54,48,250,68,76178,1201,349,3032,12653,91,1334,658
Unknown,399005,931,16503,8299,3574,371,5199,2556,153442,14310,1816,33738,82237,2229,26470,32293
Hispanic or Latino,578096,1471,5209,14764,1758,2067,1190,939,264832,5433,1938,24873,110441,26706,5987,45058
Other Race,633366,940,9131,9867,851,126,4653,1056,244553,15229,7501,17718,62879,1961,15961,9899
"White, non-Hispanic",1727969,2922,29712,27787,3637,1937,10833,4514,736269,45719,13206,73073,207712,4631,51849,20051
