Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9487912,59723,200403,160444,43150,9266,55118,17817,5497007,181766,98293,508408,1537522,108187,242358,307287
Total_people_complete,3922882,22572,81511,66604,18459,3756,22855,7516,2296224,76075,40357,219139,625783,44376,98512,126669
total_pouluation,7189020,29050,93986,80135,20962,4363,25922,8888,2628268,89556,48747,250017,722523,55967,116691,155626
Total_people_one_dose,4605346,29050,93986,80135,20962,4363,25922,8888,2628268,89556,48747,250017,722523,55967,116691,155626
Male-65 years and older,563378,2772,9386,11172,2394,514,5795,2399,284424,20801,7298,36672,91508,4703,25783,16320
Male-55-64 years,327665,2019,6331,5477,1580,370,2224,610,187815,8190,3569,18296,47984,3267,9145,10383
Male-45-54 years,295642,1617,5773,4290,1438,325,1252,327,182202,4258,2687,16739,41245,3416,5030,9165
Male-20-44 years,733221,3839,17056,11522,3563,786,2383,669,435540,7447,5762,38203,110555,9021,10149,27899
Male-Less than 20 years,257024,3943,5961,5288,1121,219,695,364,144781,1754,4303,12284,42510,6378,2870,12200
Female-65 years and older,685876,3335,10568,13095,2905,515,6191,2429,355545,22985,8228,42239,117718,5692,31444,18876
Female-55-64 years,372974,2175,7111,6513,1721,318,2593,735,211366,9536,4090,20601,57445,3573,11596,11093
Female-45-54 years,318735,1589,5858,4812,1417,326,1393,371,197593,4815,2705,17021,46819,3695,5984,10106
Female-20-44 years,766848,3735,19455,12215,3597,759,2565,599,466668,7629,5660,35101,121503,9414,10408,26299
Female-Less than 20 years,264085,4018,6221,5650,1214,229,773,367,147874,1963,4409,12111,43770,6723,3131,12695
"Black or African American, non-Hispanic",138681,59,778,1559,92,53,89,39,101424,609,204,9109,16312,58,553,824
"Asian or Pacific Islander, non-Hispanic",175308,132,1619,1463,84,43,204,89,132783,1345,352,5104,21754,185,1423,1198
"American Indian or Alaska Native, non-Hispanic",197040,22421,22383,357,5197,121,2650,526,51371,731,21212,9687,15072,57,1421,1159
Unknown,419711,1106,12660,9407,4092,313,4570,1836,175885,11512,2291,29530,65795,3814,19052,29002
Other Race,662566,1135,8624,11823,1298,90,4142,1170,425856,14333,6282,30936,90570,3487,17172,18649
Hispanic or Latino,852657,568,7059,22589,3769,1965,1423,1332,439978,7100,2467,40344,174223,40859,8023,70723
"White, non-Hispanic",2159383,3629,40863,32937,6430,1778,12844,3896,1300971,53926,15939,125307,338797,7507,69047,34071
