Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9110346,56156,191809,151786,41504,8789,53398,16907,5294665,174836,94426,489451,1473790,103392,233013,291068
Total_people_complete,435356,22163,80903,65578,18287,3708,22715,7421,2278438,75176,39963,216840,620915,43631,97368,124873
total_pouluation,7189020,27941,92345,77900,20600,4254,25627,8608,2585944,88028,47470,245501,708412,54044,114991,150424
Total_people_one_dose,4512731,27941,92345,77900,20600,4254,25627,8608,2585944,88028,47470,245501,708412,54044,114991,150424
Male-65 years and older,554955,2717,9272,10971,2369,507,5730,2344,281612,20367,7210,36112,90510,4619,25432,15643
Male-55-64 years,322685,1975,6245,5365,1562,368,2205,593,185851,8070,3527,18057,47322,3205,9027,10107
Male-45-54 years,291436,1578,5698,4193,1421,322,1242,319,180166,4189,2644,16534,40704,3350,4946,9007
Male-20-44 years,721111,3703,16833,11287,3515,772,2359,652,429554,7314,5648,37563,108879,8899,9989,27322
Male-Less than 20 years,241034,3680,5632,4823,1059,192,664,320,136614,1693,3954,11605,39549,5817,2738,11305
Female-65 years and older,676774,3274,10467,12934,2872,508,6141,2376,352260,22652,8143,41635,116577,5572,31148,18148
Female-55-64 years,367669,2107,7044,6401,1705,317,2579,715,209334,9408,4052,20358,56753,3484,11444,10807
Female-45-54 years,314561,1544,5795,4712,1395,320,1391,363,195608,4755,2656,16830,46228,3611,5907,9912
Female-20-44 years,754107,3611,19184,11943,3540,746,2526,579,460436,7505,5547,34573,119589,9167,10202,25811
Female-Less than 20 years,248638,3744,5912,5171,1150,200,732,329,140068,1899,4054,11486,40854,6239,3010,11813
"Black or African American, non-Hispanic",135652,59,762,1523,88,50,87,38,99339,589,200,8932,15936,55,532,800
"Asian or Pacific Islander, non-Hispanic",171088,128,1549,1432,82,43,201,88,129815,1315,343,4987,21281,184,1384,1172
"American Indian or Alaska Native, non-Hispanic",190134,21421,21908,346,5101,115,2612,491,50151,712,20401,9285,14799,56,1396,1142
Unknown,413776,1093,12914,9179,4056,309,4595,1784,172660,11496,2209,29227,65868,3610,19463,28350
Other Race,652509,1097,8468,11629,1281,84,4036,1136,421376,14157,6187,30474,88848,3420,16916,17578
Hispanic or Latino,826295,552,6874,21417,3660,1907,1397,1266,428721,6904,2395,39452,168286,39343,7821,68437
"White, non-Hispanic",2123277,3591,39870,32374,6332,1746,12699,3805,1283882,52855,15735,123144,333394,7376,67479,32945
