date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,21043,22754,20720,18067,12253,199,148.0,139.0,184,191.0,233.0,4.0,643.0,730.0,564.0,432,353.0,3.0,338.0,319.0,271.0,280,202,3.0,178.0,185.0,160.0,189.0,241.0,5.0,15.0,17.0,27.0,20.0,36.0,,161,149.0,167.0,209.0,199.0,6.0,11.0,8.0,20.0,14.0,16.0,,11809,12940,12043,9720,5586,114,299.0,386.0,429.0,501.0,333.0,7.0,216.0,259.0,267.0,317.0,896.0,6.0,647.0,990.0,932,750.0,510,5.0,4371,4446,3673,3457,2114,25.0,314.0,414.0,433.0,647.0,409,8.0,111.0,95.0,54,60.0,48.0,1.0,945,865,634,480.0,225,7.0
1/10/2021,34718,34888,32830,29737,29071,462,182.0,188.0,257,302.0,657.0,11.0,1159.0,1137.0,938.0,785,704.0,15.0,460.0,453.0,381.0,389,631,6.0,273.0,305.0,300.0,314.0,519.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,310,341.0,411.0,535.0,1016.0,16.0,29.0,19.0,41.0,38.0,31.0,,20102,19934,18846,15836,11116,236,451.0,557.0,639.0,751.0,794.0,12.0,367.0,443.0,463.0,559.0,2155.0,32.0,1194.0,1725.0,1720,1463.0,2258,16.0,6665,6409,5552,5379,4606,63.0,570.0,700.0,805.0,1117.0,925,12.0,270.0,207.0,157,153.0,179.0,5.0,1294,1201,924,709.0,501,10.0
1/11/2021,36649,36697,34777,31418,32830,521,186.0,193.0,266,317.0,742.0,12.0,1231.0,1223.0,1013.0,837,768.0,16.0,472.0,467.0,403.0,405,829,6.0,280.0,317.0,308.0,329.0,565.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,325,358.0,428.0,568.0,1092.0,16.0,29.0,19.0,41.0,39.0,34.0,,21345,21042,20059,16808,12879,271,468.0,571.0,670.0,789.0,893.0,12.0,403.0,492.0,528.0,609.0,2334.0,35.0,1244.0,1809.0,1806,1528.0,2436,20.0,6981,6685,5822,5667,4984,74.0,579.0,709.0,813.0,1135.0,951,13.0,287.0,227.0,183,171.0,194.0,5.0,1354,1288,988,747.0,842,10.0
1/12/2021,39448,39386,37553,33948,40378,628,195.0,204.0,278,345.0,861.0,12.0,1338.0,1310.0,1085.0,920,965.0,17.0,478.0,472.0,408.0,414,1043,6.0,289.0,324.0,322.0,358.0,630.0,10.0,25.0,28.0,44.0,39.0,105.0,1.0,333,363.0,437.0,583.0,1126.0,16.0,29.0,19.0,42.0,39.0,40.0,,23345,23023,22069,18481,17632,359,488.0,595.0,699.0,836.0,1055.0,12.0,429.0,520.0,588.0,678.0,2551.0,36.0,1335.0,1926.0,1925,1628.0,2717,21.0,7313,6941,6086,5928,5494,83.0,598.0,735.0,841.0,1185.0,1037,13.0,307.0,242.0,206,198.0,239.0,6.0,1417,1356,1064,801.0,1163,12.0
1/13/2021,42222,42301,40654,36641,49141,717,197.0,215.0,299,376.0,948.0,14.0,1400.0,1375.0,1164.0,996,1221.0,18.0,497.0,505.0,430.0,438,1353,6.0,300.0,333.0,334.0,375.0,728.0,10.0,28.0,34.0,45.0,42.0,133.0,1.0,338,370.0,446.0,590.0,1162.0,16.0,57.0,47.0,79.0,82.0,64.0,,25380,25150,24279,20139,23141,428,506.0,626.0,742.0,881.0,1219.0,13.0,449.0,541.0,612.0,743.0,2707.0,37.0,1446.0,2068.0,2073,1805.0,3122,24.0,7533,7177,6325,6176,5933,93.0,643.0,783.0,930.0,1276.0,1220,14.0,316.0,251.0,212,207.0,407.0,6.0,1503,1429,1139,863.0,1499,12.0
1/14/2021,44979,45337,43883,39643,58498,787,213.0,238.0,317,432.0,1169.0,17.0,1500.0,1461.0,1257.0,1083,1490.0,18.0,502.0,513.0,443.0,449,1601,6.0,316.0,364.0,361.0,424.0,850.0,11.0,36.0,41.0,60.0,65.0,143.0,1.0,348,386.0,465.0,620.0,1307.0,16.0,58.0,47.0,79.0,83.0,69.0,1.0,27336,27276,26553,22029,29101,472,540.0,656.0,792.0,945.0,1421.0,14.0,480.0,587.0,650.0,827.0,2904.0,46.0,1546.0,2256.0,2229,1953.0,3644,25.0,7842,7486,6642,6472,6354,98.0,676.0,828.0,985.0,1349.0,1332,16.0,327.0,262.0,221,218.0,569.0,6.0,1522,1446,1168,886.0,1587,12.0
1/15/2021,48463,48575,47246,42761,67638,902,220.0,240.0,334,456.0,1244.0,22.0,1615.0,1558.0,1334.0,1178,2230.0,19.0,507.0,520.0,453.0,459,2028,6.0,425.0,479.0,467.0,550.0,979.0,30.0,39.0,42.0,64.0,67.0,148.0,1.0,404,432.0,506.0,675.0,1342.0,23.0,60.0,47.0,79.0,83.0,72.0,1.0,29548,29300,28657,23807,33916,537,565.0,701.0,830.0,1011.0,1654.0,15.0,512.0,632.0,707.0,905.0,3144.0,47.0,1669.0,2412.0,2405,2090.0,4017,27.0,8473,8057,7221,7037,7655,109.0,691.0,839.0,998.0,1368.0,1378,16.0,343.0,276.0,232,226.0,735.0,7.0,1551,1461,1189,912.0,1677,12.0
1/16/2021,50258,50150,48926,44372,73011,948,220.0,240.0,335,459.0,1258.0,22.0,1626.0,1574.0,1350.0,1201,2333.0,19.0,523.0,525.0,461.0,471,2384,6.0,428.0,479.0,468.0,550.0,1034.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,404,433.0,507.0,676.0,1344.0,23.0,60.0,48.0,79.0,84.0,73.0,1.0,30921,30497,29929,24972,37077,572,576.0,718.0,846.0,1051.0,1921.0,17.0,516.0,633.0,708.0,907.0,3152.0,47.0,1730.0,2503.0,2503,2181.0,4634,30.0,8715,8251,7406,7202,7926,112.0,713.0,869.0,1042.0,1415.0,1523,18.0,349.0,278.0,232,226.0,740.0,7.0,1555,1462,1193,913.0,1682,12.0
1/17/2021,51372,51167,49996,45460,76473,986,220.0,240.0,336,459.0,1258.0,22.0,1632.0,1582.0,1358.0,1205,2340.0,19.0,526.0,526.0,464.0,472,2397,6.0,429.0,479.0,468.0,550.0,1036.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,404,433.0,507.0,676.0,1347.0,23.0,60.0,48.0,79.0,85.0,74.0,1.0,31897,31394,30886,25940,40191,605,577.0,721.0,846.0,1054.0,1945.0,17.0,518.0,634.0,708.0,908.0,3154.0,47.0,1749.0,2535.0,2546,2216.0,4688,30.0,8798,8311,7451,7259,8057,115.0,715.0,871.0,1046.0,1419.0,1539,19.0,350.0,279.0,232,227.0,744.0,7.0,1557,1465,1194,914.0,1686,12.0
1/18/2021,53024,52702,51733,47184,84258,1027,227.0,247.0,348,469.0,1285.0,22.0,1699.0,1655.0,1413.0,1258,2405.0,22.0,529.0,531.0,471.0,481,2574,6.0,442.0,483.0,482.0,563.0,1111.0,30.0,42.0,43.0,65.0,71.0,156.0,1.0,407,441.0,513.0,699.0,1414.0,23.0,61.0,49.0,80.0,87.0,81.0,1.0,32947,32337,32037,27052,45165,633,595.0,739.0,868.0,1084.0,2155.0,18.0,531.0,645.0,738.0,935.0,3177.0,47.0,1814.0,2650.0,2614,2308.0,4906,31.0,9144,8623,7767,7550,9628,122.0,722.0,874.0,1059.0,1439.0,1688,20.0,352.0,284.0,234,232.0,750.0,7.0,1565,1472,1203,918.0,1703,12.0
