Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9144048,56888,192465,152531,41674,8829,53587,16922,5314407,175345,95093,490882,1479030,103571,233753,292091
Total_people_complete,436980,22297,80951,65693,18296,3711,22727,7421,2279901,75234,40031,216990,621257,43655,97474,124940
total_pouluation,7189020,28227,92462,78083,20637,4261,25659,8614,2590150,88141,47646,245832,709449,54134,115136,150720
Total_people_one_dose,4520715,28227,92462,78083,20637,4261,25659,8614,2590150,88141,47646,245832,709449,54134,115136,150720
Male-65 years and older,555530,2739,9276,10979,2371,508,5736,2346,281799,20387,7227,36155,90595,4623,25459,15681
Male-55-64 years,323063,1997,6256,5371,1564,368,2208,595,186005,8088,3536,18068,47365,3207,9034,10120
Male-45-54 years,291729,1589,5702,4201,1423,322,1242,318,180304,4196,2653,16539,40739,3355,4958,9012
Male-20-44 years,721986,3728,16848,11301,3518,773,2362,653,429998,7324,5670,37598,109003,8911,10004,27336
Male-Less than 20 years,242776,3738,5656,4882,1070,194,667,319,137757,1699,3980,11668,39756,5833,2744,11382
Female-65 years and older,677423,3295,10474,12941,2875,509,6150,2378,352492,22667,8164,41679,116670,5579,31173,18186
Female-55-64 years,368092,2125,7049,6409,1707,316,2580,716,209493,9423,4052,20377,56813,3489,11463,10820
Female-45-54 years,314927,1554,5797,4721,1395,320,1391,363,195785,4763,2664,16845,46271,3624,5911,9925
Female-20-44 years,755169,3649,19204,11960,3544,748,2530,579,460943,7514,5574,34617,119734,9181,10220,25854
Female-Less than 20 years,250258,3805,5937,5218,1158,201,735,329,141133,1904,4091,11538,41055,6251,3022,11855
"Black or African American, non-Hispanic",135932,59,763,1526,89,50,87,38,99555,591,200,8950,15954,55,532,803
"Asian or Pacific Islander, non-Hispanic",171650,128,1556,1437,82,43,203,88,130269,1317,347,5001,21320,184,1386,1176
"American Indian or Alaska Native, non-Hispanic",190885,21696,21932,346,5124,115,2621,491,50252,713,20490,9300,14812,56,1398,1143
Unknown,413907,1094,12866,9183,4052,308,4576,1784,172858,11489,2214,29244,65792,3630,19417,28356
Other Race,653380,1102,8477,11646,1282,85,4058,1137,421822,14172,6221,30518,88974,3428,16947,17599
Hispanic or Latino,828219,557,6889,21540,3667,1912,1399,1266,429592,6927,2407,39505,168765,39398,7831,68610
"White, non-Hispanic",2126742,3591,39979,32405,6341,1748,12715,3810,1285802,52932,15767,123314,333832,7383,67625,33033
