Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8927569,44725,187816,147928,40669,8565,52338,16649,5208205,171118,91020,480877,1444231,99268,228166,284178
Total_people_complete,421816,17219,80574,65201,18188,3678,22618,7385,2269910,74732,39025,215763,618838,43326,96768,124179
total_pouluation,7189020,24664,91600,76569,20374,4196,25455,8510,2567364,87219,46506,243463,702072,52346,114015,148165
Total_people_one_dose,4465711,24664,91600,76569,20374,4196,25455,8510,2567364,87219,46506,243463,702072,52346,114015,148165
Male-65 years and older,550664,2456,9216,10862,2360,505,5705,2318,280361,20182,7114,35893,90016,4552,25228,15432
Male-55-64 years,319927,1702,6200,5287,1554,369,2201,591,184885,7996,3454,17955,47024,3164,8942,10029
Male-45-54 years,289043,1312,5667,4130,1413,322,1234,314,179172,4152,2571,16442,40449,3293,4907,8933
Male-20-44 years,714698,3050,16724,11146,3493,763,2342,645,426857,7237,5517,37177,108121,8786,9902,27066
Male-Less than 20 years,234025,3528,5505,4609,1008,176,653,308,133453,1648,3894,11259,38268,5357,2661,10839
Female-65 years and older,672096,2915,10418,12828,2853,506,6120,2353,350786,22525,7997,41448,116039,5486,30964,17916
Female-55-64 years,364724,1845,7015,6333,1697,316,2570,705,208352,9354,3977,20256,56413,3425,11359,10704
Female-45-54 years,312191,1329,5778,4648,1379,319,1379,362,194641,4719,2581,16746,45943,3552,5859,9820
Female-20-44 years,747059,2916,19037,11757,3500,735,2479,575,457522,7369,5380,34336,118715,8998,10103,25552
Female-Less than 20 years,241558,3603,5778,4870,1105,183,714,321,136901,1862,3986,11205,39639,5656,2942,11341
"Black or African American, non-Hispanic",134325,50,756,1505,88,46,87,37,98467,584,195,8855,15745,53,526,791
"Asian or Pacific Islander, non-Hispanic",169633,112,1532,1412,80,42,200,87,128873,1301,338,4951,21109,183,1361,1161
"American Indian or Alaska Native, non-Hispanic",183561,18338,21640,340,5061,111,2588,477,49580,693,19711,9101,14621,56,1377,1135
Unknown,408138,1085,12902,8951,3980,293,4549,1752,170226,11400,2131,28832,65661,3306,19441,28148
Other Race,648319,1042,8419,11523,1273,83,4008,1125,419481,14054,6131,30312,88210,3396,16772,17130
Hispanic or Latino,813713,523,6812,20655,3598,1882,1386,1251,423933,6813,2363,39048,165766,38039,7734,67305
"White, non-Hispanic",2108022,3514,39539,32183,6294,1739,12637,3781,1276804,52374,15637,122364,330960,7313,66804,32495
