Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7500825,34299,160536,124915,23062,9110,55121,18101,3216335,162815,79110,330035,983510,72588,196091,224968
Total_people_complete,3612590,12772,78997,61613,11374,4449,26611,8888,1585472,77464,37751,167226,488976,36303,94129,107566
Total_doses_ordered,5348107,16900,99988,93280,21530,10850,37760,19100,1670401,134660,44300,200332,625076,49512,173670,150598
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4091474,19180,88037,69922,12919,5256,30053,9986,1827203,92966,44496,188451,550732,40458,112055,126806
Male-65 years and older,527797,1990,7958,10877,1703,570,5979,3174,186493,22051,7064,30368,74115,3651,24349,16169
Male-55-64 years,305262,1333,6198,5270,1037,619,2682,701,131528,8730,3674,14233,37675,2669,8726,9089
Male-45-54 years,269116,1057,5622,3889,932,541,1670,340,132423,4555,2623,13416,32923,3124,5140,8090
Male-20-44 years,644076,2594,17523,10144,2200,1136,3342,599,311714,7689,5515,32011,82188,8007,10118,23827
Male-Less than 20 years,171893,2557,4192,2876,474,103,816,168,87411,1455,3131,6344,22569,2710,2193,5994
Female-65 years and older,650336,2101,9052,12888,2146,538,6335,3070,241109,24601,7759,34836,97499,4422,30375,18272
Female-55-64 years,350876,1461,6883,6359,1186,429,2987,866,151343,10132,3927,15094,46409,2703,11150,9557
Female-45-54 years,293789,1059,5724,4441,846,390,1760,363,146195,4854,2624,11987,38515,2966,5983,8314
Female-20-44 years,678468,2382,19908,10150,1832,837,3469,507,337321,7156,4894,23273,93939,7398,10258,20707
Female-Less than 20 years,180258,2636,4861,2936,552,90,951,176,89804,1581,3250,6295,23937,2738,2449,6376
"Black or African American, non-Hispanic",113158,293,706,1328,75,47,100,33,71308,664,228,5469,10915,35,620,745
"American Indian or Alaska Native, non-Hispanic",121854,11088,17891,335,1107,98,6142,228,39058,966,15697,9056,11708,19,1147,1652
"Asian or Pacific Islander, non-Hispanic",152259,172,1425,1331,65,51,262,78,83820,1340,426,3377,13843,99,1471,769
Unknown,438829,1045,17091,9380,4080,485,5507,2672,179175,15857,2246,37915,84579,2367,27618,33950
Other Race,687127,1307,10208,10613,987,144,4977,1150,280233,16254,8481,20290,70137,2065,17242,11305
Hispanic or Latino,702163,1921,6485,17043,2124,2283,1384,1099,339010,6727,2334,30221,132652,30969,7203,55587
"White, non-Hispanic",1876084,3354,34231,29892,4481,2148,11681,4726,834599,51158,15084,82123,226898,4904,56754,22798
