Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10635790,69227,211529,188422,41941,10192,60508,18948,6210699,201270,111515,532455,1715126,124650,281404,347866
Total_people_complete,4065097,23968,79561,72338,16408,3897,23610,7578,2403514,79198,42276,212110,641460,45821,108031,131998
total_pouluation,7189020,32042,93840,90222,19098,4504,27334,9270,2826321,94811,52576,247751,770047,63222,129327,171046
Total_people_one_dose,4934735,32042,93840,90222,19098,4504,27334,9270,2826321,94811,52576,247751,770047,63222,129327,171046
Male-65 years and older,592892,2976,8451,12110,1995,520,6014,2516,300067,21935,7614,39191,92791,4813,28697,18051
Male-55-64 years,343798,2149,6057,6042,1361,385,2280,650,198038,8592,3728,17522,50074,3470,10122,11203
Male-45-54 years,311231,1736,5777,4801,1309,336,1299,331,193260,4500,2858,15291,43786,3722,5529,9732
Male-20-44 years,782559,4251,17556,12927,3247,809,2565,703,465924,8024,6294,36720,118275,9821,11289,30261
Male-Less than 20 years,307570,4524,6828,6795,1280,243,912,408,174268,2058,5046,12569,51778,8475,3317,14553
Female-65 years and older,720049,3575,9435,14146,2469,523,6384,2489,374925,23986,8576,44705,119564,5850,34626,20648
Female-55-64 years,390722,2343,6741,7122,1506,318,2684,761,222020,9928,4247,20080,59733,3923,12766,12037
Female-45-54 years,334994,1737,5754,5388,1238,335,1447,385,208852,5046,2884,15588,49511,4099,6578,10664
Female-20-44 years,818351,4116,20043,13683,3287,782,2742,620,498384,8269,6166,33024,130321,10376,11497,28295
Female-Less than 20 years,312680,4624,7021,7106,1395,251,951,389,176127,2290,5125,12443,52702,8576,3654,14930
"Black or African American, non-Hispanic",151691,61,825,1704,83,55,96,41,111484,662,220,9143,17925,57,644,890
"Asian or Pacific Islander, non-Hispanic",189981,143,1720,1591,66,50,223,91,144060,1463,391,4941,23194,188,1659,1282
"American Indian or Alaska Native, non-Hispanic",216626,24944,23907,388,5806,127,2964,558,55293,795,23658,10514,16339,56,1544,1243
Unknown,444731,1199,11467,10917,3818,303,4586,1923,191386,11824,2527,30308,66290,5531,19382,30902
Other Race,693648,1219,8065,12811,867,98,4403,1208,446981,14883,6485,29606,94677,3609,19144,20557
Hispanic or Latino,953878,628,7576,27435,2827,2042,1583,1392,491700,7869,2757,41798,197683,46125,9212,78619
"White, non-Hispanic",2284180,3848,40280,35376,5631,1829,13479,4057,1385417,57315,16538,121441,353939,7656,77742,37553
