Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7630653,34924,156745,126871,23755,9504,55995,18439,3294006,165378,80938,335844,999731,73667,198560,229473
Total_people_complete,3672479,13099,77159,62472,11762,4610,27047,9063,1625475,78893,38553,170512,496083,36908,95392,109744
Total_doses_ordered,5387440,18500,109424,94080,21580,10850,38060,19400,1689183,135940,44400,201132,629076,49512,174926,150998
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4149483,19481,85935,70828,13250,5446,30405,10166,1865693,94121,45409,191282,558282,40898,113256,128765
Male-65 years and older,532584,2004,8022,10958,1716,575,6014,3197,189359,22238,7166,30575,74753,3668,24515,16259
Male-55-64 years,307883,1357,6179,5311,1048,629,2697,709,133354,8796,3721,14359,38006,2686,8798,9157
Male-45-54 years,272868,1080,5609,3940,948,557,1691,350,135018,4627,2672,13612,33397,3151,5205,8180
Male-20-44 years,657211,2649,17174,10354,2288,1193,3394,614,320358,7870,5666,32694,83974,8075,10317,24475
Male-Less than 20 years,176441,2592,3422,2966,502,127,859,194,90394,1526,3230,6549,23191,2801,2246,6222
Female-65 years and older,655920,2124,9113,12983,2170,543,6375,3094,244506,24771,7870,35067,98231,4448,30578,18365
Female-55-64 years,353646,1485,6891,6398,1204,429,3006,868,153299,10227,3972,15239,46771,2718,11224,9594
Female-45-54 years,297430,1079,5729,4505,870,399,1782,374,148691,4929,2654,12174,38958,2980,6078,8416
Female-20-44 years,691405,2451,19616,10313,1913,879,3552,530,346168,7334,5048,23925,95547,7479,10485,21096
Female-Less than 20 years,184435,2650,4090,3008,580,112,973,210,92650,1638,3374,6492,24485,2822,2496,6585
"Black or African American, non-Hispanic",115710,298,644,1355,79,50,100,36,73318,673,234,5589,11209,36,636,779
"American Indian or Alaska Native, non-Hispanic",124878,11237,18036,339,1124,106,6245,249,40567,982,16069,9240,11986,18,1172,1689
"Asian or Pacific Islander, non-Hispanic",153599,174,1308,1337,68,51,261,78,84829,1363,429,3427,14034,100,1489,779
Unknown,445861,1066,17166,9525,4178,509,5559,2715,184110,16074,2378,38360,85011,2389,27812,34144
Other Race,693302,1329,9861,10735,1007,151,5021,1160,284498,16356,8555,20583,71052,2076,17403,11537
Hispanic or Latino,717638,1972,6317,17320,2198,2372,1410,1158,348919,6885,2376,30850,135061,31342,7350,56641
"White, non-Hispanic",1898495,3405,32603,30217,4596,2207,11809,4770,849452,51788,15368,83233,229929,4937,57394,23196
