Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,6925095,31077,147130,116935,20593,8402,50807,17382,2892270,150357,62930,301363,913441,67130,185128,203333
Total_people_complete,3365078,11432,72645,57884,10228,4212,25102,8537,1428151,71497,30747,152169,456519,33806,89081,97928
Total_doses_ordered,5244710,16600,96258,89070,18830,9770,36570,18600,1557479,126080,40790,196653,615768,49212,166400,140858
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3811016,17360,80665,65787,11418,4772,28306,9555,1650945,86363,35633,171940,514078,37281,105943,114867
Male-65 years and older,510583,1891,7600,10568,1626,548,5811,3114,177031,21186,6241,29549,72064,3562,23636,15740
Male-55-64 years,291384,1251,5922,5104,968,592,2587,685,122901,8170,2864,13405,35984,2594,8306,8620
Male-45-54 years,249837,948,5298,3664,839,487,1569,312,119823,4097,1975,12167,30655,2952,4724,7499
Male-20-44 years,582052,2228,15948,9347,1943,1008,3025,505,272392,6755,3998,27073,74073,7286,9121,21229
Male-Less than 20 years,144487,2285,2882,2367,283,48,639,130,70227,1044,2591,4854,18606,2211,1812,4168
Female-65 years and older,629967,2005,8697,12508,2042,525,6164,3014,229934,23590,6712,33897,94999,4309,29502,17806
Female-55-64 years,336689,1373,6644,6128,1109,410,2881,840,142298,9570,3158,14364,44669,2618,10674,9110
Female-45-54 years,275359,941,5487,4227,745,366,1680,348,133821,4351,2024,10967,36466,2799,5522,7748
Female-20-44 years,617480,2057,18478,9317,1504,740,3146,455,297455,6239,3345,20083,85697,6638,9305,18110
Female-Less than 20 years,153835,2371,3632,2466,348,45,744,137,73312,1208,2693,4989,19933,2245,2031,4501
"Black or African American, non-Hispanic",102471,259,574,1219,68,45,93,27,62868,590,205,4808,9833,32,525,639
"American Indian or Alaska Native, non-Hispanic",106888,10056,16726,313,949,84,5559,183,35210,863,9714,8295,10569,16,1050,1488
"Asian or Pacific Islander, non-Hispanic",145738,160,1195,1275,61,48,256,70,78790,1243,369,3147,13063,94,1379,698
Unknown,412354,979,16754,8746,3684,384,5305,2618,162155,14658,1910,34795,83291,2306,26854,32899
Hispanic or Latino,621549,1657,5523,15684,1876,2105,1243,981,291185,5864,2057,26601,118800,28137,6385,48009
Other Race,647490,1173,9355,10078,890,130,4718,1084,253961,15564,7693,18302,64823,1983,16256,10239
"White, non-Hispanic",1774526,3076,30538,28472,3890,1976,11132,4592,766776,47581,13685,75992,213699,4713,53494,20895
