Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9459510,59443,199916,159968,43003,9139,55001,17607,5482410,181319,98000,506930,1532353,107923,241600,306144
Total_people_complete,3920188,22548,81474,66533,18444,3742,22842,7482,2294934,76005,40324,218986,625466,44331,98431,126543
total_pouluation,7189020,28965,93892,80004,20930,4337,25907,8856,2624979,89438,48670,249593,721457,55876,116548,155167
Total_people_one_dose,4597881,28965,93892,80004,20930,4337,25907,8856,2624979,89438,48670,249593,721457,55876,116548,155167
Male-65 years and older,562588,2771,9376,11161,2391,512,5785,2391,284171,20768,7292,36618,91396,4695,25755,16265
Male-55-64 years,327214,2016,6326,5466,1580,369,2223,608,187648,8182,3562,18270,47913,3262,9135,10360
Male-45-54 years,295278,1618,5766,4286,1437,322,1252,326,182031,4254,2682,16727,41192,3415,5025,9146
Male-20-44 years,732145,3826,17038,11495,3559,784,2382,665,435024,7440,5752,38148,110413,9017,10133,27850
Male-Less than 20 years,255987,3924,5951,5271,1116,215,695,361,144234,1744,4285,12199,42353,6358,2858,12144
Female-65 years and older,685029,3331,10563,13085,2901,515,6188,2421,355266,22950,8224,42194,117598,5681,31419,18794
Female-55-64 years,372518,2169,7108,6501,1718,316,2593,733,211202,9529,4086,20583,57385,3565,11585,11052
Female-45-54 years,318417,1583,5854,4809,1417,326,1394,371,197441,4813,2701,17004,46783,3691,5984,10086
Female-20-44 years,765748,3728,19437,12192,3590,754,2564,597,466143,7623,5653,35061,121356,9395,10386,26260
Female-Less than 20 years,263079,3991,6209,5637,1209,222,773,365,147360,1957,4397,12039,43604,6712,3120,12628
"Black or African American, non-Hispanic",138378,59,778,1550,92,53,89,39,101227,605,204,9088,16271,58,553,824
"Asian or Pacific Islander, non-Hispanic",174915,131,1616,1459,84,43,204,89,132506,1344,353,5092,21711,184,1419,1196
"American Indian or Alaska Native, non-Hispanic",196379,22343,22351,355,5197,119,2650,522,51291,730,21170,9657,15062,57,1419,1158
Unknown,419509,1107,12680,9413,4079,311,4579,1819,175780,11504,2289,29493,65916,3806,19084,28952
Other Race,661717,1133,8615,11810,1298,89,4132,1163,425527,14318,6277,30904,90399,3485,17157,18520
Hispanic or Latino,850712,567,7045,22534,3756,1953,1421,1329,439092,7091,2461,40250,173823,40790,8003,70553
"White, non-Hispanic",2156271,3625,40807,32883,6424,1769,12832,3895,1299556,53846,15916,125109,338275,7496,68913,33964
