Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7341834,33467,152801,122807,22303,8996,53987,17925,3127548,158551,78049,322222,964466,71493,192959,218186
Total_people_complete,3541827,12385,75368,60538,10952,4373,26175,8800,1538986,75276,37285,162918,479933,35736,92598,104516
Total_doses_ordered,5327230,16700,97448,90850,21150,10440,37770,19050,1638900,133040,41810,198808,620942,49312,169890,146128
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4027166,18783,83935,69014,12533,5200,29648,9890,1785096,91037,44006,184958,542033,40068,110616,124091
Male-65 years and older,523158,1964,7846,10809,1679,566,5932,3154,183860,21765,7005,30142,73550,3630,24171,16062
Male-55-64 years,302187,1305,6092,5229,1019,617,2667,697,129498,8562,3643,14026,37283,2655,8634,8991
Male-45-54 years,264763,1033,5507,3841,907,531,1646,337,129431,4444,2578,13128,32440,3103,5056,7975
Male-20-44 years,629994,2514,16683,9936,2134,1118,3274,583,302353,7439,5424,31146,80209,7929,9879,23219
Male-Less than 20 years,166665,2516,3238,2779,438,100,775,159,84032,1348,3102,6109,21784,2652,2112,5567
Female-65 years and older,644840,2067,8925,12795,2118,536,6292,3055,237917,24266,7688,34572,96860,4405,30164,18162
Female-55-64 years,347435,1442,6829,6307,1168,426,2958,863,149027,9954,3903,14914,45915,2682,11025,9431
Female-45-54 years,289605,1027,5631,4408,822,386,1735,360,143195,4714,2605,11772,38051,2957,5891,8220
Female-20-44 years,664228,2304,19151,9967,1739,826,3392,492,327670,6939,4794,22498,91956,7326,10033,20143
Female-Less than 20 years,174769,2601,3950,2851,498,91,915,168,86289,1448,3230,6058,23033,2660,2339,5927
"Black or African American, non-Hispanic",110497,288,620,1305,74,47,99,32,69190,632,227,5319,10637,35,602,717
"American Indian or Alaska Native, non-Hispanic",119332,10902,17536,328,1061,97,6008,215,37778,944,15602,8866,11419,18,1117,1624
"Asian or Pacific Islander, non-Hispanic",150730,169,1271,1319,64,51,261,76,82645,1315,422,3299,13658,99,1449,750
Unknown,432326,1007,16994,9261,3966,472,5463,2664,174868,15253,2231,37503,84187,2345,27510,33668
Other Race,678387,1282,9729,10498,950,143,4918,1137,274296,16104,8417,19870,68965,2049,16982,11003
Hispanic or Latino,684988,1868,5983,16804,2064,2262,1362,1077,328603,6540,2288,29459,129503,30661,7024,54027
"White, non-Hispanic",1850906,3267,31802,29499,4354,2128,11537,4689,817716,50249,14819,80642,223664,4861,55932,22302
