Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7589847,34753,156217,126111,23542,9337,55741,18254,3270232,164721,80499,334170,994986,73337,197690,228088
Total_people_complete,3654342,13004,76921,62177,11651,4526,26902,8954,1613198,78541,38322,169543,494062,36722,94956,109100
Total_doses_ordered,5387440,18500,109424,94080,21580,10850,38060,19400,1689183,135940,44400,201132,629076,49512,174926,150998
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4131710,19398,85645,70478,13151,5361,30309,10063,1853772,93810,45164,190419,556104,40758,112850,128164
Male-65 years and older,530771,2001,7998,10940,1712,575,6004,3186,188176,22179,7132,30503,74539,3664,24449,16230
Male-55-64 years,307121,1352,6159,5292,1046,624,2692,703,132818,8777,3708,14326,37916,2683,8768,9140
Male-45-54 years,271763,1074,5601,3917,939,550,1684,348,134269,4605,2658,13555,33253,3139,5187,8152
Male-20-44 years,653273,2635,17104,10278,2264,1169,3380,605,317790,7832,5605,32468,83486,8056,10255,24239
Male-Less than 20 years,175215,2583,3408,2935,496,114,852,176,89571,1510,3215,6492,23021,2774,2235,6165
Female-65 years and older,653827,2119,9076,12945,2160,541,6364,3088,243130,24715,7834,34989,97990,4441,30507,18331
Female-55-64 years,352800,1477,6875,6378,1194,428,3001,862,152722,10202,3966,15199,46657,2715,11190,9589
Female-45-54 years,296433,1077,5710,4477,864,397,1775,368,148003,4915,2646,12128,38829,2979,6048,8385
Female-20-44 years,687610,2427,19534,10252,1887,859,3523,517,343571,7287,5017,23732,95109,7444,10413,20982
Female-Less than 20 years,183255,2643,4090,2972,578,101,972,188,91836,1624,3347,6432,24337,2793,2484,6535
"Black or African American, non-Hispanic",114926,297,641,1343,79,48,100,35,72708,670,231,5547,11123,36,632,761
"American Indian or Alaska Native, non-Hispanic",123941,11190,17960,336,1121,104,6217,243,39975,979,16019,9199,11924,18,1162,1674
"Asian or Pacific Islander, non-Hispanic",153223,174,1304,1337,68,51,261,78,84539,1358,429,3412,13984,100,1480,777
Unknown,443835,1059,17120,9461,4138,504,5537,2680,182795,16014,2339,38204,84901,2385,27736,34078
Other Race,691379,1323,9844,10689,1002,146,5011,1158,283114,16317,8528,20508,70806,2074,17355,11462
Hispanic or Latino,713012,1962,6284,17204,2179,2331,1402,1119,345956,6854,2358,30643,134370,31216,7308,56359
"White, non-Hispanic",1891394,3393,32492,30108,4564,2177,11781,4750,844685,51618,15260,82906,228996,4929,57177,23053
