Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10018046,63575,211945,170959,45852,9757,57796,18638,5785860,191449,103270,535408,1630589,114854,254750,324548
Total_people_complete,3981222,23039,82534,68009,18829,3844,23182,7590,2327288,77352,41074,222607,633998,45023,100254,128555
total_pouluation,7189020,30280,96516,83416,21614,4437,26606,9172,2699593,92129,50287,257780,746992,58308,119547,162050
Total_people_one_dose,4755065,30280,96516,83416,21614,4437,26606,9172,2699593,92129,50287,257780,746992,58308,119547,162050
Male-65 years and older,577865,2844,9542,11465,2428,518,5905,2487,289835,21376,7461,37717,93303,4838,26367,17402
Male-55-64 years,335698,2076,6427,5671,1600,376,2246,641,191415,8413,3632,18705,48999,3361,9340,10787
Male-45-54 years,303073,1667,5901,4450,1460,330,1278,333,185859,4375,2771,17124,42414,3529,5151,9370
Male-20-44 years,755535,4000,17501,11913,3639,799,2475,690,446657,7738,5971,39139,114013,9303,10477,28647
Male-Less than 20 years,278555,4218,6447,5835,1285,232,796,386,156166,1921,4556,13378,46880,6864,3051,12955
Female-65 years and older,702107,3411,10728,13431,2936,520,6297,2486,362030,23447,8386,43294,119987,5850,32079,19959
Female-55-64 years,381523,2223,7221,6700,1742,318,2638,753,215101,9738,4156,21087,58652,3707,11750,11543
Female-45-54 years,326038,1640,5939,4996,1430,330,1405,384,201221,4925,2770,17406,47994,3830,6122,10303
Female-20-44 years,789723,3894,19879,12642,3686,770,2642,612,477922,7902,5871,35998,125342,9764,10730,27025
Female-Less than 20 years,285049,4298,6660,6212,1396,242,866,381,158981,2114,4675,13189,47939,7176,3334,13438
"Black or African American, non-Hispanic",144599,60,801,1623,97,53,96,42,105373,636,208,9473,17120,61,586,852
"Asian or Pacific Islander, non-Hispanic",182047,137,1708,1515,88,43,209,90,137214,1414,372,5271,22595,189,1480,1254
"American Indian or Alaska Native, non-Hispanic",205727,23463,23124,371,5474,125,2781,548,53005,766,22031,10178,15782,57,1457,1192
Unknown,431982,1179,12506,9936,4157,315,4595,1900,182133,11658,2420,30264,66012,4153,18628,29966
Other Race,677097,1168,8819,12137,1307,96,4242,1202,433154,14602,6390,31632,92791,3587,17552,19593
Hispanic or Latino,894174,590,7436,24120,3900,2005,1490,1365,459191,7460,2583,41963,184442,42489,8397,73232
"White, non-Hispanic",2219439,3683,42122,33714,6591,1800,13193,4025,1329523,55593,16283,128999,348250,7772,71447,35961
