Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,5686724.0,17750.0,129100.0,96545.0,17935.0,8027.0,46446.0,15995.0,2172956.0,125601.0,47098.0,241358.0,759003.0,53411.0,166307.0,163077.0
Total_people_complete,2716984.0,8121.0,62884.0,46586.0,8842.0,4006.0,22898.0,7667.0,1041031.0,57746.0,22375.0,118142.0,373750.0,24970.0,78505.0,76666.0
Total_doses_ordered,5131640.0,16600.0,95562.0,85330.0,18130.0,9800.0,36170.0,19000.0,1472977.0,120570.0,38770.0,192350.0,583024.0,47140.0,162770.0,125930.0
total_pouluation,7189020.0,71808.0,147275.0,130808.0,38476.0,10375.0,55159.0,22085.0,4367835.0,216985.0,112825.0,455210.0,1044675.0,53161.0,232386.0,229957.0
Total_people_one_dose,3202882.0,10479.0,70728.0,54777.0,9759.0,4533.0,25671.0,8816.0,1274725.0,72709.0,27457.0,138762.0,430693.0,30447.0,95524.0,91594.0
Male-65 years and older,480236.0,1621.0,7039.0,9965.0,1549.0,522.0,5530.0,2981.0,161688.0,19266.0,5424.0,27415.0,68050.0,3409.0,22434.0,14809.0
Male-55-64 years,260319.0,831.0,5360.0,4611.0,859.0,571.0,2387.0,627.0,103741.0,6778.0,2454.0,11523.0,31757.0,2343.0,7530.0,7529.0
Male-45-54 years,209049.0,478.0,4680.0,3069.0,729.0,462.0,1427.0,273.0,93162.0,3145.0,1622.0,9598.0,25664.0,2580.0,4010.0,6235.0
Male-20-44 years,460899.0,864.0,13789.0,6940.0,1632.0,934.0,2655.0,415.0,196998.0,4873.0,3135.0,18997.0,58338.0,5362.0,7552.0,15574.0
Male-Less than 20 years,67610.0,1305.0,1724.0,868.0,103.0,41.0,298.0,52.0,23870.0,353.0,971.0,1440.0,6485.0,1335.0,1015.0,1138.0
Female-65 years and older,594325.0,1662.0,8122.0,11822.0,1926.0,510.0,5879.0,2899.0,211431.0,21616.0,5785.0,31460.0,90190.0,4144.0,28022.0,16840.0
Female-55-64 years,307747.0,935.0,6155.0,5651.0,986.0,402.0,2754.0,794.0,124466.0,8183.0,2773.0,12583.0,40620.0,2420.0,9842.0,8199.0
Female-45-54 years,235835.0,555.0,4982.0,3676.0,633.0,356.0,1555.0,307.0,107283.0,3417.0,1692.0,8759.0,31610.0,2519.0,4895.0,6502.0
Female-20-44 years,502201.0,842.0,16323.0,7130.0,1205.0,692.0,2788.0,393.0,223803.0,4584.0,2548.0,14832.0,69685.0,4909.0,7866.0,13196.0
Female-Less than 20 years,75225.0,1381.0,2497.0,961.0,128.0,41.0,339.0,61.0,26147.0,396.0,1025.0,1598.0,7456.0,1357.0,1039.0,1304.0
"Black or African American, non-Hispanic",0.0235141350820917,0.0149823456436683,0.0063765411152585,0.0161381601767165,0.0029716159442566,0.0094859916170307,0.0026489034318881,0.0022686025408348,0.0332103002608406,0.005611409866729,0.0053538259824453,0.0203874259523501,0.0162807382520728,0.0006897231254311,0.0040722750303589,0.0036792803022032
"American Indian or Alaska Native, non-Hispanic",0.0244966876706666,0.4321022998377708,0.1935018663047167,0.0034503532504518,0.0764422584281176,0.0158835208471211,0.1821121109423085,0.0106624319419238,0.0209809959010767,0.0063816033778487,0.2044651637105292,0.0436070393911878,0.0188277961332086,0.0003612835418925,0.0090971902349148,0.0119330960543267
"Asian or Pacific Islander, non-Hispanic",0.0375099675854434,0.0112606164710373,0.0133469064585454,0.0193329317049126,0.003176554974895,0.0099272005294507,0.0070118032020568,0.0053312159709619,0.0470046480613466,0.0129557551334773,0.0092872491532214,0.0140384255055419,0.0239637050056537,0.0025618287516011,0.0120912022109627,0.0052296001921523
Unknown,0.1336546273012868,0.1766389922702548,0.2406401990725031,0.165616956021688,0.5111179424121324,0.0944187072578866,0.3094542479841066,0.3855490018148821,0.124893604502932,0.2332998665914811,0.1011399643078268,0.2906847696055116,0.1996224689047651,0.0692350642099386,0.2909321217704452,0.3505578968054676
Hispanic or Latino,0.1362760164127183,0.0953335241912396,0.0586189345096709,0.2008142103437574,0.1558561328004919,0.4436355614383411,0.040941139807565,0.0956215970961888,0.1410625821255565,0.055178863689502,0.0547401391266344,0.1390510370274283,0.2026571130712596,0.7517325188031662,0.0513064779531845,0.3805161910168789
Other Race,0.1683964629355687,0.0457104685561599,0.1095322927270671,0.1491684466108038,0.0287939338046931,0.0176483564968012,0.1326399439055744,0.0122504537205082,0.1515762223224617,0.1639686971351552,0.2082164839567324,0.085599803980917,0.1188247777419183,0.0376063323151706,0.1462773753192915,0.078596851322139
"White, non-Hispanic",0.4761521030122246,0.2239717530298693,0.3779832598122385,0.4454789418916699,0.2216415616354135,0.4090006618133687,0.3251918507265007,0.4883166969147006,0.481271646825786,0.5226038042058068,0.4167971737626106,0.4066314985370635,0.419823400891122,0.1378132492528,0.4862233574808426,0.1694870843068323
