Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8678812,42513,182205,143315,39760,8367,50697,15995,5078580,166412,88608,468389,1399926,94653,220513,276003
Total_people_complete,402876,17004,80150,64758,18065,3666,22502,7324,2256714,74126,38775,214134,615211,43088,95876,123162
total_pouluation,7189020,23439,90188,74714,20075,4153,25196,8343,2530701,86052,45786,240010,690223,49322,112535,144655
Total_people_one_dose,4386793,23439,90188,74714,20075,4153,25196,8343,2530701,86052,45786,240010,690223,49322,112535,144655
Male-65 years and older,544830,2377,9135,10748,2351,503,5660,2293,278466,19934,7055,35611,89215,4479,24879,15231
Male-55-64 years,316616,1635,6156,5226,1549,370,2190,588,183524,7914,3427,17816,46599,3104,8861,9937
Male-45-54 years,286009,1258,5625,4067,1403,316,1223,311,177696,4106,2536,16301,40038,3244,4852,8836
Male-20-44 years,705527,2951,16538,11008,3458,764,2319,635,422454,7121,5452,36655,106831,8671,9772,26583
Male-Less than 20 years,216399,3229,5113,4110,930,163,625,276,124408,1557,3728,10573,35231,4185,2518,9985
Female-65 years and older,665956,2827,10332,12717,2841,506,6084,2333,348551,22324,7942,41177,115200,5392,30681,17705
Female-55-64 years,361085,1772,6977,6272,1692,315,2544,695,206944,9274,3942,20125,55969,3353,11278,10556
Female-45-54 years,309123,1287,5726,4575,1368,319,1371,357,193270,4651,2546,16596,45562,3482,5787,9703
Female-20-44 years,737005,2770,18852,11537,3450,731,2440,562,452825,7220,5290,33897,117331,8764,9941,25076
Female-Less than 20 years,224574,3325,5472,4355,1021,164,682,276,128134,1777,3833,10513,36804,4582,2818,10525
"Black or African American, non-Hispanic",131876,46,738,1476,84,44,87,36,96762,573,193,8681,15448,51,518,772
"Asian or Pacific Islander, non-Hispanic",165850,103,1473,1393,80,42,198,86,126109,1271,332,4853,20671,180,1329,1142
"American Indian or Alaska Native, non-Hispanic",177009,17207,21233,334,4953,111,2543,424,48556,677,19313,8771,14278,53,1356,1120
Unknown,401172,1065,13037,8694,3934,284,4544,1716,166641,11265,2036,28571,65826,2800,19572,27642
Other Race,641497,1026,8297,11377,1257,82,3950,1106,416045,13921,6092,30025,86993,3362,16537,16742
Hispanic or Latino,790894,512,6632,19630,3538,1863,1357,1228,414578,6665,2328,38235,160968,35738,7567,65446
"White, non-Hispanic",2078495,3480,38778,31810,6229,1727,12517,3747,1262010,51680,15492,120874,326039,7138,65656,31791
