Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7252541,32992,151555,121513,21852,8825,53041,17778,3078306,156972,77305,317460,953433,70163,191330,215237
Total_people_complete,3501119,12139,74749,59870,10736,4324,25910,8727,1512669,74407,36992,160016,474369,35262,91773,103244
Total_doses_ordered,5297970,16600,97448,90250,19640,10440,37330,19050,1616078,129340,41410,198708,617632,49212,169790,145058
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3989615,18552,83391,68428,12288,5097,29416,9791,1761564,90377,43605,182209,536825,39331,109825,122659
Male-65 years and older,520652,1948,7792,10765,1670,560,5909,3144,182371,21678,6958,30035,73245,3609,24080,16001
Male-55-64 years,300353,1288,6067,5196,1010,612,2656,694,128296,8511,3609,13906,37045,2630,8573,8943
Male-45-54 years,262131,1013,5464,3814,893,521,1635,329,127708,4394,2549,12956,32082,3055,5003,7901
Male-20-44 years,621189,2468,16560,9807,2074,1077,3222,541,297155,7336,5376,30001,79012,7747,9771,22896
Male-Less than 20 years,163389,2494,3201,2707,415,96,760,149,82048,1313,3062,5860,21304,2553,2046,5340
Female-65 years and older,641894,2053,8883,12742,2106,531,6260,3049,236162,24182,7635,34442,96485,4377,30048,18095
Female-55-64 years,345580,1415,6793,6279,1157,424,2949,858,147760,9898,3873,14803,45681,2668,10969,9385
Female-45-54 years,287167,1008,5605,4371,798,382,1724,359,141558,4652,2570,11649,37758,2909,5839,8155
Female-20-44 years,655973,2268,19018,9865,1691,805,3341,479,322283,6828,4747,22063,90723,7132,9905,19857
Female-Less than 20 years,171802,2587,3925,2790,463,86,898,167,84413,1428,3192,5901,22544,2582,2279,5708
"Black or African American, non-Hispanic",109045,286,609,1280,72,47,98,30,68063,626,225,5224,10488,35,590,691
"American Indian or Alaska Native, non-Hispanic",117910,10786,17418,322,1038,93,5919,213,37106,930,15552,8747,11251,18,1094,1606
"Asian or Pacific Islander, non-Hispanic",149810,165,1252,1314,63,50,260,74,81921,1304,417,3272,13554,98,1434,743
Unknown,429508,1005,17000,9180,3897,456,5460,2652,173197,15243,2202,36655,84165,2346,27483,33610
Other Race,672243,1250,9666,10400,935,141,4878,1117,270308,16032,8343,19553,68151,2038,16820,10814
Hispanic or Latino,674396,1835,5903,16635,2027,2217,1344,1038,322755,6451,2265,28984,127430,29960,6923,53166
"White, non-Hispanic",1836703,3225,31543,29297,4256,2093,11457,4667,808214,49791,14601,79774,221786,4836,55481,22029
