Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7929145,35975,164181,127590,36824,7662,45450,14768,4688322,150549,79428,427533,1269958,83990,197133,249632
Total_people_complete,350150,12843,77357,62053,17201,3508,21745,7050,2159844,70160,35954,203664,591395,41216,92074,117263
total_pouluation,7189020,20034,85797,69607,19339,4039,24396,7996,2434384,82599,42882,229352,658569,45508,108229,135038
Total_people_one_dose,4179637,20034,85797,69607,19339,4039,24396,7996,2434384,82599,42882,229352,658569,45508,108229,135038
Male-65 years and older,523165,2097,8824,10317,2313,494,5481,2220,271199,19062,6770,34582,86222,4348,23808,14619
Male-55-64 years,307394,1432,6011,4995,1526,370,2144,578,179460,7698,3305,17359,45482,3016,8660,9530
Male-45-54 years,276139,1093,5459,3838,1367,311,1192,294,172520,3952,2406,15631,38754,3108,4720,8510
Male-20-44 years,674043,2613,15973,10358,3296,746,2232,586,406255,6755,5181,34178,102400,8353,9341,25035
Male-Less than 20 years,185334,2672,4137,3064,810,141,553,235,109509,1409,3119,9340,28910,3203,2196,7818
Female-65 years and older,643396,2405,10045,12341,2783,494,5938,2276,340387,21552,7631,40172,112463,5242,29714,17149
Female-55-64 years,351594,1505,6803,6121,1658,314,2479,676,202928,9084,3763,19714,54806,3262,11052,10234
Female-45-54 years,299445,1076,5603,4365,1340,311,1336,349,188152,4480,2411,16031,44395,3308,5611,9426
Female-20-44 years,705808,2391,18236,10937,3319,708,2353,527,435814,6855,4967,32192,113113,8309,9471,23920
Female-Less than 20 years,193833,2742,4452,3179,915,148,630,239,113769,1583,3296,9410,30603,3307,2508,8348
"Black or African American, non-Hispanic",118572,48,653,1333,80,40,77,32,87903,514,181,7888,13312,46,479,675
"Asian or Pacific Islander, non-Hispanic",152692,108,1385,1322,89,40,198,84,116704,1178,353,4504,18715,167,1226,1035
"American Indian or Alaska Native, non-Hispanic",156326,13845,18699,304,4685,98,2360,349,44580,597,16525,8070,12768,47,1211,1029
Unknown,450418,1163,15128,9228,4123,298,5033,1830,182598,12828,2378,30556,83168,2818,24779,29953
Other Race,679664,1231,10550,11424,1528,109,4438,1169,446482,14918,7873,30402,93425,3113,16960,14889
Hispanic or Latino,735981,463,6150,16887,3356,1806,1306,1147,389813,6291,2190,35933,150538,32652,7098,59783
"White, non-Hispanic",1885984,3176,33232,29109,5478,1648,10984,3385,1166304,46273,13382,111999,286643,6665,56476,27674
