Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8744232,43073,183862,144943,40188,8388,51137,16344,5109509,167643,89384,471789,1411510,96654,222866,278551
Total_people_complete,408391,17061,80274,64886,18121,3667,22548,7347,2260134,74269,38837,214663,616205,43176,96120,123389
total_pouluation,7189020,23775,90636,75189,20231,4157,25280,8422,2539825,86388,46071,240894,693080,50625,112972,145794
Total_people_one_dose,4408201,23775,90636,75189,20231,4157,25280,8422,2539825,86388,46071,240894,693080,50625,112972,145794
Male-65 years and older,546605,2412,9160,10793,2353,503,5675,2304,279031,20003,7073,35698,89444,4497,24990,15290
Male-55-64 years,317377,1654,6169,5246,1552,370,2194,589,183840,7929,3433,17841,46687,3116,8884,9966
Male-45-54 years,286769,1273,5635,4092,1410,317,1228,312,178036,4123,2548,16353,40133,3259,4867,8867
Male-20-44 years,707753,2975,16590,11050,3468,764,2325,643,423468,7148,5464,36840,107152,8705,9812,26689
Male-Less than 20 years,221333,3305,5253,4210,989,163,633,291,126604,1583,3820,10714,35944,4736,2552,10320
Female-65 years and older,667838,2851,10355,12759,2846,506,6097,2345,349247,22373,7961,41256,115418,5413,30775,17770
Female-55-64 years,362032,1792,6986,6294,1697,315,2551,699,207320,9297,3954,20149,56069,3373,11303,10591
Female-45-54 years,309866,1298,5741,4604,1373,319,1372,359,193583,4668,2558,16624,45644,3512,5797,9732
Female-20-44 years,739598,2802,18910,11590,3462,732,2451,565,453994,7285,5312,34012,117697,8833,9988,25230
Female-Less than 20 years,229326,3405,5575,4452,1069,166,696,298,130270,1805,3913,10661,37448,5105,2856,10814
"Black or African American, non-Hispanic",132583,49,741,1485,87,44,87,37,97255,577,193,8733,15525,51,518,778
"Asian or Pacific Islander, non-Hispanic",166642,107,1501,1394,80,42,198,86,126632,1278,336,4872,20782,183,1337,1148
"American Indian or Alaska Native, non-Hispanic",178928,17526,21345,336,5014,111,2565,448,48856,680,19495,8825,14333,53,1362,1126
Unknown,402347,1067,12979,8719,3967,286,4547,1738,167342,11280,2075,28669,65637,2899,19549,27751
Other Race,643443,1028,8342,11439,1269,82,3965,1117,416933,13956,6099,30088,87343,3378,16619,16893
Hispanic or Latino,797671,512,6684,19861,3566,1865,1366,1243,416997,6698,2336,38434,161999,36869,7605,66046
"White, non-Hispanic",2086587,3486,39044,31955,6248,1727,12552,3753,1265810,51919,15537,121273,327461,7192,65982,32052
