Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8561235,40900,178818,140956,39412,8223,49864,15829,5022352,164531,86879,463112,1376407,92696,217230,269735
Total_people_complete,394291,16925,79997,64595,18024,3655,22444,7303,2251729,73857,38666,213379,613384,42956,95575,122767
total_pouluation,7189020,22231,88445,73414,19919,4124,25035,8275,2502654,85499,44711,237674,678261,48398,111618,140620
Total_people_one_dose,4326788,22231,88445,73414,19919,4124,25035,8275,2502654,85499,44711,237674,678261,48398,111618,140620
Male-65 years and older,542477,2358,9110,10709,2347,501,5639,2282,277764,19827,7025,35509,88894,4458,24763,15146
Male-55-64 years,315523,1617,6140,5203,1549,371,2182,588,183107,7891,3414,17777,46446,3083,8838,9901
Male-45-54 years,284934,1239,5607,4047,1402,315,1223,309,177213,4077,2526,16239,39857,3219,4833,8798
Male-20-44 years,702185,2911,16484,10946,3453,765,2313,631,420942,7089,5412,36329,106267,8619,9728,26412
Male-Less than 20 years,194259,2736,4380,3627,859,147,580,256,113448,1470,3261,9825,30426,3888,2264,8328
Female-65 years and older,663385,2798,10298,12688,2836,503,6061,2327,347716,22247,7924,41069,114852,5355,30563,17616
Female-55-64 years,359892,1752,6961,6242,1688,316,2537,691,206528,9253,3922,20071,55820,3332,11239,10503
Female-45-54 years,307972,1257,5721,4551,1367,318,1369,356,192780,4630,2525,16553,45371,3441,5767,9659
Female-20-44 years,733545,2738,18789,11469,3444,730,2430,556,451229,7164,5250,33752,116762,8666,9893,24882
Female-Less than 20 years,202967,2817,4696,3834,962,156,643,262,117503,1677,3417,9805,32129,4271,2582,8860
"Black or African American, non-Hispanic",123623,48,683,1400,83,43,80,32,91386,541,189,8192,13937,51,496,713
"Asian or Pacific Islander, non-Hispanic",156673,113,1448,1357,89,41,200,85,119268,1216,358,4628,19269,176,1279,1074
"American Indian or Alaska Native, non-Hispanic",165413,15517,19368,320,4771,105,2421,392,46260,653,17385,8473,13288,48,1260,1062
Unknown,469699,1510,14961,9621,4197,310,5037,1880,194392,13157,2702,31873,81187,3051,23764,30052
Other Race,685684,1249,10257,11592,1507,113,4425,1177,447706,15036,7650,31081,94414,3169,17363,15893
Hispanic or Latino,772516,501,6455,18810,3509,1842,1349,1198,406966,6609,2292,37603,156653,35060,7453,62626
"White, non-Hispanic",1953180,3293,35273,30314,5763,1670,11523,3511,1196676,48287,14135,115824,299513,6843,60003,29200
