Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7912049,35734,164044,127383,36741,7633,45417,14745,4677727,150349,79324,426754,1267342,83854,196885,249152
Total_people_complete,348965,12805,77319,62001,17161,3487,21732,7044,2158488,70124,35933,203540,591106,41166,92006,117132
total_pouluation,7189020,19853,85749,69488,19315,4035,24381,7982,2431899,82527,42836,229116,657887,45462,108132,134819
Total_people_one_dose,4174664,19853,85749,69488,19315,4035,24381,7982,2431899,82527,42836,229116,657887,45462,108132,134819
Male-65 years and older,522646,2074,8818,10308,2310,494,5477,2219,270958,19046,6761,34565,86165,4345,23794,14608
Male-55-64 years,307150,1409,6008,4988,1526,370,2146,578,179334,7697,3303,17347,45448,3013,8653,9528
Male-45-54 years,275819,1079,5457,3828,1366,311,1191,294,172353,3948,2402,15608,38709,3108,4721,8498
Male-20-44 years,672994,2595,15961,10321,3289,746,2229,584,405747,6746,5176,34128,102216,8343,9321,24985
Male-Less than 20 years,185075,2673,4133,3063,811,140,552,231,109371,1406,3119,9331,28868,3201,2190,7783
Female-65 years and older,642836,2373,10036,12334,2783,494,5935,2276,340126,21542,7627,40158,112391,5238,29698,17136
Female-55-64 years,351319,1482,6802,6115,1656,314,2480,674,202811,9071,3756,19707,54780,3260,11043,10228
Female-45-54 years,299096,1057,5601,4359,1340,311,1336,347,187961,4477,2407,16008,44362,3306,5605,9420
Female-20-44 years,704684,2364,18223,10908,3310,706,2348,526,435210,6845,4958,32131,112961,8294,9455,23875
Female-Less than 20 years,193563,2739,4456,3172,912,147,629,237,113637,1580,3294,9390,30566,3302,2504,8312
"Black or African American, non-Hispanic",118293,47,653,1328,80,40,77,32,87719,512,181,7874,13276,46,479,672
"Asian or Pacific Islander, non-Hispanic",152523,106,1384,1319,88,40,198,84,116600,1178,353,4495,18695,167,1224,1032
"American Indian or Alaska Native, non-Hispanic",155865,13683,18687,303,4684,98,2353,345,44496,596,16498,8054,12752,47,1204,1025
Unknown,450408,1159,15126,9206,4116,297,5034,1829,182586,12826,2378,30563,83289,2809,24780,29920
Other Race,678978,1229,10542,11403,1527,109,4435,1164,446192,14911,7866,30366,93272,3110,16945,14865
Hispanic or Latino,734687,462,6143,16860,3348,1805,1303,1145,389134,6279,2188,35878,150314,32622,7086,59669
"White, non-Hispanic",1883910,3167,33214,29069,5472,1646,10981,3383,1165172,46225,13372,111886,286289,6661,56414,27636
