Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8744232,43073,183862,144943,40188,8388,51137,16344,5109509,167643,89384,471789,1411510,96654,222866,278551
Total_people_complete,408391,17061,80274,64886,18121,3667,22548,7347,2260134,74269,38837,214663,616205,43176,96120,123389
total_pouluation,7189020,23775,90636,75189,20231,4157,25280,8422,2539825,86388,46071,240894,693080,50625,112972,145794
Total_people_one_dose,4408201,23775,90636,75189,20231,4157,25280,8422,2539825,86388,46071,240894,693080,50625,112972,145794
Male-65 years and older,546698,2413,9161,10793,2353,503,5675,2305,279081,20007,7075,35702,89458,4498,24994,15291
Male-55-64 years,317370,1654,6171,5247,1553,370,2195,588,183844,7928,3431,17842,46682,3115,8881,9967
Male-45-54 years,286748,1272,5632,4091,1409,317,1227,312,178020,4121,2550,16354,40136,3259,4869,8867
Male-20-44 years,707764,2975,16590,11052,3470,764,2325,643,423470,7147,5463,36836,107156,8707,9810,26690
Male-Less than 20 years,221257,3305,5253,4208,987,163,633,291,126564,1583,3819,10712,35928,4734,2551,10317
Female-65 years and older,667932,2851,10357,12761,2846,506,6097,2345,349291,22375,7962,41265,115437,5413,30782,17773
Female-55-64 years,362015,1793,6985,6293,1698,315,2551,699,207324,9296,3953,20147,56062,3374,11296,10590
Female-45-54 years,309874,1298,5742,4606,1372,319,1374,359,193583,4668,2559,16620,45644,3515,5799,9730
Female-20-44 years,739603,2801,18911,11591,3463,732,2449,565,453999,7285,5311,34013,117694,8830,9988,25236
Female-Less than 20 years,229236,3405,5572,4448,1068,166,696,298,130217,1804,3913,10657,37439,5104,2854,10808
"Black or African American, non-Hispanic",132583,49,741,1485,87,44,87,37,97255,577,193,8733,15525,51,518,778
"Asian or Pacific Islander, non-Hispanic",166642,107,1501,1394,80,42,198,86,126632,1278,336,4872,20782,183,1337,1148
"American Indian or Alaska Native, non-Hispanic",178928,17526,21345,336,5014,111,2565,448,48856,680,19495,8825,14333,53,1362,1126
Unknown,402347,1067,12979,8719,3967,286,4547,1738,167342,11280,2075,28669,65637,2899,19549,27751
Other Race,643443,1028,8342,11439,1269,82,3965,1117,416933,13956,6099,30088,87343,3378,16619,16893
Hispanic or Latino,797671,512,6684,19861,3566,1865,1366,1243,416997,6698,2336,38434,161999,36869,7605,66046
"White, non-Hispanic",2086587,3486,39044,31955,6248,1727,12552,3753,1265810,51919,15537,121273,327461,7192,65982,32052
