Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,6753974,22956,144727,114091,19954,8301,49872,17178,2801353,147071,62135,293452,891770,65285,182135,197207
Total_people_complete,3317237,11156,71884,56870,10047,4188,24866,8496,1398208,70578,30369,149442,449374,33064,88185,96102
Total_doses_ordered,5222530,16600,95930,87630,18520,9800,36470,18600,1535817,124750,40790,196665,604413,48042,165060,139268
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3700687,12854,78810,63865,10922,4702,27598,9384,1582691,83902,34689,166090,498665,35896,103694,110904
Male-65 years and older,505217,1695,7494,10426,1605,540,5745,3088,174401,20837,6135,29250,71387,3533,23405,15570
Male-55-64 years,285648,893,5841,5026,944,588,2537,676,119478,7936,2802,13061,35230,2536,8126,8436
Male-45-54 years,242091,581,5177,3551,798,484,1523,302,114720,3944,1919,11717,29784,2885,4579,7285
Male-20-44 years,559066,1067,15546,8962,1865,989,2926,476,257749,6404,3888,25660,71202,6972,8772,20487
Male-Less than 20 years,130718,2072,2622,2098,219,46,536,117,61489,925,2465,4269,16163,2006,1651,3531
Female-65 years and older,623734,1735,8582,12368,2020,517,6096,2982,226755,23238,6602,33584,94220,4272,29192,17655
Female-55-64 years,331350,1011,6590,6028,1069,405,2854,833,139104,9318,3091,14054,44026,2583,10483,8951
Female-45-54 years,267854,630,5400,4135,712,363,1636,337,128874,4168,1957,10542,35567,2738,5373,7535
Female-20-44 years,594865,996,18085,8980,1411,724,3042,435,283132,5913,3227,18921,82596,6291,8948,17281
Female-Less than 20 years,140858,2165,3398,2202,268,44,643,124,65256,1070,2571,4441,17568,2013,1855,3853
"Black or African American, non-Hispanic",97803,230,553,1174,66,44,91,26,59202,562,195,4461,9381,29,499,600
"American Indian or Alaska Native, non-Hispanic",99986,6156,16245,306,887,83,5239,169,34154,831,9524,7931,10167,16,1025,1442
"Asian or Pacific Islander, non-Hispanic",142992,147,1168,1246,56,48,250,69,76676,1210,354,3055,12724,92,1345,664
Unknown,401793,942,16551,8352,3591,376,5218,2564,155257,14413,1828,33985,82462,2254,26557,32413
Hispanic or Latino,586051,1488,5253,14973,1780,2080,1211,951,269693,5512,1959,25204,111938,26898,6067,45614
Other Race,635760,946,9181,9899,863,126,4674,1065,246099,15292,7540,17810,63240,1966,16018,9956
"White, non-Hispanic",1736302,2945,29859,27915,3679,1945,10915,4540,741610,46082,13289,73644,208753,4641,52183,20215
