Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8524370,40644,177647,139381,39274,8210,49605,15796,5004147,163669,86666,461307,1368507,92366,216115,269044
Total_people_complete,391992,16895,79931,64521,18013,3652,22420,7294,2249198,73742,38650,213089,612797,42910,95479,122660
total_pouluation,7189020,22104,88150,72804,19895,4123,24999,8271,2498321,85317,44656,237194,676172,48185,111419,140324
Total_people_one_dose,4316616,22104,88150,72804,19895,4123,24999,8271,2498321,85317,44656,237194,676172,48185,111419,140324
Male-65 years and older,541629,2344,9103,10690,2344,500,5628,2279,277489,19786,7014,35464,88773,4453,24711,15124
Male-55-64 years,315109,1615,6132,5189,1548,372,2182,589,182923,7874,3416,17764,46394,3074,8829,9877
Male-45-54 years,284498,1228,5601,4034,1403,315,1223,309,176972,4070,2520,16210,39798,3217,4829,8795
Male-20-44 years,700772,2892,16459,10906,3444,765,2310,631,420201,7071,5408,36245,106073,8599,9700,26360
Male-Less than 20 years,192499,2722,4285,3440,857,147,574,256,112799,1463,3255,9751,29833,3845,2261,8292
Female-65 years and older,662448,2774,10287,12674,2833,503,6058,2325,347372,22203,7920,41028,114705,5349,30508,17595
Female-55-64 years,359416,1748,6950,6239,1688,316,2534,690,206319,9230,3911,20050,55760,3323,11235,10495
Female-45-54 years,307504,1251,5713,4527,1363,318,1367,357,192578,4629,2523,16527,45306,3429,5758,9635
Female-20-44 years,731964,2718,18757,11408,3444,730,2426,556,450398,7149,5242,33658,116543,8631,9865,24822
Female-Less than 20 years,201132,2804,4604,3603,959,155,639,262,116846,1668,3412,9752,31550,4199,2575,8814
"Black or African American, non-Hispanic",123195,48,682,1398,83,43,79,32,91100,538,189,8160,13877,51,494,709
"Asian or Pacific Islander, non-Hispanic",156136,112,1433,1357,89,41,199,85,118932,1213,359,4618,19163,176,1272,1072
"American Indian or Alaska Native, non-Hispanic",164727,15400,19297,318,4767,105,2411,392,46081,653,17360,8440,13257,48,1258,1062
Unknown,470953,1510,15038,9609,4201,311,5050,1882,194869,13184,2699,31945,81619,2999,23932,30100
Other Race,684937,1245,10248,11558,1507,113,4430,1177,447409,15021,7649,31041,94261,3161,17328,15859
Hispanic or Latino,769587,497,6414,18321,3500,1841,1348,1198,405884,6581,2288,37492,155999,34918,7436,62425
"White, non-Hispanic",1947081,3292,35038,30243,5748,1669,11482,3505,1194046,48127,14112,115498,297996,6832,59699,29097
