date,Greenlee_cume,Greenlee
2021-09-15,7250,12
2021-09-16,7268,18
2021-09-17,7308,40
2021-09-18,7311,3
2021-09-20,7366,55
2021-09-21,7398,32
2021-09-22,7404,6
2021-09-23,7427,23
2021-09-24,7447,20
2021-09-25,7474,27
2021-09-26,7475,1
2021-09-27,7490,15
2021-09-28,7503,13
2021-09-29,7515,12
2021-09-30,7544,29
2021-10-01,7564,20
2021-10-02,7565,1
2021-10-04,7591,26
2021-10-05,7600,9
2021-10-06,7606,6
2021-10-07,7624,18
2021-10-08,7639,15
2021-10-09,7641,2
2021-10-11,7652,11
2021-10-12,7662,10
2021-10-13,7669,7
2021-10-14,7677,8
2021-10-15,7692,15
2021-10-16,7696,4
2021-10-18,7709,13
2021-10-19,7713,4
2021-10-20,7720,7
2021-10-21,7735,15
2021-10-22,7751,16
2021-10-25,7774,23
2021-10-26,7804,30
2021-10-27,7829,25
2021-10-28,7849,20
2021-10-29,7872,23
2021-11-01,7893,21
2021-11-02,7910,17
2021-11-03,7929,19
2021-11-04,8031,102
2021-11-05,8050,19
2021-11-06,8052,2
2021-11-07,8053,1
2021-11-08,8111,58
2021-11-09,8125,14
2021-11-10,8132,7
2021-11-11,8148,16
2021-11-12,8210,62
