Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8477365,40233,176453,138028,39009,8121,49258,15737,4980956,162396,86198,458784,1359945,91861,214123,267494
Total_people_complete,388769,16846,79821,64396,17984,3642,22394,7281,2245963,73533,38572,212752,611971,42849,95263,122478
total_pouluation,7189020,21951,87881,72415,19857,4101,24957,8263,2493674,85043,44524,236723,674781,47985,111084,139821
Total_people_one_dose,4305893,21951,87881,72415,19857,4101,24957,8263,2493674,85043,44524,236723,674781,47985,111084,139821
Male-65 years and older,540192,2336,9084,10646,2340,500,5618,2275,277045,19703,6999,35398,88576,4442,24621,15081
Male-55-64 years,314530,1603,6126,5164,1543,371,2178,589,182700,7865,3411,17739,46317,3066,8804,9842
Male-45-54 years,283895,1213,5590,4007,1401,315,1225,309,176652,4055,2511,16174,39738,3210,4822,8779
Male-20-44 years,698939,2874,16411,10851,3437,762,2305,630,419253,7034,5389,36158,105849,8578,9668,26294
Male-Less than 20 years,191846,2716,4238,3406,855,145,571,256,112543,1460,3247,9716,29710,3809,2257,8215
Female-65 years and older,660969,2746,10275,12624,2831,503,6047,2323,346856,22146,7903,40960,114549,5338,30427,17548
Female-55-64 years,358777,1732,6932,6217,1683,316,2534,688,206088,9217,3899,20026,55693,3315,11211,10472
Female-45-54 years,306861,1237,5705,4507,1359,313,1365,358,192248,4608,2512,16508,45221,3406,5744,9617
Female-20-44 years,729816,2696,18702,11339,3441,725,2418,556,449294,7117,5219,33568,116262,8576,9819,24725
Female-Less than 20 years,200426,2790,4560,3560,955,149,638,262,116572,1664,3399,9731,31429,4179,2563,8733
"Black or African American, non-Hispanic",122692,48,677,1395,83,42,79,32,90746,537,187,8138,13815,51,494,706
"Asian or Pacific Islander, non-Hispanic",155734,111,1424,1355,89,41,199,85,118680,1205,359,4607,19114,176,1269,1068
"American Indian or Alaska Native, non-Hispanic",164084,15262,19253,316,4758,103,2404,390,45983,644,17299,8396,13220,48,1246,1062
Unknown,472032,1506,15120,9599,4199,310,5072,1888,195151,13218,2690,32044,82208,2950,24127,30140
Other Race,684271,1247,10269,11517,1519,112,4430,1179,447258,15007,7684,30989,94148,3156,17267,15757
Hispanic or Latino,766743,495,6365,18111,3491,1829,1346,1198,404643,6554,2287,37386,155501,34786,7404,62140
"White, non-Hispanic",1940337,3282,34773,30122,5718,1664,11427,3491,1191213,47878,14018,115163,296775,6818,59277,28948
