Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8964056,45027,188630,148706,40782,8583,52555,16683,5227123,171923,91415,482376,1450500,100060,229129,285538
Total_people_complete,425026,17243,80630,65283,18208,3685,22642,7391,2271868,74817,39064,216012,619305,43361,96896,124351
total_pouluation,7189020,24777,91746,76923,20386,4199,25488,8523,2571364,87418,46609,243811,703526,52671,114200,148602
Total_people_one_dose,4475172,24777,91746,76923,20386,4199,25488,8523,2571364,87418,46609,243811,703526,52671,114200,148602
Male-65 years and older,551476,2459,9229,10884,2360,506,5711,2322,280633,20229,7125,35925,90123,4560,25271,15479
Male-55-64 years,320443,1707,6209,5302,1556,369,2204,590,185113,8015,3459,17970,47087,3167,8953,10052
Male-45-54 years,289489,1319,5676,4147,1415,322,1235,316,179384,4159,2577,16462,40507,3304,4911,8953
Male-20-44 years,716014,3062,16750,11177,3493,763,2345,645,427464,7258,5528,37255,108287,8811,9923,27124
Male-Less than 20 years,235514,3562,5527,4680,1010,177,653,308,134088,1659,3906,11311,38561,5453,2676,10904
Female-65 years and older,672983,2920,10431,12851,2853,506,6122,2359,351127,22557,8010,41489,116153,5503,31004,17952
Female-55-64 years,365317,1851,7018,6351,1700,317,2571,706,208560,9368,3985,20264,56509,3434,11375,10734
Female-45-54 years,312664,1334,5779,4658,1381,319,1384,362,194864,4721,2587,16762,46016,3560,5869,9838
Female-20-44 years,748515,2926,19074,11811,3502,734,2490,576,458185,7408,5396,34374,118923,9049,10119,25607
Female-Less than 20 years,243029,3629,5791,4963,1104,184,715,321,137512,1869,4001,11253,39914,5753,2951,11426
"Black or African American, non-Hispanic",134640,51,757,1511,88,46,87,38,98673,586,195,8870,15778,54,527,796
"Asian or Pacific Islander, non-Hispanic",170028,114,1535,1420,81,42,200,87,129133,1305,340,4954,21149,183,1366,1164
"American Indian or Alaska Native, non-Hispanic",184115,18444,21702,340,5061,111,2588,477,49648,695,19750,9123,14633,56,1378,1140
Unknown,408849,1085,12886,9051,3980,293,4558,1752,170436,11391,2152,28878,65759,3378,19398,28149
Other Race,649290,1042,8435,11544,1276,83,4016,1126,419942,14082,6138,30337,88336,3399,16800,17234
Hispanic or Latino,816647,524,6821,20828,3599,1883,1389,1256,425055,6834,2371,39129,166427,38275,7752,67523
"White, non-Hispanic",2111603,3517,39610,32229,6301,1741,12650,3787,1278477,52525,15663,122520,331444,7326,66979,32596
