Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8142524,37529,167267,130424,37483,7795,46420,15071,4821988,154048,81178,437916,1300756,84956,201162,254664
Total_people_complete,363867,12906,77350,62129,17297,3544,21797,7072,2164864,70387,35966,204270,591863,41242,92092,117632
total_pouluation,7189020,20901,86519,70994,19579,4069,24627,8106,2461856,83604,43575,232385,664976,45853,109162,136766
Total_people_one_dose,4232611,20901,86519,70994,19579,4069,24627,8106,2461856,83604,43575,232385,664976,45853,109162,136766
Male-65 years and older,529443,2203,8914,10417,2325,495,5540,2245,273788,19268,6854,34866,86953,4371,24003,14753
Male-55-64 years,310303,1499,6043,5059,1536,372,2160,581,180949,7759,3354,17522,45825,3027,8715,9632
Male-45-54 years,279571,1153,5505,3892,1382,312,1213,301,174404,4008,2457,15872,39205,3140,4757,8621
Male-20-44 years,685251,2709,16135,10566,3370,759,2258,601,412445,6912,5272,34878,103964,8435,9473,25596
Male-Less than 20 years,188201,2691,4162,3350,832,140,563,244,111019,1441,3162,9531,29202,3219,2221,7934
Female-65 years and older,650135,2588,10124,12429,2796,495,5981,2294,343207,21746,7755,40462,113191,5272,29913,17274
Female-55-64 years,354312,1595,6845,6152,1669,315,2502,682,204241,9138,3818,19851,55137,3278,11114,10312
Female-45-54 years,302606,1147,5656,4418,1353,314,1346,355,190022,4536,2447,16230,44741,3333,5658,9487
Female-20-44 years,716626,2542,18411,11110,3374,718,2376,537,442178,6995,5087,32866,114458,8386,9629,24236
Female-Less than 20 years,196634,2766,4468,3507,930,147,630,250,115199,1628,3335,9562,30870,3338,2531,8469
"Black or African American, non-Hispanic",120001,47,659,1355,80,40,78,32,88937,517,182,7983,13481,46,483,682
"Asian or Pacific Islander, non-Hispanic",153531,109,1389,1327,90,40,200,85,117301,1186,355,4541,18818,167,1233,1041
"American Indian or Alaska Native, non-Hispanic",159201,14385,18856,306,4710,100,2371,364,45228,631,16806,8180,12974,47,1222,1038
Unknown,468543,1433,15332,9537,4190,309,5122,1877,191918,13190,2594,31549,84385,2876,25005,30486
Other Race,681551,1231,10540,11480,1535,109,4436,1173,446982,14970,7878,30598,93824,3123,17053,15021
Hispanic or Latino,749361,478,6236,17685,3422,1817,1328,1168,396930,6429,2229,36606,152518,32897,7214,60622
"White, non-Hispanic",1900423,3218,33507,29304,5552,1654,11092,3407,1174560,46681,13531,112928,288976,6697,56952,27876
